LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100
632,Oracle,8192,100,Lower0.5Upper2,9830400,1200,6,267909211,609339704,1071636844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,19,55312,56511259,173101456,2450269,0,0,0,0,0,1,118,20266,8625887,483021,1436,1,0,0,0,0,0,186,330535,0,0,0,0,0,0,112718,233,17,0,0,0,0,0,0,0,3968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Dist L2,8192,100,Lower0.5Upper2,16400098,25679,10,318121026.5,609339704,1272484106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,19,55312,56511259,173101456,2450269,0,0,0,0,0,1,118,20266,8625887,483021,1436,1,0,0,0,0,0,186,330535,0,0,0,0,0,0,112718,233,17,0,0,0,0,0,0,0,3968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Value,8192,100,Lower0.5Upper2,60645386,47799,37,341844126,683688252,1367376504,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,28,62250,61343263,197909339,2552596,0,0,0,0,0,1,119,20172,9595376,543519,1596,0,0,0,0,0,0,249,381172,0,0,0,0,0,0,114599,229,18,0,0,0,0,0,0,0,4439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Vector,8192,100,Lower0.5Upper2,97239040,15804,4,351655624.5,683688252,1406622498,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,28,62250,61343263,197909339,2552596,0,0,0,0,0,1,119,20172,9595376,543519,1596,0,0,0,0,0,0,249,381172,0,0,0,0,0,0,114599,229,18,0,0,0,0,0,0,0,4439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Oracle Vector,8192,100,Lower0.5Upper2,41992192,6552,1,588135849,683688252,2352543396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,28,62250,61343263,197909339,2552596,0,0,0,0,0,1,119,20172,9595376,543519,1596,0,0,0,0,0,0,249,381172,0,0,0,0,0,0,114599,229,18,0,0,0,0,0,0,0,4439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Oracle,8192,100,Lower0.5Upper2,9830400,1200,6,267909211,683688252,1071636844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,28,62250,61343263,197909339,2552596,0,0,0,0,0,1,119,20172,9595376,543519,1596,0,0,0,0,0,0,249,381172,0,0,0,0,0,0,114599,229,18,0,0,0,0,0,0,0,4439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Dist L2,8192,100,Lower0.5Upper2,16400138,25736,10,318121026.5,683688252,1272484106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,0,0,0,28,62250,61343263,197909339,2552596,0,0,0,0,0,1,119,20172,9595376,543519,1596,0,0,0,0,0,0,249,381172,0,0,0,0,0,0,114599,229,18,0,0,0,0,0,0,0,4439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Value,8192,100,Lower0.5Upper2,60645438,47875,37,341844126,744449563,1367376504,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,34,62622,65450964,222691866,2478701,0,0,0,0,0,1,116,19893,9666677,537259,1457,3,0,0,0,0,0,255,453838,0,0,0,0,0,0,114897,248,16,1,0,0,0,0,0,0,4820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Vector,8192,100,Lower0.5Upper2,97517568,15852,4,351655624.5,744449563,1406622498,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,34,62622,65450964,222691866,2478701,0,0,0,0,0,1,116,19893,9666677,537259,1457,3,0,0,0,0,0,255,453838,0,0,0,0,0,0,114897,248,16,1,0,0,0,0,0,0,4820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Oracle Vector,8192,100,Lower0.5Upper2,42106880,6570,1,588135849,744449563,2352543396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,34,62622,65450964,222691866,2478701,0,0,0,0,0,1,116,19893,9666677,537259,1457,3,0,0,0,0,0,255,453838,0,0,0,0,0,0,114897,248,16,1,0,0,0,0,0,0,4820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Oracle,8192,100,Lower0.5Upper2,9830400,1200,6,267909211,744449563,1071636844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,34,62622,65450964,222691866,2478701,0,0,0,0,0,1,116,19893,9666677,537259,1457,3,0,0,0,0,0,255,453838,0,0,0,0,0,0,114897,248,16,1,0,0,0,0,0,0,4820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Dist L2,8192,100,Lower0.5Upper2,16400184,25802,10,318121026.5,744449563,1272484106,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,34,62622,65450964,222691866,2478701,0,0,0,0,0,1,116,19893,9666677,537259,1457,3,0,0,0,0,0,255,453838,0,0,0,0,0,0,114897,248,16,1,0,0,0,0,0,0,4820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
