LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64
189,Naive,8192,64,Lower0.5Upper2,99090432,12096,189,448481197.5,896962395,1793924790,,0,0,0,0,0,0,1,0,0,0,0,24,2,0,0,0,0,0,0,0,75,1,0,0,0,0,37,48912,175138411,180763571,15602,1,0,0,0,249,26857,17167920,29297,6,0,0,0,7,319,320322,3,0,0,0,67367,5046,1,0,0,0,0,0,0,0,0,0,0,0
190,Naive,8192,64,Lower0.5Upper2,99614720,12160,190,451849824.5,903699649,1807399298,,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,72,1,0,0,0,0,35,49226,177512703,181494214,15416,1,0,0,0,282,26573,17262592,28752,3,0,0,0,7,312,320746,3,0,0,0,65846,4723,1,0,0,0,0,0,0,0,0,0,0,0
191,Naive,8192,64,Lower0.5Upper2,100139008,12224,191,455641324.5,911282649,1822565298,,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,60,1,0,0,0,0,35,48692,179129869,183146444,15457,1,0,0,0,286,27239,17295784,28297,5,0,0,0,8,327,328781,3,1,0,0,65777,4855,1,0,0,0,0,0,0,0,0,0,0,0
192,Naive,8192,64,Lower0.5Upper2,100663296,12288,192,459336643,918673286,1837346572,,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,61,2,0,0,0,0,36,48254,181335921,184149747,15033,1,0,0,0,258,28137,17407706,28340,7,0,0,0,8,327,323545,3,1,0,0,66490,4880,1,0,0,0,0,0,0,0,0,0,0,0
193,Naive,8192,64,Lower0.5Upper2,101187584,12352,193,462435691,924871382,1849742764,,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,63,2,0,0,0,0,35,47301,183253977,184886879,14734,1,0,0,0,286,29223,17485341,28915,8,0,0,0,5,332,322607,2,1,0,0,66588,4875,1,0,0,0,0,0,0,0,0,0,0,0
194,Naive,8192,64,Lower0.5Upper2,101711872,12416,194,463882311,927764622,1855529244,,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,62,2,0,0,0,0,35,47824,184086787,185299000,14700,1,0,0,0,257,29960,17503947,28153,8,0,0,0,6,359,323827,2,1,0,0,65723,4854,1,0,0,0,0,0,0,0,0,0,0,0
195,Naive,8192,64,Lower0.5Upper2,102236160,12480,195,464988396.5,929976793,1859953586,,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,60,2,0,0,0,0,35,47959,184984508,185460508,14595,1,0,0,0,286,30624,17497630,27662,8,0,0,0,6,389,323902,0,1,0,0,65826,4879,1,0,0,0,0,0,0,0,0,0,0,0
196,Naive,8192,64,Lower0.5Upper2,102760448,12544,196,465168506,930337012,1860674024,,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,62,2,0,0,0,0,35,47761,185130334,185530685,14592,1,0,0,0,300,31165,17485548,27663,8,0,0,0,6,388,323965,0,1,0,0,65946,4909,1,0,0,0,0,0,0,0,0,0,0,0
197,Naive,8192,64,Lower0.5Upper2,103284736,12608,197,465598345.5,931196691,1862393382,,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,55,2,0,0,0,0,35,47737,185374475,185602976,14499,1,0,0,0,301,31207,17508225,27680,8,0,0,0,6,365,324061,0,1,0,0,65624,4870,1,0,0,0,0,0,0,0,0,0,0,0
198,Naive,8192,64,Lower0.5Upper2,103809024,12672,198,466176490.5,932352981,1864705962,,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,55,2,0,0,0,0,35,48199,185476908,185858587,14488,1,0,0,0,292,31253,17516855,27799,7,0,0,0,4,372,323993,0,0,0,0,67227,4945,1,0,0,0,0,0,0,0,0,0,0,0
199,Naive,8192,64,Lower0.5Upper2,104333312,12736,199,466369461,932738922,1865477844,,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,55,2,0,0,0,0,37,48669,185251517,186082429,14543,1,0,0,0,298,31557,17504783,28145,7,0,0,0,2,369,324251,0,0,0,0,67388,4915,1,0,0,0,0,0,0,0,0,0,0,0
200,Naive,8192,64,Lower0.5Upper2,104857600,12800,200,467301482.5,934602965,1869205930,,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,55,2,0,0,0,0,85,49609,186112161,186223246,14301,1,0,0,0,296,31903,17376310,28116,7,0,0,0,1,370,329315,0,0,0,0,66960,4741,0,0,0,0,0,0,0,0,0,0,0,0
201,Naive,8192,64,Lower0.5Upper2,105381888,12864,201,468544703,937089406,1874178812,,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,60,1,0,0,0,0,48,49521,187112792,186707887,13949,1,0,1,0,287,31449,17318234,28877,5,0,0,0,4,415,323294,0,0,0,0,67470,4761,1,0,0,0,0,0,0,0,0,0,0,0
202,Naive,8192,64,Lower0.5Upper2,105906176,12928,202,470981217.5,941962435,1883924870,,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,60,1,0,0,0,0,51,49883,188144313,187826549,13498,0,0,1,0,281,31919,17468355,28674,5,0,0,0,3,414,313277,0,0,0,0,69756,4663,3,0,0,0,0,0,0,0,0,0,0,0
203,Naive,8192,64,Lower0.5Upper2,106430464,12992,203,474824046,949648092,1899296184,,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,64,1,0,0,0,0,52,49687,189777354,189357700,14226,0,0,1,0,262,32284,17575523,27793,5,0,0,0,3,416,327475,0,0,0,0,68215,4626,6,0,0,0,0,0,0,0,0,0,0,0
204,Naive,8192,64,Lower0.5Upper2,106954752,13056,204,475673458.5,951346917,1902693834,,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,68,4,0,0,0,0,55,49577,190503897,189490609,14306,0,0,1,0,285,32441,17588671,28501,7,0,0,0,4,416,321121,0,0,0,0,70215,4484,8,0,0,0,0,0,0,0,0,0,0,0
205,Naive,8192,64,Lower0.5Upper2,107479040,13120,205,476494149.5,952988299,1905976598,,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,68,7,0,0,0,0,58,49867,190466592,189651511,14472,0,0,1,0,281,32745,17569475,28693,6,0,0,0,3,397,331486,0,0,0,0,71740,4941,8,0,0,0,0,0,0,0,0,0,0,0
206,Naive,8192,64,Lower0.5Upper2,108003328,13184,206,476168533.5,952337067,1904674134,,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,74,8,0,0,0,0,58,49711,190296608,189312439,14163,0,0,1,0,275,33187,17576995,28400,8,0,0,0,3,392,336619,0,0,0,0,71303,5137,8,0,0,0,0,0,0,0,0,0,0,0
207,Naive,8192,64,Lower0.5Upper2,108527616,13248,207,477718486,955436972,1910873944,,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,77,8,0,0,0,0,59,50298,191137511,189486506,14622,0,0,1,0,256,33359,17608758,28630,7,0,0,0,5,383,333571,0,0,0,0,73011,5401,8,0,0,0,0,0,0,0,0,0,0,0
208,Naive,8192,64,Lower0.5Upper2,109051904,13312,208,477327098.5,954654197,1909308394,,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,77,8,0,0,0,0,60,49748,191371934,189278420,13903,0,0,1,0,247,32983,17457268,28018,8,0,0,0,5,369,331151,0,0,0,0,71078,5242,1,0,0,0,0,0,0,0,0,0,0,0
209,Naive,8192,64,Lower0.5Upper2,109576192,13376,209,478145899,956291798,1912583596,,0,0,0,1,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,93,8,0,0,0,0,61,49060,192392165,189199040,14111,0,0,1,0,243,33116,17460913,27722,8,0,0,0,6,388,320626,0,0,0,0,72549,5322,1,0,0,0,0,0,0,0,0,0,0,0
210,Naive,8192,64,Lower0.5Upper2,110100480,13440,210,479299485.5,958598971,1917197942,,0,0,0,1,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,104,8,0,0,0,0,227,48766,193348109,188859544,15177,0,0,1,0,221,33303,17496369,27154,8,0,0,0,5,402,328412,0,0,0,0,71670,5518,1,0,0,0,0,0,0,0,0,0,0,0
211,Naive,8192,64,Lower0.5Upper2,110624768,13504,211,482856139,965712278,1931424556,,0,0,0,1,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,130,8,0,0,0,0,356,48687,195156885,189429570,15204,0,0,1,0,227,33783,17730339,27504,10,0,0,0,8,396,332243,0,0,0,0,71983,5699,1,0,0,0,0,0,0,0,0,0,0,0
212,Naive,8192,64,Lower0.5Upper2,111149056,13568,212,487796944,975593888,1951187776,,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,161,8,0,0,0,0,695,48217,199449696,189509804,15637,1,0,1,0,210,34431,17813654,27968,11,0,0,0,11,406,329369,0,0,0,0,74057,6012,1,0,0,0,0,0,0,0,0,0,0,0
213,Naive,8192,64,Lower0.5Upper2,111673344,13632,213,492478171,984956342,1969912684,,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,151,8,0,0,0,0,762,48499,202995055,190588694,15942,1,0,2,0,186,34892,17774200,27303,12,0,0,0,10,379,331314,0,0,0,0,77816,5576,1,0,0,0,0,0,0,0,0,0,0,0
214,Naive,8192,64,Lower0.5Upper2,112197632,13696,214,497140784,994281568,1988563136,,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,174,8,0,0,0,0,957,48799,205942852,191802131,16278,0,0,2,0,182,35470,17793590,27814,15,0,0,0,10,368,338235,0,0,0,0,78973,5393,1,0,0,0,0,0,0,0,0,0,0,0
215,Naive,8192,64,Lower0.5Upper2,112721920,13760,215,504067664.5,1008135329,2016270658,,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,190,7,0,0,0,0,1048,50819,210518390,193297253,16105,0,0,2,0,183,36453,17856477,28631,13,0,0,0,11,349,342132,0,0,0,0,78816,5541,1,0,0,0,0,0,0,0,0,0,0,0
216,Naive,8192,64,Lower0.5Upper2,113246208,13824,216,514148022.5,1028296045,2056592090,,0,0,0,1,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,237,6,0,0,0,0,1264,53073,216866388,196073245,15928,0,0,2,0,182,37748,17937676,29373,13,0,0,0,11,336,351875,0,0,0,0,78154,5416,1,0,0,0,0,0,0,0,0,0,0,0
217,Naive,8192,64,Lower0.5Upper2,113770496,13888,217,522058717.5,1044117435,2088234870,,0,0,0,1,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,221,6,0,0,0,0,1367,54380,222692859,197560705,16275,0,0,2,0,178,39192,18028546,29591,14,0,0,0,11,331,351055,0,0,0,0,81069,5607,1,0,0,0,0,0,0,0,0,0,0,0
218,Naive,8192,64,Lower0.5Upper2,114294784,13952,218,528076984,1056153968,2112307936,,0,0,0,1,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,230,8,0,0,0,2,1394,55462,227277736,198784589,16286,0,0,1,0,191,42144,18080641,30112,15,0,0,0,12,320,350331,0,0,0,0,81167,5606,1,0,0,0,0,0,0,0,0,0,0,0
219,Naive,8192,64,Lower0.5Upper2,114819072,14016,219,532273914,1064547828,2129095656,,0,0,0,1,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,244,9,0,0,0,2,1574,56024,230279664,199648084,16316,0,0,1,0,209,43272,18151402,30454,15,0,0,0,12,308,350346,0,0,0,0,81147,5570,1,0,0,0,0,0,0,0,0,0,0,0
220,Naive,8192,64,Lower0.5Upper2,115343360,14080,220,534736016,1069472032,2138944064,,0,0,0,1,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,232,9,0,0,0,2,1600,56163,231840329,200334342,16319,0,0,1,0,212,44076,18206971,30633,15,0,0,0,12,359,350355,0,0,0,0,81064,5547,1,0,0,0,0,0,0,0,0,0,0,0
221,Naive,8192,64,Lower0.5Upper2,115867648,14144,221,535748864.5,1071497729,2142995458,,0,0,0,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,247,9,0,0,0,2,1688,56312,232622902,200530799,16344,0,0,1,0,209,44816,18195787,30907,16,0,0,0,12,361,350425,0,0,0,0,81322,5580,1,0,0,0,0,0,0,0,0,0,0,0
222,Naive,8192,64,Lower0.5Upper2,116391936,14208,222,535439593.5,1070879187,2141758374,,0,0,0,1,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,265,9,0,0,0,2,1806,55944,232628774,200224137,16551,0,0,1,0,205,45155,18183792,30708,17,0,0,0,11,375,350563,0,0,0,0,82242,5411,0,0,0,0,0,0,0,0,0,0,0,0
223,Naive,8192,64,Lower0.5Upper2,116916224,14272,223,534553524.5,1069107049,2138214098,,0,0,0,1,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,247,9,0,0,0,1,1888,54939,232377780,199882320,16458,0,0,1,1,198,44738,18199372,30626,23,0,0,0,11,370,351708,0,0,0,0,82360,5318,0,0,0,0,0,0,0,0,0,0,0,0
224,Naive,8192,64,Lower0.5Upper2,117440512,14336,224,531489146.5,1062978293,2125956586,,0,0,0,1,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,265,9,0,0,0,0,1867,54609,231265686,198400342,17112,0,0,1,1,191,43737,18259379,31245,25,0,0,0,11,363,337789,0,0,0,0,83995,5222,0,0,0,0,0,0,0,0,0,0,0,0
225,Naive,8192,64,Lower0.5Upper2,117964800,14400,225,530280981,1060561962,2121123924,,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,257,9,0,1,0,0,1902,54481,230745938,197251069,17161,3,0,0,1,190,43469,18423175,31282,28,0,0,0,8,333,327113,0,0,0,0,84516,5244,0,0,0,0,0,0,0,0,0,0,0,0
226,Naive,8192,64,Lower0.5Upper2,118489088,14464,226,529250736.5,1058501473,2117002946,,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,257,9,0,1,0,0,2028,54668,230645609,196114554,17212,3,0,0,1,188,43347,18546783,31153,27,0,0,0,8,324,317157,0,0,0,0,82497,5258,0,0,0,0,0,0,0,0,0,0,0,0
227,Naive,8192,64,Lower0.5Upper2,119013376,14528,227,528588615.5,1057177231,2114354462,,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,241,9,0,1,0,0,2329,55289,230468898,195850257,16865,3,0,0,1,191,43530,18609046,31858,27,0,0,0,8,315,309203,0,0,0,0,82929,5204,0,0,0,0,0,0,0,0,0,0,0,0
228,Naive,8192,64,Lower0.5Upper2,119537664,14592,228,529440588.5,1058881177,2117762354,,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,241,2,0,1,0,0,2330,55013,230886216,196393389,17521,2,0,0,1,184,43601,18676067,31914,25,0,0,0,8,325,304777,0,0,0,0,81076,5250,0,0,0,0,0,0,0,0,0,0,0,0
229,Naive,8192,64,Lower0.5Upper2,120061952,14656,229,531158629.5,1062317259,2124634518,,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,232,1,0,1,0,0,2564,55020,232267444,196813984,17612,2,0,0,1,180,43523,18770768,32195,25,0,0,0,10,311,304743,0,0,0,0,80680,4949,0,0,0,0,0,0,0,0,0,0,0,0
230,Naive,8192,64,Lower0.5Upper2,120586240,14720,230,537552803.5,1075105607,2150211214,,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,222,1,0,1,0,0,2916,55404,234570497,199250812,18774,2,0,0,1,181,44193,19290885,32850,24,0,0,0,5,329,307981,0,0,0,0,84614,4780,0,0,0,0,0,0,0,0,0,0,0,0
231,Naive,8192,64,Lower0.5Upper2,121110528,14784,231,539563161.5,1079126323,2158252646,,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,211,1,0,1,0,0,2871,55571,235173354,200255599,18187,2,0,0,1,188,44738,19435580,34069,26,0,0,0,5,335,322064,0,0,0,0,86381,4518,0,0,0,0,0,0,0,0,0,0,0,0
232,Naive,8192,64,Lower0.5Upper2,121634816,14848,232,542496388,1084992776,2169985552,,0,0,0,1,0,0,0,0,0,0,0,63,2,0,0,0,0,0,0,0,224,0,0,1,0,0,2745,56674,236329743,202128669,18693,2,0,0,1,187,45555,19387356,35273,25,0,0,0,4,328,326279,0,0,0,0,85336,4619,0,0,0,0,0,0,0,0,0,0,0,0
233,Naive,8192,64,Lower0.5Upper2,122159104,14912,233,541690776.5,1083381553,2166763106,,0,0,0,0,0,0,0,0,0,0,0,60,2,0,0,0,0,0,0,0,202,0,0,1,0,0,2833,57114,237049208,200965919,18376,2,0,0,1,195,46116,19388287,36236,27,0,0,0,4,339,326782,0,1,0,0,86969,4540,0,0,0,0,0,0,0,0,0,0,0,0
234,Naive,8192,64,Lower0.5Upper2,122683392,14976,234,537713219.5,1075426439,2150852878,,0,0,0,0,0,0,0,0,0,0,0,64,2,0,0,0,0,0,0,0,188,0,0,1,0,0,2703,59556,237344418,197862765,18592,2,0,0,1,216,46690,19438966,39334,28,0,0,0,4,336,318960,0,1,0,0,89604,4476,0,0,0,0,0,0,0,0,0,0,0,0
235,Naive,8192,64,Lower0.5Upper2,123207680,15040,235,530149719.5,1060299439,2120598878,,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,0,0,0,0,0,176,0,0,1,0,0,2627,63303,236868725,192707045,19275,2,0,0,1,225,50725,19672038,42656,24,0,0,0,5,350,312303,0,1,0,0,87670,4276,0,0,0,0,0,0,0,0,0,0,0,0
236,Naive,8192,64,Lower0.5Upper2,123731968,15104,236,534259040.5,1068518081,2137036162,,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,0,0,0,0,0,150,0,0,0,0,0,2093,72717,240376069,192902248,19928,1,0,0,1,242,56088,20438046,45081,24,0,0,0,4,343,309257,0,1,0,0,86512,4071,0,0,0,0,0,0,0,0,0,1,0,0
237,Naive,8192,64,Lower0.5Upper2,124256256,15168,237,539499565.5,1078999131,2157998262,,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,0,0,0,0,0,149,0,0,0,0,0,2031,79248,247154289,192011106,20294,1,0,0,1,276,60199,21014222,47649,27,0,0,0,5,370,303313,0,1,0,0,85443,4296,0,0,0,0,0,0,0,0,0,1,0,0
238,Naive,8192,64,Lower0.5Upper2,124780544,15232,238,543948904,1087897808,2175795616,,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,0,0,0,0,0,147,0,0,0,0,0,1813,83246,254326714,190983548,20579,1,0,0,1,263,64750,21531747,49344,24,0,0,0,6,360,293222,0,1,0,0,85267,4567,0,0,0,0,0,0,0,0,0,1,0,0
239,Naive,8192,64,Lower0.5Upper2,125304832,15296,239,551974392.5,1103948785,2207897570,,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,0,0,0,0,0,112,2,0,0,0,0,1753,91571,261293408,191988659,20927,1,0,0,1,308,67855,21993960,50146,27,0,0,0,6,372,290454,0,1,0,0,85513,4277,0,0,0,0,0,0,0,0,0,1,0,0
240,Naive,8192,64,Lower0.5Upper2,125829120,15360,240,567172747,1134345494,2268690988,,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,0,0,0,0,0,92,1,0,0,0,0,1528,99082,272592440,194879421,21584,1,0,0,1,364,74830,22564388,51085,16,0,0,0,6,413,284729,0,2,0,0,85576,4220,0,0,0,0,0,0,0,0,0,1,0,0
241,Naive,8192,64,Lower0.5Upper2,126353408,15424,241,588135849,1176271698,2352543396,,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,0,0,77,2,0,0,0,0,1514,113680,287914715,199001803,21915,0,0,0,1,453,88598,23008653,52210,22,0,0,0,8,430,287735,0,2,0,0,83752,4542,0,0,0,0,0,0,0,0,0,0,0,0
242,Naive,8192,64,Lower0.5Upper2,126877696,15488,242,610696919.5,1221393839,2442787678,,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,0,0,77,1,0,0,0,0,1540,124034,306437426,202235025,22070,0,0,0,1,587,107554,23394362,53327,20,0,0,0,8,473,288448,0,2,0,0,84277,4574,0,0,0,0,0,0,0,0,0,0,0,0
243,Naive,8192,64,Lower0.5Upper2,127401984,15552,243,632418249,1264836498,2529672996,,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,90,3,0,0,0,0,1425,133484,325384317,204754107,22257,0,0,0,0,736,126399,23661188,55255,19,0,0,0,8,537,288438,0,2,0,0,84382,4588,0,0,0,0,0,0,0,0,0,0,0,0
244,Naive,8192,64,Lower0.5Upper2,127926272,15616,244,648372444.5,1296744889,2593489778,,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,93,4,0,0,0,0,1465,138878,339831774,206529491,22292,0,0,0,1,809,141498,23781603,56659,19,0,0,0,8,498,288434,1,2,0,0,84606,4589,0,0,0,0,0,0,0,0,0,0,0,0
245,Naive,8192,64,Lower0.5Upper2,128450560,15680,245,655246306.5,1310492613,2620985226,,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,94,4,0,0,0,0,1382,141457,345887788,207475820,22286,0,0,0,1,842,152137,23840419,58026,22,0,0,0,8,496,288454,3,2,0,0,84554,4566,0,0,0,0,0,0,0,0,0,0,0,0
246,Naive,8192,64,Lower0.5Upper2,128974848,15744,246,652220787,1304441574,2608883148,,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,5,0,0,0,0,90,4,0,0,0,0,1273,140928,345468873,206223448,22055,0,0,0,1,881,154679,23640307,57963,24,0,0,0,8,473,288141,3,0,0,0,81464,4517,0,0,0,0,0,0,0,0,0,0,0,0
247,Naive,8192,64,Lower0.5Upper2,129499136,15808,247,629791534,1259583068,2519166136,,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,5,0,0,0,0,98,4,0,0,0,0,1225,137873,335712210,198985999,21746,0,0,0,2,901,155590,22641031,56383,23,0,0,0,8,482,286686,4,0,0,0,80117,4535,0,0,0,0,0,0,0,0,0,0,0,0
248,Naive,8192,64,Lower0.5Upper2,130023424,15872,248,585070513.5,1170141027,2340282054,,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,5,0,0,0,0,106,4,0,0,0,0,1116,129354,318275646,183405304,20521,0,0,0,3,913,154721,20347534,51612,24,0,0,0,8,459,280980,4,0,0,0,79212,4578,0,0,0,0,0,0,0,0,0,0,0,0
249,Naive,8192,64,Lower0.5Upper2,130547712,15936,249,536570957,1073141914,2146283828,,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,5,0,0,0,0,96,4,0,0,0,0,1140,122839,297824354,165769599,18492,0,0,0,3,894,155086,18440446,48282,25,0,0,0,8,445,269186,3,0,0,0,77974,4580,1,0,0,0,0,0,0,0,0,0,0,0
250,Naive,8192,64,Lower0.5Upper2,131072000,16000,250,506538931.5,1013077863,2026155726,,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,5,0,0,0,0,99,4,0,0,0,0,986,123351,282747616,155330001,18468,0,0,0,3,893,156621,17785667,48762,29,0,0,0,8,454,251591,3,0,0,0,77832,4514,1,0,0,0,0,0,0,0,0,0,0,0
251,Naive,8192,64,Lower0.5Upper2,131596288,16064,251,497958026.5,995916053,1991832106,,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,5,0,0,0,0,99,4,0,0,0,0,767,127692,279010420,151218663,17894,0,0,0,3,908,158053,17965041,49584,34,0,0,0,7,481,235161,3,0,0,0,76853,4669,1,0,0,0,0,0,0,0,0,0,0,0
252,Naive,8192,64,Lower0.5Upper2,132120576,16128,252,494878625,989757250,1979514500,,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,5,0,0,0,0,87,4,0,0,0,0,734,134558,279159874,148256783,17320,0,0,0,3,949,161306,18097807,50509,35,0,0,0,7,507,232410,4,0,0,0,78054,4676,1,0,0,0,0,0,0,0,0,0,0,0
253,Naive,8192,64,Lower0.5Upper2,132644864,16192,253,493651355.5,987302711,1974605422,,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,5,0,0,0,0,87,4,0,0,0,0,491,142099,280951321,145864472,16908,0,0,0,3,952,164626,18313653,51996,39,0,0,0,7,529,219863,4,0,0,0,77491,4487,1,0,0,0,0,0,0,0,0,0,0,0
254,Naive,8192,64,Lower0.5Upper2,133169152,16256,254,493608428,987216856,1974433712,,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,0,88,4,0,0,0,0,248,148043,284480391,143581334,15829,0,0,0,4,974,167222,18069208,51869,36,0,0,0,9,553,215410,4,0,0,0,75138,4382,2,0,0,0,0,0,0,0,0,0,0,0
255,Naive,8192,64,Lower0.5Upper2,133693440,16320,255,490080641,980161282,1960322564,,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0,97,4,0,0,0,0,237,153579,285910033,140159499,15646,0,0,0,4,980,170428,17831498,51244,38,0,0,0,8,560,191974,4,0,0,0,81087,4413,1,0,0,0,0,0,0,0,0,0,0,0
256,Naive,8192,64,Lower0.5Upper2,134217728,16384,256,489519548,979039096,1958078192,,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,89,4,0,0,0,0,251,159815,288407844,137705450,14611,0,0,0,4,1001,171967,17486744,51128,38,0,0,0,6,581,190148,3,0,0,0,88152,4505,1,0,0,0,0,0,0,0,0,0,0,0
257,Naive,8192,64,Lower0.5Upper2,134742016,16448,257,497760214.5,995520429,1991040858,,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,89,9,0,0,0,0,138,165267,293964281,140088334,14382,0,0,0,4,1027,176488,17392362,51142,39,0,0,0,7,568,180448,3,0,0,0,84389,4398,1,0,0,0,0,0,0,0,0,0,0,0
258,Naive,8192,64,Lower0.5Upper2,135266304,16512,258,503715131,1007430262,2014860524,,0,0,0,0,0,0,0,0,0,0,0,9,27,0,0,0,0,0,0,0,94,13,0,0,0,0,79,168416,296164811,142785341,12265,0,0,0,4,1002,179594,17003029,47882,39,0,0,0,9,583,177002,3,0,0,0,84572,5114,1,0,0,0,0,0,0,0,0,0,0,0
259,Naive,8192,64,Lower0.5Upper2,135790592,16576,259,503806235.5,1007612471,2015224942,,0,0,0,0,0,0,0,0,0,0,0,17,26,0,0,0,0,0,0,0,100,17,0,0,0,0,83,172260,294946501,143010826,11494,0,0,0,4,953,178006,16597735,44102,39,0,0,0,10,590,163307,3,0,0,0,89644,5375,1,0,0,0,0,0,0,0,0,0,0,0
260,Naive,8192,64,Lower0.5Upper2,136314880,16640,260,499245005,998490010,1996980020,,0,0,0,0,0,0,0,0,0,0,0,16,64,0,0,0,0,0,0,0,112,19,0,0,0,0,90,170736,292120562,141198228,10723,0,0,0,5,960,174035,15826848,42037,38,0,0,0,9,624,157758,3,0,0,0,89635,5273,1,0,0,0,0,0,0,0,0,0,0,0
