LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14
18,Vector,4950,14,Threshold 5,1514700,324,0,5,6.78113766607436,="+Infinity",,0.219055623945906,0.0739232917625401,0.232146497457052,0.0141602523295177,0.204098012054786,0.447403395812771,0.195541271306183,0.223309117988123,0.293727828507826,0.437252698696767,0.0870655401260763,0.0604912111593308,0.382913649034791,0.26331170347126
18,Oracle,4950,14,Threshold 5,0,0,0,5,6.78117915900621,="+Infinity",,0.219331328407208,0.0736751167956839,0.233269103460103,-0.0153762818785879,0.208514136008745,0.442033013569201,0.193810926315351,0.225402617950849,0.294283891453887,0.437522179965328,0.0921266014313176,0.0682558961105428,0.380612279179445,0.263401711423043
18,Naive,4950,14,Threshold 5,1247400,252,18,5,6.78113501086537,="+Infinity",,0.219160550299165,0.0788237123099833,0.23259180774329,-0.0164838779787431,0.206270523091789,0.441941167525016,0.195908166291247,0.225325444120074,0.293885507180164,0.437101522589444,0.0873890180298105,0.0609862648179273,0.382150443037716,0.262744465324971
18,Distance,4950,14,Threshold 5,2495052,1125,18,5,6.78127812356648,="+Infinity",,0.317571903759728,0.0728549528106441,0.233512449727698,0.0160884025593475,0.207405242003091,0.44095947239073,0.194102656797028,0.22467044659254,0.293670410786163,0.437438699661087,0.0877946198529713,0.0674430263388786,0.3821850509228,0.263102469259167
19,Value,4950,14,Threshold 5,2079316,1069,15,5,6.5793676075664,="+Infinity",,0.217986842124461,0.0762522755566408,0.164343843614844,0.015488161635318,0.424183760358474,0.442392619546339,0.19474283984276,0.224196679481381,0.293705063161767,0.408414496129268,0.0920992153923521,0.0663848624830905,0.376914257910357,0.302912096386649
19,Vector,4950,14,Threshold 5,1574100,337,0,5,6.57938228693467,="+Infinity",,0.218397454526269,0.0716358950438973,0.164575464890902,0.0126273049160375,0.425258332420384,0.443828678814583,-0.195747319319949,0.223549548234715,0.293736100160316,0.408068184710856,0.0884358637615463,0.0610853248336696,0.35160308610314,0.302401202294675
19,Oracle,4950,14,Threshold 5,0,0,0,5,6.57937384748152,="+Infinity",,0.219229793966235,0.0776775634597868,0.165331245171018,0.0095677545316164,0.42548122535915,0.444637129523613,0.195637092376771,0.224199537665513,0.293595740918306,0.40735624913448,0.0906807086623047,0.0604521632744479,0.350729979441752,0.30271653884941
19,Naive,4950,14,Threshold 5,1316700,266,19,5,6.57929652569422,="+Infinity",,0.21843074457486,0.077544429166764,0.163839846910975,-0.00107193497726144,0.424952991426593,0.440782392143603,0.197001158426843,0.224425456232098,0.293732125649512,0.407389364950816,0.0871386714204476,0.0604901155953144,0.347148037135895,0.3018119854124
19,Distance,4950,14,Threshold 5,2633666,1190,19,5,6.57937742522169,="+Infinity",,0.2191571651027,0.109348069339433,0.163016699790973,0.010466402286454,0.426416403104753,0.440937693923388,0.193982923529106,0.22413626785108,0.293706322259595,0.408092150699943,0.0876424567979797,0.0618546607411048,0.34327396746167,0.301415457705716
20,Value,4950,14,Threshold 5,2217930,1130,16,5,6.41921212707555,="+Infinity",,0.219189685711484,0.0967066140222812,0.189265064614403,0.0164948443134278,0.570966346114858,0.441066702636363,0.194446944330409,0.22596041156288,0.293650837017722,0.407731010311792,0.0890025752681254,7.35379334741992E-05,0.391576600328264,0.304187196797457
20,Vector,4950,14,Threshold 5,1673100,358,0,5,6.41918546934561,="+Infinity",,0.218871523110735,0.0963429128777591,0.222519784717207,0.00222648411555326,0.571579961984554,0.446931208821994,0.195712662561007,0.22371788459202,0.293701475676443,0.407216408094484,0.0879456213384202,-6.1501147143872E-05,0.399226044685363,0.304750274119215
20,Oracle,4950,14,Threshold 5,0,0,0,5,6.41921187424505,="+Infinity",,0.218947038137401,0.174684715518964,0.185778430235743,-0.000545383514207742,0.575848688187691,0.444940986956496,0.196294615124842,0.22770234788139,0.29368770041026,0.408161713596172,0.0879757305965256,0.000126497669342029,0.429616549244784,0.303256947996374
20,Naive,4950,14,Threshold 5,1386000,280,20,5,6.41914884808097,="+Infinity",,0.218463580938831,0.0994092416281234,0.186377405353994,-0.0105338360937566,0.575144628735501,0.443417411323495,0.194275065190169,0.227122790087776,0.293666432776575,0.40767088431484,0.0885764762479937,-1.54503337910228E-05,0.399203387513467,0.304246768449715
20,Distance,4950,14,Threshold 5,2772280,1251,20,5,6.41918710110025,="+Infinity",,0.219389255075711,0.0996663104624389,0.184997007443343,0.0148773118842769,0.57101727546727,0.44092274824861,0.193995072268393,0.225102081970334,0.293474318834839,0.407270948363532,0.0884940251532953,-0.000157780799938223,0.393875170108558,0.303716269682994
21,Value,4950,14,Threshold 5,2356544,1191,17,5,6.15165497238668,="+Infinity",,0.0488214974247541,0.0972694842197654,0.255445010724756,0.04873800058283,0.574583108961519,0.447331486598827,0.247107929664182,0.226103499362836,0.31322211572737,0.235918909480006,0.114398076627609,-0.000440447564258761,0.396943788842336,0.304494978136148
21,Vector,4950,14,Threshold 5,1772100,379,0,5,6.15168947028234,="+Infinity",,0.0429955937328117,0.0992760943082374,0.259101946258895,0.0493765202040066,0.571389632653506,0.448740221518818,0.249757330779559,0.222906834122995,0.312303300456222,0.235740948151346,0.115461459559555,0.000339048620546123,0.391359351041331,0.303385652658108
21,Oracle,4950,14,Threshold 5,0,0,0,5,6.15160829384108,="+Infinity",,0.0519575588599537,0.098623340196184,0.259076509390439,0.0488418804558961,0.572264081314557,0.443908996809753,0.248248274903531,0.222776629643022,0.312663526490326,0.23599822153021,0.115502228239706,0.000669908565029687,0.426967624661231,0.304857240547022
21,Naive,4950,14,Threshold 5,1455300,294,21,5,6.15170063355949,="+Infinity",,0.0466420810477359,0.0988043310997142,0.259267970305118,-0.0542098888538618,0.573071033256113,0.450788772581049,0.249744043831114,0.223677630422969,0.312394190481228,0.235999908250676,0.114471184596596,0.000498776850747618,0.39309799232295,0.302695735805401
21,Distance,4950,14,Threshold 5,2910894,1312,21,5,6.15169998297482,="+Infinity",,0.0438128102336606,0.101102065176008,0.256645351695965,-0.0553129148763958,0.571227770693795,0.449904069876382,0.247549208976295,0.223200530882906,0.313064687118114,0.236522877538476,0.115531966868659,-0.000759061859383792,0.391344813495891,0.302372913957313
22,Value,4950,14,Threshold 5,2495158,1253,18,5,5.95571665312701,="+Infinity",,0.0075613229001732,0.100992728710992,0.258361923998748,0.139575248289006,0.571989568426829,0.434262968466101,0.249908021321389,0.259734351722628,0.312787592157761,0.216827856458991,0.114800530537778,0.189775010850823,0.393909711368153,0.289551197448262
22,Vector,4950,14,Threshold 5,1861200,398,0,5,5.95569666354312,="+Infinity",,0.006814882462848,0.0983513963499263,0.25929918063764,0.141576206654236,0.574229343158123,0.483872154622247,0.248175295997243,0.257862805096678,0.312338822467964,0.215148244441906,0.11375287597005,0.189415246331407,0.398230851546359,0.290355335964279
22,Oracle,4950,14,Threshold 5,0,0,0,5,5.95571752273298,="+Infinity",,0.000460932483861143,0.0976384139147086,0.258570954518234,0.140524122388456,0.572009277936459,0.437065306545634,0.247996864649167,0.257694233860818,0.312397071223529,0.21631437531957,0.114856858151171,0.191622111970887,0.394988766145516,0.291018168431876
22,Naive,4950,14,Threshold 5,1524600,308,22,5,5.955719619902,="+Infinity",,-0.0158124215895867,0.0982300276147043,0.259282004502538,0.141143265992341,0.572962927776729,0.433831609587145,0.24862984812475,0.257372914964549,0.312505853178763,0.215072167650234,0.116670589726411,0.190232251804801,0.397220323059955,0.289156088115192
22,Distance,4950,14,Threshold 5,3049508,1374,22,5,5.95569651953866,="+Infinity",,0.00265059227037057,0.0963229658133429,0.29932152266511,0.139786081934304,0.572625225792848,0.435479382387229,0.248886724745532,0.260920880331312,0.312257628710952,0.216199333419183,0.114166568892315,0.188905701171464,0.398554048476143,0.288774381549757
23,Value,4950,14,Threshold 5,2633772,1315,19,5,5.83421099204853,="+Infinity",,0.0081010374465933,0.101588641661479,0.259519583439442,0.105606399993505,0.57324190291493,0.389693279338971,0.248346498108106,0.2579153738983,0.312556943398832,0.215286926551457,0.115372349866433,0.0824649704905625,0.213099192050777,0.290602697153332
23,Vector,4950,14,Threshold 5,1950300,417,0,5,5.83421402189684,="+Infinity",,0.0188816767507802,0.101855261342521,0.258634356006965,0.105076029171329,0.572881979557692,0.39073692157227,0.247742079002776,0.256448505541357,0.312406033325303,0.216931453841298,0.115482330775549,0.088163104576978,0.212387968112779,0.290738120908884
23,Oracle,4950,14,Threshold 5,0,0,0,5,5.83421476534566,="+Infinity",,0.0187217818409664,0.102109379774802,0.297666000531876,0.105617945100121,0.572373379563032,0.390109551630687,0.246886299664382,0.258566194473559,0.312330977900686,0.215851389315091,0.116012532712659,0.0849900859602144,0.214339760095399,0.291157989142079
23,Naive,4950,14,Threshold 5,1593900,322,23,5,5.83421304684843,="+Infinity",,-0.01539242283269,0.0960686732446874,0.255836033987876,0.105352011867211,0.574572373549188,0.390333731709291,0.249673377205198,0.257958237908312,0.312420826438085,0.215460208581902,0.117556898344048,0.0825189758430014,0.21467147010091,0.289524079882156
23,Distance,4950,14,Threshold 5,3188122,1436,23,5,5.8340633999411,="+Infinity",,0.0176365105959064,0.0988061415929877,0.25910757597336,0.105623340818084,0.574824470981014,0.389630634904336,0.248716379843387,0.257903542252308,0.312289059691068,0.216320932438009,0.115362679245962,0.0875067712204327,0.213183907572798,0.290779705896412
24,Value,4950,14,Threshold 5,2772386,1378,20,5,5.64727974190166,="+Infinity",,0.0183578886553732,0.168752565751916,0.224329779610585,0.105414165847506,0.573060518457865,0.390748562332277,0.249802214029344,0.25664287776948,0.31284087574241,0.215723377245538,0.113680899404969,0.0829667510059124,0.215495780569128,0.342330995080559
24,Vector,4950,14,Threshold 5,2029500,434,0,5,5.64727198498498,="+Infinity",,0.0135654322972982,0.165271231249164,0.221732013745509,0.109367504557099,0.571047031744271,0.391473544039329,0.247331270224507,0.257143930973896,0.312757740858615,0.215209409114124,0.11385655157062,0.0825668487673568,0.218785601972172,0.342277511123726
24,Oracle,4950,14,Threshold 5,0,0,0,5,5.64727702194683,="+Infinity",,-0.00666481134246055,0.166918758147517,0.222592324342457,0.105335029572132,0.574249770899044,0.390750050998562,0.250198447077338,0.25735468538312,0.312415102483911,0.215304108755603,0.115249424564198,0.0827052124455605,0.215222650954246,0.341407381189384
24,Naive,4950,14,Threshold 5,1663200,336,24,5,5.64727649905541,="+Infinity",,-0.0103726998807616,0.166903383896781,0.223283054593935,0.105184014913561,0.571672150094457,0.389693530643143,0.246850869703565,0.257458461355014,0.312312691230858,0.216239414079354,0.114440643481785,0.0837460335861948,0.215626275097705,0.342280356685436
24,Distance,4950,14,Threshold 5,3326736,1499,24,5,5.64727991438251,="+Infinity",,-0.0152890350587285,0.167887493334931,0.223756273413969,0.105896659024168,0.573098998368522,0.391228193551356,0.248803144414936,0.294825269420315,0.31295417441963,0.215656862966398,0.114944537123151,-0.0860683745491428,0.21656080887864,0.342768476066553
25,Value,4950,14,Threshold 5,2911000,1441,21,5,5.57463953938542,="+Infinity",,-0.0118637282842684,0.166052276757995,0.17748168517744,0.105484173318288,0.441773777989141,0.348723009053785,0.249161754765169,0.258028045621643,0.312593738207113,0.215224217689325,0.116746727445729,0.0834650844195721,0.221523948652973,0.330647113516932
25,Vector,4950,14,Threshold 5,2108700,451,0,5,5.57463374245283,="+Infinity",,0.0134444509822202,0.240328733341585,0.17890627930727,0.106096729898709,0.442850795922553,0.346956774813563,0.247148073431731,0.260461330704032,0.312588791082973,0.215191429424706,0.116274782396786,0.0865876630574434,0.219742792876815,0.330816705780052
25,Oracle,4950,14,Threshold 5,0,0,0,5,5.5744280805837,="+Infinity",,0.0152543516496593,0.169120168698498,0.176601296737076,0.105632401332358,0.44235503381708,0.348454453513568,0.247410942792698,0.256600632902732,0.312316103658375,0.215625189006488,0.11526904088349,0.0825306666598351,0.218189900690817,0.330774404822222
25,Naive,4950,14,Threshold 5,1732500,350,25,5,5.57464074299479,="+Infinity",,-0.00330769422684796,0.167203727205646,0.179562740759366,0.105159509307782,0.441972452377712,0.349042356272079,0.248762392715335,0.257198358297259,0.312233889322812,0.216721078363548,0.11636332605039,0.082493652940471,0.220181702618845,0.331523113556102
25,Distance,4950,14,Threshold 5,3465350,1562,25,5,5.57464241726653,="+Infinity",,0.0182628258602904,0.165880671824468,0.177207508025191,0.105272013354906,0.442777993616687,0.348113510743289,0.247508366788651,0.260801855905783,0.313075432820241,0.215384118509974,0.115993581709148,0.0827186775331228,0.218168301327097,0.330945195273188
26,Value,4950,14,Threshold 5,3049614,1503,22,5,5.46116167812787,="+Infinity",,0.017754549884927,0.234951482823334,0.178891114212149,0.108358239253718,0.133023276542744,0.15566928028305,0.152335213331384,0.356760379005934,0.312707643015926,0.215236403602162,0.116528680990825,0.0989959541738443,0.222744319433872,0.331153410914951
26,Vector,4950,14,Threshold 5,2227500,479,0,5,5.4610804339668,="+Infinity",,0.00448804047259443,0.165746708010047,0.177459154825783,0.107040603847594,0.133735788701003,0.153797484405402,0.15447701973001,0.358493669664085,0.313124705197225,0.216549243678941,0.114506322436966,0.101144492034479,0.22511775212368,0.331120002158187
26,Oracle,4950,14,Threshold 5,0,0,0,5,5.46114137590439,="+Infinity",,0.0184490894928615,0.167712092660949,0.176902108752415,0.106158987654709,0.133659980398832,0.15380156845481,0.153998980671346,0.342149184477535,0.312300207853369,0.21510019042671,0.114126606243445,0.10083634049775,0.225438730593595,0.331365417280395
26,Naive,4950,14,Threshold 5,1801800,364,26,5,5.4610718399481,="+Infinity",,0.0135751293177861,0.168371891672223,0.176589914020369,0.105333603233674,0.133945457636685,0.153709556896999,0.15372899476246,0.345738532444358,0.312865005583731,0.21559178094715,0.114280143621485,0.103211081647032,0.225478564775699,0.331007806560137
26,Distance,4950,14,Threshold 5,3603964,1624,26,5,5.46116112811933,="+Infinity",,-0.0189306030436569,0.166174530390236,0.176599259211912,0.106888453392315,0.135328486753579,0.1527748878176,0.154508966758613,0.343848464692329,0.312450406626013,0.2151674551246,0.11377831067675,0.0986597876638342,0.225322659727411,0.330935934223078
27,Value,4950,14,Threshold 5,3188228,1566,23,5,5.43169181786962,="+Infinity",,-0.00136975001923645,0.11919558598521,0.179231718636075,0.108864757951835,0.132112197273628,0.153817944215902,0.159709857633075,0.377485094025644,0.291431296179795,0.21537177712851,0.11576441781888,0.15489322643181,0.276196694517111,0.331049067996929
27,Vector,4950,14,Threshold 5,2296800,514,1,5,5.43157980523425,="+Infinity",,-0.00636625144927905,0.120661091553387,0.176722375000637,0.108244280241507,0.133086757983619,0.154519992501505,0.160140848258351,0.377990242228549,0.29146287619254,0.215282110184503,0.117048456074968,0.153447605088289,0.223044721976237,0.330778924160086
27,Oracle,4950,14,Threshold 5,0,0,0,5,5.43167881016269,="+Infinity",,0.0118829068209578,0.117055729619693,0.179091091108091,0.105198126137353,0.132257532047348,0.152324079675267,0.159725196110188,0.378524878514199,0.291370524687963,0.216406617772378,0.113872101357828,0.156452444134629,0.225404622025039,0.331066846330671
27,Naive,4950,14,Threshold 5,1871100,378,27,5,5.43169362064735,="+Infinity",,0.0057223330056928,0.121050583887538,0.179141057277178,-0.108795510924764,0.133114206417076,-0.154267055786434,0.16032132397936,0.378322826983691,0.291159641543643,0.215641866634527,0.115944903501543,0.155883802467969,0.225544333752282,0.330619464285277
27,Distance,4950,14,Threshold 5,3742578,1687,27,5,5.43168933835878,="+Infinity",,-0.0165852686098873,0.117294133634175,0.178954575372543,0.106546751794824,0.132915414147377,0.15516345845549,0.160194044223445,0.377289996690777,0.291659483690609,0.215170500521396,0.115321987221066,0.153678886064782,0.225666285152101,0.330625942283916
28,Value,4950,14,Threshold 5,3326842,1628,24,5,5.14097411356482,="+Infinity",,0.00387924639596804,0.120031330798682,0.217703480105143,0.155510433131695,0.129957103268993,0.101919244189958,0.158239424418184,0.377316948312441,0.291826235152726,0.215337593863751,0.11890355410759,0.156730040010984,0.224067418445173,0.361558413187254
28,Vector,4950,14,Threshold 5,2405700,539,1,5,5.14099376820505,="+Infinity",,0.0160935773048294,0.119568598452943,0.219910124282421,0.155636853283198,0.130647077652995,0.0991705369179385,0.157220324678022,0.377683720512124,0.291492219596634,0.215405859168186,0.115695310211009,0.153887720933881,0.221015721241358,0.362890204439353
28,Oracle,4950,14,Threshold 5,0,0,0,5,5.14085649274622,="+Infinity",,-0.0164111433227987,0.121239339309369,0.219635832718453,0.154876358438955,0.130086180292224,0.101758305756277,0.160800949063571,0.377716496830118,0.291520820849954,0.215659341342246,0.1190297625689,0.153408645171368,0.223088387870234,0.362684004893723
28,Naive,4950,14,Threshold 5,1940400,392,28,5,5.14087508962373,="+Infinity",,0.00650343477731496,0.118739647616977,0.219482405400697,0.154583524067448,0.130132854893105,0.102360414860243,0.158434252236702,0.377723147810272,0.291453870059044,0.216100647004936,0.118520458164468,0.153635540677769,0.224988296182275,0.363191657430988
28,Distance,4950,14,Threshold 5,3881192,1749,28,5,5.14098400634936,="+Infinity",,-0.0177987281966523,0.119408552299376,0.220328858595309,0.156872539605871,0.132864208747534,0.0988884581851437,0.160283256198511,0.378148414664068,0.291405637752433,0.216311446771385,0.116562429652461,0.154072907038483,0.226200738733837,0.362547184044686
29,Value,4950,14,Threshold 5,3465456,1693,25,5,5.03874886278155,="+Infinity",,0.00305896875453016,0.119261450782787,0.219743212208272,0.155087000799128,0.129784611672903,0.0999155984919753,0.158712674725336,0.378013898127634,0.292000681585833,0.143874591117452,0.120471995066822,0.153471823912525,0.222495418702039,0.334654475104969
29,Vector,4950,14,Threshold 5,2475000,576,2,5,5.03871587592653,="+Infinity",,-0.0176657264007787,0.117213976484578,0.217968430541092,0.154467072784868,0.131245230298234,0.104021435412619,0.159878239062351,0.37741642565031,0.291897889685686,0.1442587079367,0.120574555011231,0.153016948636463,0.225506517664712,0.334361748699536
29,Oracle,4950,14,Threshold 5,0,0,0,5,5.03868664461383,="+Infinity",,0.0187800531075908,0.120254924795333,0.219364949377237,0.154934962553824,0.130651955744653,0.103561357670614,0.159616574793262,0.377948471506301,0.291372294833039,0.143922363877792,0.116636381388346,0.156682647275503,0.223836126020714,0.334925353943476
29,Naive,4950,14,Threshold 5,2009700,406,29,5,5.03874375582963,="+Infinity",,-0.0174126618784385,0.116179536198288,0.219142270981138,0.154716552823828,0.129899726675362,0.099540215921607,0.161300893937621,0.377623575571207,0.291242738767039,0.14395405030595,0.117884647621224,0.15577336966993,0.221615136273613,0.335245560104013
29,Distance,4950,14,Threshold 5,4019806,1814,29,5,5.03875069544107,="+Infinity",,0.0155454409261608,0.121579924507785,0.219557536496026,0.155339317968057,0.129914314002519,0.100384732397274,0.159192340649412,0.377042048104528,0.291410585797706,0.143673960572031,0.120197896819533,0.156400719798768,0.224940672167676,0.334853040062058
30,Value,4950,14,Threshold 5,3604070,1758,26,="-Infinity",4.89605819369132,5,,-0.015140600330227,0.121132534355638,0.219894570253246,0.154490131202607,0.12960897259228,0.103012947774758,0.161634709354288,0.377609683092658,0.291362680547252,0.144868474310059,0.116546018071105,0.153453982270051,0.159534929259451,0.334742860863798
30,Vector,4950,14,Threshold 5,2544300,613,3,="-Infinity",4.89606414508539,5,,0.0201710392877459,0.12131498446071,0.21819460528971,0.157047272847635,0.129876196270516,0.102849065190313,0.161399314987662,0.378175279862788,0.291333379996786,0.143517711913631,0.120283518554487,0.152882193350194,0.158801889481794,0.335047035432694
30,Oracle,4950,14,Threshold 5,138600,28,1,="-Infinity",4.8960621823359,5,,0.0175906079719823,0.116777487184905,0.219439056981628,0.154774254423899,0.132247634302686,0.103653021417102,0.159204004486014,0.377790647455186,0.291302545305868,0.145362324158839,0.115709522910976,0.153355618505032,0.160319890058631,0.334112420937771
30,Naive,4950,14,Threshold 5,2079000,420,30,="-Infinity",4.89607960258604,5,,0.020326480981268,0.120789438485829,0.219057613355758,0.156751329676354,0.13004080651929,0.100145731959401,0.159390693870648,0.377666197689436,0.291466400313013,0.144383570630765,0.120170928198831,0.154628038119142,0.161403320621005,0.33490683221585
30,Distance,4950,14,Threshold 5,4158420,1879,30,="-Infinity",4.89607762597055,5,,0.00942854946886484,0.119776172817765,0.219112076607388,0.157210150458198,0.130496538039637,0.102366109745518,0.160686066806292,0.378016111978909,0.29158985777795,0.144678587984188,0.119305714361815,0.154942448127983,0.161028663417824,0.334234433066243
