LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6
31,Vector,4950,6,Threshold 5,247500,61,0,5,7.11616847695448,="+Infinity",,0.470167516997932,0.106257431838898,0.308465795723933,0.148258670628564,0.0219346200056521,0.48987868949034
31,Oracle,4950,6,Threshold 5,0,0,0,5,7.11624688665489,="+Infinity",,0.470256136856236,0.106456020179863,0.308436630900985,0.149371054158024,0.0230699228276876,0.489839666810155
31,Naive,4950,6,Threshold 5,920700,186,31,5,7.11624259697093,="+Infinity",,0.470001368263254,0.106361337768178,0.308349888736615,0.148115787458195,0.0225787753333009,0.489902003418194
31,Distance,4950,6,Threshold 5,237624,115,4,5,7.11615943912736,="+Infinity",,0.470008669913,0.106446180938846,0.308477203884991,0.148401953625395,0.0170697368644426,0.489921253854391
32,Value,4950,6,Threshold 5,118852,105,2,5,7.09516436988807,="+Infinity",,0.468790505501417,0.102768658385571,0.362863650585226,0.149397757687908,-0.0228939688353762,0.515521546310595
32,Vector,4950,6,Threshold 5,267300,66,0,5,7.095165680184,="+Infinity",,0.469848543360627,0.102716588280572,0.362640501489963,0.148357442997337,0.0151155522288065,0.515396258086753
32,Oracle,4950,6,Threshold 5,0,0,0,5,7.09517034259365,="+Infinity",,0.470147025982243,0.102703541522175,0.36275505566033,0.148220884487969,0.0171117321998793,0.515355386016267
32,Naive,4950,6,Threshold 5,950400,192,32,5,7.09518343800934,="+Infinity",,0.470270686662374,0.102693676479831,0.362786344229477,0.148555179057354,-0.0198678188127843,0.515546649662483
32,Distance,4950,6,Threshold 5,237624,115,4,5,7.09518692203173,="+Infinity",,0.470018629208795,0.102699225422242,0.362837107042026,0.149003899936986,0.0150757630394196,0.515274950750708
33,Value,4950,6,Threshold 5,178258,131,3,5,7.03092521899445,="+Infinity",,0.330648192026857,0.102679258436311,0.354352084285253,0.146506349118837,0.138151162379003,0.515368637161899
33,Vector,4950,6,Threshold 5,287100,71,0,5,7.03110545277724,="+Infinity",,0.330997946449443,0.102657237310879,0.354324527097745,0.146937910216678,0.138419672815729,0.515404387142354
33,Oracle,4950,6,Threshold 5,0,0,0,5,7.03111364317837,="+Infinity",,0.331252525719833,0.102636894628489,0.354360295001172,0.146669518383348,0.139226270848894,0.515541799967636
33,Naive,4950,6,Threshold 5,980100,198,33,5,7.03109102523905,="+Infinity",,0.330962572916789,0.1027812416948,0.354322730975483,0.14653427459298,0.138166049370071,0.515300564621413
33,Distance,4950,6,Threshold 5,237624,115,4,5,7.03100569833623,="+Infinity",,0.330964601905677,0.102764044352,0.354184690704813,0.14671773430382,0.13823033918753,0.515260712613355
34,Value,4950,6,Threshold 5,178258,131,3,5,6.86546859608258,="+Infinity",,0.331069452938891,0.102763386105707,0.354533877000833,0.14658602651636,0.19616857633072,0.579461186623419
34,Vector,4950,6,Threshold 5,316800,78,0,5,6.8654932179119,="+Infinity",,0.331168747681318,0.10269129607768,0.354424303379943,0.14638935249711,0.196113919456394,0.579480492329978
34,Oracle,4950,6,Threshold 5,0,0,0,5,6.86546282318652,="+Infinity",,0.330952452649996,0.102695662547177,0.354338064989619,0.146433149397339,0.196182689373515,0.579352649634714
34,Naive,4950,6,Threshold 5,1009800,204,34,5,6.86548844651854,="+Infinity",,0.330964557178618,0.103749482221602,0.354429957061654,0.146412590191446,0.196504800574928,0.579543586888448
34,Distance,4950,6,Threshold 5,297030,144,5,5,6.86546470703847,="+Infinity",,0.331131001205478,0.102765792844082,0.354315769899898,0.146413053687255,0.196178072939517,0.579459948399872
35,Value,4950,6,Threshold 5,178262,136,3,5,6.80540686355076,="+Infinity",,0.330976168743462,0.104477747605827,0.35442697493626,0.146389938057098,0.196123900567159,0.587857705569419
35,Vector,4950,6,Threshold 5,316800,78,0,5,6.80536926037728,="+Infinity",,0.331062550900441,0.104555454924963,0.354319162041421,0.146474521239469,0.196151659614571,0.587712654288637
35,Oracle,4950,6,Threshold 5,0,0,0,5,6.80541672389468,="+Infinity",,0.331082093503355,0.104548821527246,0.354554681893234,0.146231225287366,0.196556808728985,0.587712555877147
35,Naive,4950,6,Threshold 5,1039500,210,35,5,6.80541881300807,="+Infinity",,0.331312685761063,0.104485117983359,0.354231274602625,0.147496049406882,0.196186430714206,0.587767253660132
35,Distance,4950,6,Threshold 5,297030,144,5,5,6.80539616017357,="+Infinity",,0.330975370730116,0.104326712362962,0.354441039135494,0.146880323704877,0.196171215507519,0.587737565772699
36,Value,4950,6,Threshold 5,178266,141,3,5,6.7868148504262,="+Infinity",,0.287659549462006,0.104509125880753,0.354513306037688,0.151547778430952,0.19663034034258,0.517343879011975
36,Vector,4950,6,Threshold 5,346500,85,0,5,6.78681713038127,="+Infinity",,0.287946981952473,0.104760425674726,0.354410920469391,0.151666768727921,0.196111361454001,0.51727021915454
36,Oracle,4950,6,Threshold 5,0,0,0,5,6.78681545104112,="+Infinity",,0.323966743595008,0.104539276087564,0.354379088986462,0.151536039060716,0.196175958611505,0.517286062995908
36,Naive,4950,6,Threshold 5,1069200,216,36,5,6.78681552816407,="+Infinity",,0.286443582540997,0.104528967655497,0.354386387323913,0.151451566178778,0.196674153160686,0.517224817483537
36,Distance,4950,6,Threshold 5,356436,173,6,5,6.78670869767913,="+Infinity",,0.324803899320145,0.10457791151066,0.35445433694629,0.151536627035384,0.196140322416298,0.517303511356275
37,Value,4950,6,Threshold 5,178274,150,3,5,6.58533293473884,="+Infinity",,0.285056130250666,0.104489997149614,0.341440912048498,0.143189477598369,0.180660759365807,0.51728704093486
37,Vector,4950,6,Threshold 5,376200,92,0,5,6.58525994523767,="+Infinity",,0.286950717885333,0.104558729169909,0.341505949430001,0.142952345850077,0.180602120839367,0.517331695561651
37,Oracle,4950,6,Threshold 5,0,0,0,5,6.5853337280232,="+Infinity",,0.29125915627607,0.104487212825717,0.341308055569485,0.142911586401198,0.180525611234856,0.517281282354489
37,Naive,4950,6,Threshold 5,1098900,222,37,5,6.58534022913994,="+Infinity",,0.284318750107687,0.104527127117834,0.341465348636973,0.14274535810577,0.180591538179698,0.51720441056699
37,Distance,4950,6,Threshold 5,415842,202,7,5,6.58532734316776,="+Infinity",,0.291493970000289,0.105382357638206,0.341570451047787,0.143599388103581,0.180599616555739,0.51722480778804
38,Value,4950,6,Threshold 5,237680,176,4,5,6.39684656070175,="+Infinity",,0.222945925761493,0.068428400739819,0.367755905836944,0.143517365018681,0.180602804768824,0.558508813926963
38,Vector,4950,6,Threshold 5,415800,101,0,5,6.39684231070223,="+Infinity",,0.222535934893884,0.0691383406887098,0.367743012783976,0.143504513837655,0.181090079061107,0.558543694815498
38,Oracle,4950,6,Threshold 5,0,0,0,5,6.39674830833513,="+Infinity",,0.222846283332601,0.0684393262324932,0.367830876475153,0.144467042695311,0.180570610795613,0.558518709340476
38,Naive,4950,6,Threshold 5,1128600,228,38,5,6.3967417128998,="+Infinity",,0.222547635820348,0.0684425249894076,0.367815987536289,0.143650475100557,0.180569551814244,0.558729913189609
38,Distance,4950,6,Threshold 5,475248,231,8,5,6.39680224814863,="+Infinity",,0.222843580444575,0.0682445796434337,0.367760202613823,0.144278053974716,0.180566369524385,0.558590355881023
39,Value,4950,6,Threshold 5,237684,181,4,5,6.28057413229499,="+Infinity",,0.258779366093307,0.0382337488608897,0.367822334460769,0.210800212775411,0.191787469234328,0.558560466654228
39,Vector,4950,6,Threshold 5,465300,112,0,5,6.28049237405622,="+Infinity",,0.258720321588712,0.0382345409758642,0.368013429998967,0.210867449497186,0.191726152531061,0.558638396965634
39,Oracle,4950,6,Threshold 5,0,0,0,5,6.28057331597846,="+Infinity",,0.259093547773745,0.0387801962462504,0.367782489306578,0.210905614919909,0.191768730811432,0.558686733749425
39,Naive,4950,6,Threshold 5,1158300,234,39,5,6.28056129509446,="+Infinity",,0.259025247937856,0.0387108951275792,0.367612276513796,0.210833771847504,0.191749158911932,0.558509095460963
39,Distance,4950,6,Threshold 5,534654,260,9,5,6.28050729327447,="+Infinity",,0.25785002872378,0.038869576945217,0.368021655938179,0.21056369559237,0.191807809623327,0.558583149577586
40,Value,4950,6,Threshold 5,297090,208,5,5,6.20419566670422,="+Infinity",,0.258457300181092,0.0382483172617611,0.454344953971386,0.266805954207328,0.19180009685607,0.607128548369843
40,Vector,4950,6,Threshold 5,514800,123,0,5,6.20420756889077,="+Infinity",,0.259575686752441,0.0414520933310598,0.454454810343179,0.266827020134443,0.191752142735595,0.607113959368832
40,Oracle,4950,6,Threshold 5,0,0,0,5,6.20419425950632,="+Infinity",,0.259569362092364,0.0388051584532008,0.454288541841805,0.266827233032288,0.191803367599775,0.607137821230751
40,Naive,4950,6,Threshold 5,1188000,240,40,5,6.20418333149151,="+Infinity",,0.259559579264334,0.0393026170360287,0.454044890162919,0.266826254057989,0.191778012450243,0.607189471082506
40,Distance,4950,6,Threshold 5,594060,288,10,5,6.20419713196625,="+Infinity",,0.258276420520232,0.0394319865596202,0.454364407110077,0.267155908878124,0.191809573312867,0.607197282069066
41,Value,4950,6,Threshold 5,297100,219,5,5,6.20763486934644,="+Infinity",,0.259460973734406,0.0398127809949074,0.423909550961554,0.261539210314083,0.167648735070372,0.575988046246238
41,Vector,4950,6,Threshold 5,564300,134,0,5,6.20763176254364,="+Infinity",,0.259835424765512,0.0381220537116747,0.423760220583588,0.261637290781792,0.168202172177416,0.576165267066628
41,Oracle,4950,6,Threshold 5,0,0,0,5,6.20763700945662,="+Infinity",,0.259480425950443,0.0407398899519507,0.42394231814302,0.26137184700265,0.167668574019785,0.5761079347768
41,Naive,4950,6,Threshold 5,1217700,246,41,5,6.20764893555115,="+Infinity",,0.259794041652313,0.0382330358686716,0.423702010101579,0.261509098014812,0.167654165453783,0.576190247486821
41,Distance,4950,6,Threshold 5,653466,314,11,5,6.20764111980263,="+Infinity",,0.259611281870022,0.038857365917039,0.423882518631643,0.261481573382653,0.16769908314717,0.575990075681048
42,Value,4950,6,Threshold 5,356506,246,6,5,6.07093261786069,="+Infinity",,0.246907212407038,0.0382259610188811,0.423783178697235,0.309424420031547,0.167743743305621,0.576305738128582
42,Vector,4950,6,Threshold 5,603900,143,0,5,6.07091922691643,="+Infinity",,0.246620549629924,0.0380727237078986,0.423832747037793,0.309412027847301,0.167666941453746,0.576373771832706
42,Oracle,4950,6,Threshold 5,0,0,0,5,6.07091622070769,="+Infinity",,0.246802529054833,0.0388123799022537,0.423831375585991,0.309459627980644,0.167666977061899,0.576303800663169
42,Naive,4950,6,Threshold 5,1247400,252,42,5,6.07092877333342,="+Infinity",,0.246791799734268,0.038236751435079,0.423875487315129,0.309414852313253,0.167731214339739,0.575887148225732
42,Distance,4950,6,Threshold 5,712872,343,12,5,6.07092400516211,="+Infinity",,0.246841669104441,0.0387488746737858,0.423956063965036,0.309281025982941,0.167737679285068,0.576216099834767
43,Value,4950,6,Threshold 5,356512,253,6,5,6.00249984896944,="+Infinity",,0.246966767342457,0.0444422026751852,0.423765598973645,0.30941039618547,0.16770651059457,0.572840475476482
43,Vector,4950,6,Threshold 5,633600,150,0,5,6.00249748283305,="+Infinity",,0.246340325420007,0.041590708564172,0.423643954919072,0.309670449608532,0.167711435034505,0.572711840632181
43,Oracle,4950,6,Threshold 5,0,0,0,5,6.00249005078456,="+Infinity",,0.24664214014895,0.0410110944406767,0.423264048442107,0.309422782151302,0.167730323874153,0.572369405563506
43,Naive,4950,6,Threshold 5,1277100,258,43,5,6.00246969134876,="+Infinity",,0.246886782292449,0.0416687818884895,0.423458282168113,0.309548745407639,0.167706646775358,0.572731295602068
43,Distance,4950,6,Threshold 5,772278,371,13,5,6.00249215379856,="+Infinity",,0.246844966002158,0.04104695459651,0.42384666355106,0.309434928063311,0.167707477210854,0.572734792598155
44,Value,4950,6,Threshold 5,356522,265,6,5,5.93420681820589,="+Infinity",,0.249110726107119,0.0415869318800333,0.423845637814196,0.309623433765054,0.219406284050876,0.523789823472427
44,Vector,4950,6,Threshold 5,673200,159,0,5,5.93422383571857,="+Infinity",,0.249663121309496,0.0431426792428766,0.423776947683422,0.309291130144359,0.219429009408685,0.523827221944671
44,Oracle,4950,6,Threshold 5,0,0,0,5,5.93422920400801,="+Infinity",,0.250360395713557,0.0413473837077873,0.423347604421878,0.309519754607578,0.219478837529394,0.523968070829653
44,Naive,4950,6,Threshold 5,1306800,264,44,5,5.93420218755431,="+Infinity",,0.250278878435566,0.0441055659727994,0.423747384788953,0.309431468937703,0.219472387120859,0.52378851047996
44,Distance,4950,6,Threshold 5,831684,398,14,5,5.93422150048123,="+Infinity",,0.250332615318655,0.0409237804408775,0.423434392351837,0.309370596478388,0.219628180015732,0.523938530678635
45,Value,4950,6,Threshold 5,415928,293,7,5,5.89102042054859,="+Infinity",,0.18339531040705,0.0410261696081875,0.325313642700223,0.309430227310756,0.219485763497346,0.523965509053411
45,Vector,4950,6,Threshold 5,702900,166,0,5,5.89103815159416,="+Infinity",,0.183315764135756,0.0417328942727409,0.325691737458499,0.30951843922476,0.219483045107268,0.523792209021551
45,Oracle,4950,6,Threshold 5,0,0,0,5,5.89103660374568,="+Infinity",,0.183324133527236,-0.043753357673225,0.325563963644598,0.309312806550381,0.219896589536759,0.523804703508091
45,Naive,4950,6,Threshold 5,1336500,270,45,5,5.89097943174886,="+Infinity",,0.183645672368527,0.0415879050223396,0.325451825877352,0.309461419754683,0.219474478736217,0.524003610079774
45,Distance,4950,6,Threshold 5,891090,426,15,5,5.89103304273061,="+Infinity",,0.183411481036941,0.043223176264064,0.325388359393315,0.309433766719096,0.219585281338254,0.523846524849631
46,Value,4950,6,Threshold 5,415932,298,7,5,5.85091731491305,="+Infinity",,0.183239486543229,0.0410083059865372,0.325865258563965,0.271136215466981,0.21995461365394,0.523328975190609
46,Vector,4950,6,Threshold 5,722700,171,0,5,5.85092002792899,="+Infinity",,0.183191179736397,0.041554446519882,0.325406164483951,0.271103274202815,0.219421830340593,0.523811464717966
46,Oracle,4950,6,Threshold 5,0,0,0,5,5.85089114535035,="+Infinity",,0.183875390064955,0.0415966358871884,0.325299825363814,0.271189419855659,0.219465114956876,0.523392128175644
46,Naive,4950,6,Threshold 5,1366200,276,46,5,5.85093737551033,="+Infinity",,0.183318474589541,0.0410123146983779,0.325456101541604,0.271168693116508,0.219430048723794,0.523778740309325
46,Distance,4950,6,Threshold 5,950496,455,16,5,5.85091886360847,="+Infinity",,0.183326776324435,0.0420649524268413,0.325446142766708,0.271126879864823,0.219398752314746,0.523847514944805
47,Value,4950,6,Threshold 5,415944,314,7,5,5.75524558973235,="+Infinity",,0.183140886610744,0.0685696023523121,0.325468508989402,0.271426733194517,0.200035078640241,0.508916899857383
47,Vector,4950,6,Threshold 5,762300,180,0,5,5.75525936195412,="+Infinity",,0.183698056753855,0.070836544086788,0.325517828296725,0.270913672192023,0.200044006256917,0.508956899914594
47,Oracle,4950,6,Threshold 5,0,0,0,5,5.75529487152139,="+Infinity",,0.183344070311449,0.0687801344075325,0.325430369028041,0.271189715601281,0.199957929770804,0.655682662907097
47,Naive,4950,6,Threshold 5,1395900,282,47,5,5.75529161046597,="+Infinity",,0.182958274487959,0.0702387103305,0.325404819665422,0.271370789267593,0.20002983617205,0.509049304695537
47,Distance,4950,6,Threshold 5,1009902,483,17,5,5.75527008989775,="+Infinity",,0.183286348944563,0.0687981993491888,0.325452039767839,0.270696790586271,0.20006907144834,0.508965585923804
48,Value,4950,6,Threshold 5,475350,342,8,5,5.75321491621568,="+Infinity",,0.182896368850734,0.103469897589676,0.325788291810497,0.271444196601635,0.200279808789617,0.509744926880074
48,Vector,4950,6,Threshold 5,801900,189,0,5,5.75320025795271,="+Infinity",,0.183262948931585,0.103493363857467,0.325487582781562,0.271140305819245,0.200052014093714,0.50988143324598
48,Oracle,4950,6,Threshold 5,0,0,0,5,5.75320492479531,="+Infinity",,0.183215446171815,0.103469570510896,0.325407032303389,0.271141911222657,0.200075366729976,0.50952802427058
48,Naive,4950,6,Threshold 5,1425600,288,48,5,5.75320387245529,="+Infinity",,0.183298776881912,0.103493623582438,0.325666046715241,0.271116922057345,0.200057136617261,0.509778262117678
48,Distance,4950,6,Threshold 5,1069308,510,18,5,5.75324390914119,="+Infinity",,0.183277031998458,0.103397201086381,0.325700607101567,0.27112474170022,0.200026183954918,0.509761125901562
49,Value,4950,6,Threshold 5,475360,354,8,5,5.70221652334703,="+Infinity",,0.233184890438352,0.103461211202529,0.478936062597484,0.424212551327685,0.200045794687668,0.509891067810003
49,Vector,4950,6,Threshold 5,841500,198,0,5,5.70220533143113,="+Infinity",,0.233289984603289,0.103470000900032,0.327269063294338,0.424515950236469,0.200082348164457,0.509753702635592
49,Oracle,4950,6,Threshold 5,0,0,0,5,5.70222622442606,="+Infinity",,0.232714517392679,0.104819855829163,0.327462597884733,0.424366650804771,0.200075314058509,0.509729770338637
49,Naive,4950,6,Threshold 5,1455300,294,49,5,5.70222336905806,="+Infinity",,0.233311228179801,0.103476303786209,0.327462804364856,0.423718853896943,0.200306775300675,0.509714851531953
49,Distance,4950,6,Threshold 5,1128714,537,19,5,5.70221323367203,="+Infinity",,0.2333375779058,0.103481253776422,0.32752327446434,0.42434623037677,0.199978736785013,0.509729865880772
50,Value,4950,6,Threshold 5,534766,381,9,5,5.64370280893124,="+Infinity",,0.23317043746799,0.103402137709239,0.327081349105953,0.504573114510833,0.247441638153447,0.473606311113755
50,Vector,4950,6,Threshold 5,881100,207,0,5,5.64369705400914,="+Infinity",,0.233521960968929,0.103299569641592,0.327311200894414,0.504742495096608,0.247493635820589,0.473808871845648
50,Oracle,4950,6,Threshold 5,0,0,0,5,5.64370021533203,="+Infinity",,0.233334248741954,0.103469576517483,0.327668868576936,0.504578794360327,0.247505688896112,0.473788308649759
50,Naive,4950,6,Threshold 5,1485000,300,50,5,5.64365601011868,="+Infinity",,0.233178926497871,0.103387760875762,0.327331092128588,0.504645941561989,0.247452765210312,0.473699410026171
50,Distance,4950,6,Threshold 5,1188120,564,20,5,5.64370186597861,="+Infinity",,0.233176122946034,0.103477961151881,0.327099568120687,0.504713515904157,0.247448429757,0.473865465302225
51,Value,4950,6,Threshold 5,534778,396,9,5,5.5684824449347,="+Infinity",,0.23208732927624,0.100389195021378,0.323250359614406,0.504378593589436,0.247799260982703,0.473624187244255
51,Vector,4950,6,Threshold 5,920700,216,0,5,5.56844254430978,="+Infinity",,0.232519852484884,0.100375753336934,0.323209379556374,0.50480070576522,0.247421631043323,0.47384919761646
51,Oracle,4950,6,Threshold 5,0,0,0,5,5.56848445269543,="+Infinity",,0.232115836887388,0.100474316686473,0.32313834210521,0.504421005449984,0.247414825573301,0.473524091363714
51,Naive,4950,6,Threshold 5,1514700,306,51,5,5.56849452589013,="+Infinity",,0.232242179080075,0.101812779367265,0.322936868990098,0.504562234401945,0.247916357501097,0.473606242059645
51,Distance,4950,6,Threshold 5,1247526,591,21,5,5.56848475391183,="+Infinity",,0.232094109942494,0.100829686885632,0.322964622716981,0.504702256064618,0.247945789375919,0.473668659069631
52,Value,4950,6,Threshold 5,594184,423,10,5,5.57339046909173,="+Infinity",,0.232097163703656,0.100422900051854,0.311894109862692,0.594964087778536,0.247453279837288,0.473724817425008
52,Vector,4950,6,Threshold 5,960300,225,0,5,5.57338915384166,="+Infinity",,0.232127420916001,0.100436943096994,0.312435272048504,0.594883154582377,0.247512842836485,0.473255169439469
52,Oracle,4950,6,Threshold 5,0,0,0,5,5.57338690487025,="+Infinity",,0.232260746383105,0.100904103971217,0.312327203392712,0.59462034521799,0.247426770242498,0.473616255160024
52,Naive,4950,6,Threshold 5,1544400,312,52,5,5.57339272877043,="+Infinity",,0.232181103975606,0.100455786399465,0.311906439178316,0.594863950767362,0.247464805158174,0.473604832167737
52,Distance,4950,6,Threshold 5,1306932,618,22,5,5.57333151184292,="+Infinity",,0.231969661304973,0.100384640171939,0.312092387444878,0.594915641208857,0.24749694884288,0.473396107279925
53,Value,4950,6,Threshold 5,594190,430,10,5,5.59341055406965,="+Infinity",,0.232441823105475,0.10035611728911,0.311850963235287,0.578465077731195,0.247478101189046,0.471494516809784
53,Vector,4950,6,Threshold 5,990000,232,0,5,5.59339728775699,="+Infinity",,0.232064195251311,0.100248934504094,0.312081003540982,0.580071919690027,0.247442165382907,0.471751263838243
53,Oracle,4950,6,Threshold 5,0,0,0,5,5.59340786351569,="+Infinity",,0.231599401164999,0.100143328335989,0.311986688175637,0.579404612373509,0.247443680979913,0.471785584586385
53,Naive,4950,6,Threshold 5,1574100,318,53,5,5.59340713535701,="+Infinity",,0.232336854002966,0.100321205659981,0.31201613866773,0.579992249380055,0.247420994549032,0.471561764707147
53,Distance,4950,6,Threshold 5,1366338,646,23,5,5.59341200677962,="+Infinity",,0.232113728622522,0.100226003778445,0.312123015458539,0.578668529172319,0.247466696528548,0.47202576688548
54,Value,4950,6,Threshold 5,653596,455,11,5,5.48985192484056,="+Infinity",,0.232116618664818,0.0934190114377742,0.309880929238929,0.613125375549828,0.246306219570329,0.464289952578341
54,Vector,4950,6,Threshold 5,1049400,245,0,5,5.48984937794408,="+Infinity",,0.232091826443948,0.0933368885181949,0.309843583144783,0.613078220237369,0.246293477299375,0.46413516313649
54,Oracle,4950,6,Threshold 5,0,0,0,5,5.48984281913511,="+Infinity",,0.232111842460242,0.0933914589953133,0.309903245964236,0.616086916333472,0.246283995310165,0.464129726560742
54,Naive,4950,6,Threshold 5,1603800,324,54,5,5.48977127217125,="+Infinity",,0.23188116839826,0.0947299802192987,0.309867810722025,0.61562568456155,0.246517614544402,0.464256414851789
54,Distance,4950,6,Threshold 5,1425744,671,24,5,5.48984041942379,="+Infinity",,0.232110040994812,0.0935061271425752,0.309792846153812,0.614593555057596,0.24636705463557,0.464242701769251
55,Value,4950,6,Threshold 5,653604,466,11,5,5.4653864523163,="+Infinity",,0.232104818664894,0.0935109467715307,0.309921777734999,0.636467724847009,0.24670540232249,0.464217742784484
55,Vector,4950,6,Threshold 5,1069200,250,0,5,5.4653841022721,="+Infinity",,0.232341585564413,0.0934143084476631,0.309853629206884,0.611712639111602,0.2463216638414,0.46416843901477
55,Oracle,4950,6,Threshold 5,0,0,0,5,5.46528608568856,="+Infinity",,0.232079743176428,0.0933682255272714,0.31009184604261,0.613731777778028,0.246285444144405,0.464317061015862
55,Naive,4950,6,Threshold 5,1633500,330,55,5,5.46532155027562,="+Infinity",,0.232417998058764,0.0935066458418277,0.3098258104732,0.613839199767568,0.24634465386454,0.464352826729268
55,Distance,4950,6,Threshold 5,1485150,700,25,5,5.46537268626849,="+Infinity",,0.232522931976206,0.0934914803452216,0.309974834265446,0.614118718615089,0.24631001850166,0.590567245742704
56,Value,4950,6,Threshold 5,713010,492,12,5,5.51670217783422,="+Infinity",,0.228405361256364,0.0622639124511295,0.374613470903725,0.614076548084896,0.246677320929635,0.417126537479987
56,Vector,4950,6,Threshold 5,1118700,261,0,5,5.5167049858826,="+Infinity",,0.228058996008116,0.0601357863960459,0.374651060949262,0.614100205810416,0.246293014678272,0.417006585927211
56,Oracle,4950,6,Threshold 5,0,0,0,5,5.51670576016603,="+Infinity",,0.228091977776501,0.0604143206416978,0.374559228645353,0.613804235742208,0.246329225361706,0.417247613749637
56,Naive,4950,6,Threshold 5,1663200,336,56,5,5.51657344078308,="+Infinity",,0.22805923957435,0.060483787801445,0.374637519273406,0.611566871861598,0.246298354509605,0.417081201787838
56,Distance,4950,6,Threshold 5,1544556,726,26,5,5.51670351030285,="+Infinity",,0.228046209692494,0.0604976360251754,0.37465043526322,0.613709010248769,0.246328170300885,0.416941694506406
57,Value,4950,6,Threshold 5,713018,503,12,5,5.45722945737224,="+Infinity",,0.228078699376454,0.0795701695148381,0.37467464707963,0.612512860265383,0.246370990229224,0.417329783001421
57,Vector,4950,6,Threshold 5,1148400,269,0,5,5.45729516105581,="+Infinity",,0.228444707823186,0.0793364042438043,0.374705037880105,0.613914911520638,0.246367286103293,0.417210329097458
57,Oracle,4950,6,Threshold 5,0,0,0,5,5.45729891438738,="+Infinity",,0.22803839050583,0.0794545957877801,0.374600040640388,0.611350866969488,0.246367433057713,0.416751497123386
57,Naive,4950,6,Threshold 5,1692900,342,57,5,5.45730277091872,="+Infinity",,0.228154018449544,0.0792948845848116,0.374887460062681,0.637350063515242,0.246279989058181,0.417022772567705
57,Distance,4950,6,Threshold 5,1603962,755,27,5,5.45728009524478,="+Infinity",,0.22834151261354,0.0792596463380306,0.374639616310304,0.613693355055958,0.246366759185747,0.416999799985575
58,Value,4950,6,Threshold 5,772424,530,13,5,5.23694843060012,="+Infinity",,0.151826796505929,0.050849097264134,0.374656849935207,0.613520404356493,0.246287966471471,0.3556118899225
58,Vector,4950,6,Threshold 5,1178100,284,1,5,5.23692058840392,="+Infinity",,0.152061316105687,0.0531785687439736,0.374747409844716,0.613851687971817,0.246660436775386,0.355503536645045
58,Oracle,4950,6,Threshold 5,0,0,0,5,5.23696474777694,="+Infinity",,0.151731124027151,0.0506930592875818,0.374749178411349,0.613557994669804,0.246312706267915,0.355495672022229
58,Naive,4950,6,Threshold 5,1722600,348,58,5,5.23697198772778,="+Infinity",,0.151824171598449,0.0507528150624239,0.374687022073644,0.613790599081497,0.246295076538885,0.35558870711013
58,Distance,4950,6,Threshold 5,1663368,782,28,5,5.23697056490458,="+Infinity",,0.151799097493864,0.0518095616549346,0.374577440794411,0.611889129359071,0.246311821742097,0.355522755243342
59,Value,4950,6,Threshold 5,831830,558,14,5,5.1803237046352,="+Infinity",,0.17752496585679,0.0508354999902849,0.374936828967208,0.590247241407212,0.246284144666703,0.355554213965291
59,Vector,4950,6,Threshold 5,1207800,291,1,5,5.18039456528282,="+Infinity",,0.177493941979336,0.0507209538950804,0.374722287273357,0.594085559780027,0.246367214723463,0.355803511408894
59,Oracle,4950,6,Threshold 5,0,0,0,5,5.18040066359717,="+Infinity",,0.177588227050165,0.0508204543543371,0.374660110346724,0.595319313695072,0.246813510867241,0.35549966735212
59,Naive,4950,6,Threshold 5,1752300,354,59,5,5.18034672909054,="+Infinity",,0.177496859330063,0.0508435540692034,0.374617698367217,0.604053372447055,0.246336461419077,0.355791994981075
59,Distance,4950,6,Threshold 5,1722774,810,29,5,5.18039528209901,="+Infinity",,0.177488830187059,0.0507475655491874,0.374593450301518,0.59013966251851,0.246330631478202,0.355510108971757
60,Value,4950,6,Threshold 5,891236,584,15,5,5.16284013038201,="+Infinity",,0.177748814123262,0.0507010587974577,0.377678448413391,0.572749235401702,0.253942558350829,0.374388532163096
60,Vector,4950,6,Threshold 5,1257300,302,1,5,5.16283558408563,="+Infinity",,0.177477428615717,0.0507494453742368,0.37766371833213,0.572713229143147,0.253944852251166,0.374404376670455
60,Oracle,4950,6,Threshold 5,0,0,0,5,5.16283718275837,="+Infinity",,0.177503582129262,0.0507491959551629,0.377758268832721,0.572829997089258,0.253935656130636,0.374242088436475
60,Naive,4950,6,Threshold 5,1782000,360,60,5,5.16281059015533,="+Infinity",,0.177554106855638,0.0508647489934191,0.377704596546494,0.571870899210822,0.253906060807054,0.374504115700105
60,Distance,4950,6,Threshold 5,1782180,836,30,5,5.16283898251736,="+Infinity",,0.17747034399153,0.050744203520324,0.377725390101872,0.572767934037572,0.253983921514831,0.374404268417209
61,Value,4950,6,Threshold 5,950642,612,16,5,5.15484649276102,="+Infinity",,0.187958638814436,0.0419029664825672,0.37770206916791,0.57272264985555,0.253983480647435,0.374384961289749
61,Vector,4950,6,Threshold 5,1287000,309,1,5,5.15486515131317,="+Infinity",,0.187436574323215,0.0416540091360815,0.377716893955949,0.572766560841586,0.253953105310629,0.374749491511565
