LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2
95,Oracle,4950,2,Threshold 5,0,0,0,5,6.68940136484183,="+Infinity",,2.05444673563952,1.70380334434775
95,Naive,4950,2,Threshold 5,940500,190,95,5,6.68942012134622,="+Infinity",,2.05442266778959,1.70380562485333
95,Distance,4950,2,Threshold 5,0,0,0,5,6.68943080299314,="+Infinity",,2.05440936037482,1.70379381804365
96,Value,4950,2,Threshold 5,0,0,0,5,6.66652008838656,="+Infinity",,2.05486862471442,1.68608458011227
96,Vector,4950,2,Threshold 5,0,0,0,5,6.6665218413799,="+Infinity",,2.05489116593697,1.68608011711065
96,Oracle,4950,2,Threshold 5,0,0,0,5,6.66653655808395,="+Infinity",,2.05487865656197,1.68608859580094
96,Naive,4950,2,Threshold 5,950400,192,96,5,6.66653470787655,="+Infinity",,2.05488957820013,1.68607991109728
96,Distance,4950,2,Threshold 5,0,0,0,5,6.66652808189652,="+Infinity",,2.05464890973357,1.68615102695314
97,Value,4950,2,Threshold 5,0,0,0,5,6.60743988876126,="+Infinity",,2.05480143029483,1.63812037895153
97,Vector,4950,2,Threshold 5,0,0,0,5,6.60744036187852,="+Infinity",,2.05487308742865,1.63807071874679
97,Oracle,4950,2,Threshold 5,0,0,0,5,6.60744245358318,="+Infinity",,2.05488163288246,1.6380820797616
97,Naive,4950,2,Threshold 5,960300,194,97,5,6.60743433825867,="+Infinity",,2.05487145447616,1.63808056030906
97,Distance,4950,2,Threshold 5,0,0,0,5,6.60742476138117,="+Infinity",,2.05487381100501,1.63808414386878
98,Value,4950,2,Threshold 5,0,0,0,5,6.61476223137437,="+Infinity",,2.05487851490169,1.62349117235111
98,Vector,4950,2,Threshold 5,0,0,0,5,6.61476673065592,="+Infinity",,2.0548970461433,1.62349535432804
98,Oracle,4950,2,Threshold 5,0,0,0,5,6.61477193803816,="+Infinity",,2.05478367758768,1.62351882299113
98,Naive,4950,2,Threshold 5,970200,196,98,5,6.61476416529743,="+Infinity",,2.05491052954704,1.62350992197132
98,Distance,4950,2,Threshold 5,0,0,0,5,6.61475799851189,="+Infinity",,2.05491674028777,1.62349921581243
99,Value,4950,2,Threshold 5,0,0,0,5,6.55798491268419,="+Infinity",,2.0440358923215,1.62348638387455
99,Vector,4950,2,Threshold 5,0,0,0,5,6.55797957910575,="+Infinity",,2.04401082631331,1.62350008700017
99,Oracle,4950,2,Threshold 5,0,0,0,5,6.55799452299374,="+Infinity",,2.04403447731465,1.6235332646435
99,Naive,4950,2,Threshold 5,980100,198,99,5,6.55798721736608,="+Infinity",,2.04404748975877,1.62355677320102
99,Distance,4950,2,Threshold 5,0,0,0,5,6.55797156306332,="+Infinity",,2.04403478211135,1.62350447726597
100,Value,4950,2,Threshold 5,0,0,0,5,6.52258501257022,="+Infinity",,2.04401949582218,1.61038115146253
100,Vector,4950,2,Threshold 5,0,0,0,5,6.5226018130184,="+Infinity",,2.04404389925961,1.61038878748042
100,Oracle,4950,2,Threshold 5,0,0,0,5,6.5225963893714,="+Infinity",,2.04400489110466,1.61042594480948
100,Naive,4950,2,Threshold 5,990000,200,100,5,6.52258224171402,="+Infinity",,2.04403944658776,1.61038884098285
100,Distance,4950,2,Threshold 5,0,0,0,5,6.52260192030263,="+Infinity",,2.04404280666871,1.61036896748718
101,Value,4950,2,Threshold 5,0,0,0,5,6.50620273195347,="+Infinity",,2.03206989087163,1.61039137805672
101,Vector,4950,2,Threshold 5,0,0,0,5,6.5061890775313,="+Infinity",,2.03209547902821,1.610393906162
101,Oracle,4950,2,Threshold 5,0,0,0,5,6.5061968652998,="+Infinity",,2.03201691769659,1.61039118573373
101,Naive,4950,2,Threshold 5,999900,202,101,5,6.50620192328776,="+Infinity",,2.03281704499911,1.61039152600664
101,Distance,4950,2,Threshold 5,0,0,0,5,6.50620677205812,="+Infinity",,2.03281067587027,1.61047073715186
102,Value,4950,2,Threshold 5,0,0,0,5,6.50619944264353,="+Infinity",,2.0328358553289,1.61037604275263
102,Vector,4950,2,Threshold 5,0,0,0,5,6.5062020096471,="+Infinity",,2.03283140770257,1.61042818580273
102,Oracle,4950,2,Threshold 5,0,0,0,5,6.50619577420895,="+Infinity",,2.03283214370975,1.61039740700592
102,Naive,4950,2,Threshold 5,1009800,204,102,5,6.50618513271084,="+Infinity",,2.03212355333014,1.61038614224208
102,Distance,4950,2,Threshold 5,0,0,0,5,6.50620045040579,="+Infinity",,2.03279267572856,1.61038520159123
103,Value,4950,2,Threshold 5,0,0,0,5,6.52289743361435,="+Infinity",,2.00296208220962,1.61039059517704
103,Vector,4950,2,Threshold 5,0,0,0,5,6.52290829550149,="+Infinity",,2.00296942057038,1.61038825298266
103,Oracle,4950,2,Threshold 5,0,0,0,5,6.52290327131396,="+Infinity",,2.00278468050016,1.61040375358291
103,Naive,4950,2,Threshold 5,1019700,206,103,5,6.52291419964276,="+Infinity",,2.00282252235532,1.6103906046252
103,Distance,4950,2,Threshold 5,0,0,0,5,6.52290345846784,="+Infinity",,2.00279023747004,1.61045751975203
104,Value,4950,2,Threshold 5,0,0,0,5,6.45834451677705,="+Infinity",,2.00228356571306,1.56716493544991
104,Vector,4950,2,Threshold 5,0,0,0,5,6.45836204520946,="+Infinity",,2.00281331615476,1.56709158959737
104,Oracle,4950,2,Threshold 5,0,0,0,5,6.45836260604749,="+Infinity",,2.002781702912,1.5670882091798
104,Naive,4950,2,Threshold 5,1029600,208,104,5,6.45837576686657,="+Infinity",,2.00278511927199,1.5671802300766
104,Distance,4950,2,Threshold 5,0,0,0,5,6.45836692643499,="+Infinity",,2.00297654528576,1.56709472754034
105,Value,4950,2,Threshold 5,0,0,0,5,6.45835877541799,="+Infinity",,2.00298889610804,1.56717272951089
105,Vector,4950,2,Threshold 5,0,0,0,5,6.45835913021284,="+Infinity",,2.00299955155202,1.56712206620604
105,Oracle,4950,2,Threshold 5,0,0,0,5,6.45836623709552,="+Infinity",,2.00199584918813,1.56709603451314
105,Naive,4950,2,Threshold 5,1039500,210,105,5,6.45837493442096,="+Infinity",,2.00296053914641,1.56710207936652
105,Distance,4950,2,Threshold 5,0,0,0,5,6.45835925876813,="+Infinity",,2.0028139106292,1.56709768068345
106,Value,4950,2,Threshold 5,0,0,0,5,6.42584137689593,="+Infinity",,1.93632898638609,1.56709830863888
106,Vector,4950,2,Threshold 5,0,0,0,5,6.42584643122477,="+Infinity",,1.93668390488254,1.56710258812787
106,Oracle,4950,2,Threshold 5,0,0,0,5,6.42582815493304,="+Infinity",,1.93672985202036,1.56716235783925
106,Naive,4950,2,Threshold 5,1049400,212,106,5,6.42584483537202,="+Infinity",,1.9366649922292,1.56707531241786
106,Distance,4950,2,Threshold 5,0,0,0,5,6.42583521807376,="+Infinity",,1.9366061095423,1.56710417287383
107,Value,4950,2,Threshold 5,0,0,0,5,6.39231011357424,="+Infinity",,1.93670000619436,1.54881881658903
107,Vector,4950,2,Threshold 5,0,0,0,5,6.39230737109946,="+Infinity",,1.93672237758267,1.54881477327945
107,Oracle,4950,2,Threshold 5,0,0,0,5,6.39232254246532,="+Infinity",,1.93665927632314,1.54886268601372
107,Naive,4950,2,Threshold 5,1059300,214,107,5,6.3923178175357,="+Infinity",,1.93665842740619,1.54884576702044
107,Distance,4950,2,Threshold 5,0,0,0,5,6.39232037659295,="+Infinity",,1.93664694358715,1.54883103286842
108,Value,4950,2,Threshold 5,0,0,0,5,6.39232600109594,="+Infinity",,1.93671776593091,1.54884188226848
108,Vector,4950,2,Threshold 5,0,0,0,5,6.39232169018695,="+Infinity",,1.93669374215715,1.54881719858523
108,Oracle,4950,2,Threshold 5,0,0,0,5,6.39232265618152,="+Infinity",,1.93667890462729,1.54883835379884
108,Naive,4950,2,Threshold 5,1069200,216,108,5,6.39233102837738,="+Infinity",,1.93672393012849,1.5488558743443
108,Distance,4950,2,Threshold 5,0,0,0,5,6.39231938108998,="+Infinity",,1.9366961731706,1.54883946614366
109,Value,4950,2,Threshold 5,0,0,0,5,6.37293573841367,="+Infinity",,1.93665371133065,1.53438855629457
109,Vector,4950,2,Threshold 5,0,0,0,5,6.3729316876337,="+Infinity",,1.93665506423363,1.53443521979749
109,Oracle,4950,2,Threshold 5,0,0,0,5,6.37294052662632,="+Infinity",,1.93666136820038,1.53438755874502
109,Naive,4950,2,Threshold 5,1079100,218,109,5,6.37294551832957,="+Infinity",,1.9367015466231,1.53445524244646
109,Distance,4950,2,Threshold 5,0,0,0,5,6.3729355306521,="+Infinity",,1.93670666966298,1.5344291566805
110,Value,4950,2,Threshold 5,0,0,0,5,6.37293764528256,="+Infinity",,1.93672415664636,1.53447345556401
110,Vector,4950,2,Threshold 5,0,0,0,5,6.37295303258664,="+Infinity",,1.93667819013103,1.53439769331472
110,Oracle,4950,2,Threshold 5,0,0,0,5,6.37294423244147,="+Infinity",,1.93669578711554,1.53439250892986
110,Naive,4950,2,Threshold 5,1089000,220,110,5,6.37295263450547,="+Infinity",,1.93667274603814,1.53440254554216
110,Distance,4950,2,Threshold 5,0,0,0,5,6.37293322196773,="+Infinity",,1.93667180672006,1.53440669172456
111,Value,4950,2,Threshold 5,0,0,0,5,6.31227756545947,="+Infinity",,1.89591467319816,1.51505471035998
111,Vector,4950,2,Threshold 5,0,0,0,5,6.31227411100319,="+Infinity",,1.89582774849256,1.51504000666363
111,Oracle,4950,2,Threshold 5,0,0,0,5,6.31229806333106,="+Infinity",,1.89597483380223,1.51511607530756
111,Naive,4950,2,Threshold 5,1098900,222,111,5,6.31229126740593,="+Infinity",,1.89592138248899,1.51511179772891
111,Distance,4950,2,Threshold 5,0,0,0,5,6.312291946353,="+Infinity",,1.89592019252829,1.5150642605016
112,Value,4950,2,Threshold 5,0,0,0,5,6.31227441014276,="+Infinity",,1.89593158974728,1.5150561705174
112,Vector,4950,2,Threshold 5,0,0,0,5,6.31228712030249,="+Infinity",,1.89592501884678,1.51503955334077
112,Oracle,4950,2,Threshold 5,0,0,0,5,6.31228664955174,="+Infinity",,1.89594074007289,1.51506836942268
112,Naive,4950,2,Threshold 5,1108800,224,112,5,6.31229298778794,="+Infinity",,1.89582301588999,1.51513237023154
112,Distance,4950,2,Threshold 5,0,0,0,5,6.31229177232315,="+Infinity",,1.89554201886121,1.51505576859211
113,Value,4950,2,Threshold 5,0,0,0,5,6.28600901201246,="+Infinity",,1.89797997060836,1.51511539044901
113,Vector,4950,2,Threshold 5,0,0,0,5,6.28601377209672,="+Infinity",,1.89799659726165,1.51505107296195
113,Oracle,4950,2,Threshold 5,0,0,0,5,6.28601043708875,="+Infinity",,1.89800263313003,1.51510157896853
113,Naive,4950,2,Threshold 5,1118700,226,113,5,6.28601425599736,="+Infinity",,1.89798781269334,1.51505993618166
113,Distance,4950,2,Threshold 5,0,0,0,5,6.28600947341178,="+Infinity",,1.89752655882944,1.51506559866557
114,Value,4950,2,Threshold 5,4,5,0,5,6.25343693674137,="+Infinity",,1.89754399875032,1.50071996525303
114,Vector,4950,2,Threshold 5,19800,5,0,5,6.25344070364015,="+Infinity",,1.89797479680847,1.50068791289628
114,Oracle,4950,2,Threshold 5,0,0,0,5,6.25344529647064,="+Infinity",,1.89798705890904,1.50068524192629
114,Naive,4950,2,Threshold 5,1128600,228,114,5,6.25343078048873,="+Infinity",,1.8979923832118,1.50069181562191
114,Distance,4950,2,Threshold 5,19802,9,1,5,6.25345311297349,="+Infinity",,1.89798443957282,1.50068368785459
115,Value,4950,2,Threshold 5,4,5,0,5,6.24012616627823,="+Infinity",,1.89178770004783,1.50068783681255
115,Vector,4950,2,Threshold 5,19800,5,0,5,6.24012010021249,="+Infinity",,1.89177377770829,1.50070743730247
115,Oracle,4950,2,Threshold 5,0,0,0,5,6.24011971956139,="+Infinity",,1.89177935696588,1.50068994717775
115,Naive,4950,2,Threshold 5,1138500,230,115,5,6.24011966972614,="+Infinity",,1.89179395013001,1.50071263366036
115,Distance,4950,2,Threshold 5,19802,9,1,5,6.24012597083761,="+Infinity",,1.89144436414695,1.50069330507401
116,Value,4950,2,Threshold 5,4,5,0,5,6.24012943122406,="+Infinity",,1.89179251785282,1.50070333163065
116,Vector,4950,2,Threshold 5,19800,5,0,5,6.24012286062508,="+Infinity",,1.89180246124457,1.50069435520577
116,Oracle,4950,2,Threshold 5,0,0,0,5,6.24011779805669,="+Infinity",,1.89180425066921,1.50070429768364
116,Naive,4950,2,Threshold 5,1148400,232,116,5,6.24012742356692,="+Infinity",,1.89176483162306,1.50069334272314
116,Distance,4950,2,Threshold 5,19802,9,1,5,6.2401333039445,="+Infinity",,1.89180701262258,1.50069887301035
117,Value,4950,2,Threshold 5,4,5,0,5,6.19630573739576,="+Infinity",,1.92369479391073,1.5006924185561
117,Vector,4950,2,Threshold 5,19800,5,0,5,6.19632397734655,="+Infinity",,1.92368420225777,1.50068725737133
117,Oracle,4950,2,Threshold 5,0,0,0,5,6.19631303464867,="+Infinity",,1.92366879401985,1.50067667457603
117,Naive,4950,2,Threshold 5,1158300,234,117,5,6.19631111864867,="+Infinity",,1.92365697486464,1.50068056120995
117,Distance,4950,2,Threshold 5,19802,9,1,5,6.19630757838358,="+Infinity",,1.92370054514845,1.50076492230764
118,Value,4950,2,Threshold 5,4,5,0,5,6.19632599574953,="+Infinity",,2.02130677690415,1.50068892754562
118,Vector,4950,2,Threshold 5,19800,5,0,5,6.19632272335525,="+Infinity",,1.92368267498293,1.50070298129819
118,Oracle,4950,2,Threshold 5,0,0,0,5,6.19631816424025,="+Infinity",,1.92369582127971,1.50068140130914
118,Naive,4950,2,Threshold 5,1168200,236,118,5,6.19632432638917,="+Infinity",,1.92368152628704,1.5007194434905
118,Distance,4950,2,Threshold 5,19802,9,1,5,6.19631225834425,="+Infinity",,1.92367034659516,1.5007587952513
119,Value,4950,2,Threshold 5,4,5,0,5,6.17604844043018,="+Infinity",,1.91182357951027,1.49251507047069
119,Vector,4950,2,Threshold 5,19800,5,0,5,6.17602812947318,="+Infinity",,1.9117868648438,1.49251385088824
119,Oracle,4950,2,Threshold 5,0,0,0,5,6.17604270515518,="+Infinity",,1.91180026993229,1.49258087886101
119,Naive,4950,2,Threshold 5,1178100,238,119,5,6.17604233014819,="+Infinity",,1.91182478960533,1.49252537214245
119,Distance,4950,2,Threshold 5,19802,9,1,5,6.17603540489279,="+Infinity",,1.91182878059016,1.49249987072038
120,Value,4950,2,Threshold 5,4,5,0,5,6.1308029019082,="+Infinity",,1.92019832695382,1.48966034625877
120,Vector,4950,2,Threshold 5,19800,5,0,5,6.1308031848185,="+Infinity",,1.92017768449944,1.48973023378734
120,Oracle,4950,2,Threshold 5,0,0,0,5,6.13081641192518,="+Infinity",,1.92016061547601,1.48973087507643
120,Naive,4950,2,Threshold 5,1188000,240,120,5,6.1308007610547,="+Infinity",,1.92019540492575,1.48965844282272
120,Distance,4950,2,Threshold 5,19802,9,1,5,6.13080437048593,="+Infinity",,2.04559890065734,1.48970020349267
121,Value,4950,2,Threshold 5,4,5,0,5,6.09776577232991,="+Infinity",,1.92019733764114,1.4436999028507
121,Vector,4950,2,Threshold 5,19800,5,0,5,6.09773771382302,="+Infinity",,1.92021312683171,1.44370372838277
121,Oracle,4950,2,Threshold 5,0,0,0,5,6.09774839967331,="+Infinity",,1.92018792876905,1.443707058681
121,Naive,4950,2,Threshold 5,1197900,242,121,5,6.09775632677592,="+Infinity",,1.92017939745492,1.44379188634255
121,Distance,4950,2,Threshold 5,19802,9,1,5,6.09776429937372,="+Infinity",,1.91982650963783,1.44374396842551
122,Value,4950,2,Threshold 5,8,10,0,5,6.06887639691006,="+Infinity",,1.90898990644379,1.44377668315251
122,Vector,4950,2,Threshold 5,19800,5,0,5,6.06885502907227,="+Infinity",,1.90896668462415,1.44369544241169
122,Oracle,4950,2,Threshold 5,0,0,0,5,6.06888435295537,="+Infinity",,1.90896199416461,1.44375522174683
122,Naive,4950,2,Threshold 5,1207800,244,122,5,6.06886240319477,="+Infinity",,1.90899514756114,1.44370365465545
122,Distance,4950,2,Threshold 5,19802,9,1,5,6.06887962448049,="+Infinity",,1.90897715386895,1.44369549773529
123,Value,4950,2,Threshold 5,8,10,0,5,6.06886363876944,="+Infinity",,1.90900568781886,1.44369807974226
123,Vector,4950,2,Threshold 5,19800,5,0,5,6.06887358725851,="+Infinity",,1.90895777728478,1.44377249115465
123,Oracle,4950,2,Threshold 5,0,0,0,5,6.06888135652913,="+Infinity",,1.9089608299459,1.44378177917169
123,Naive,4950,2,Threshold 5,1217700,246,123,5,6.06886975563944,="+Infinity",,1.90893473827757,1.44375727742276
123,Distance,4950,2,Threshold 5,19802,9,1,5,6.06886781796022,="+Infinity",,1.90896679678328,1.44369642542125
124,Value,4950,2,Threshold 5,8,10,0,5,6.05666814162848,="+Infinity",,1.93624057380157,1.43621780628362
124,Vector,4950,2,Threshold 5,19800,5,0,5,6.05668135163356,="+Infinity",,1.93623521807926,1.43617273733767
124,Oracle,4950,2,Threshold 5,0,0,0,5,6.05667575498127,="+Infinity",,1.93624247651567,1.43622483542434
124,Naive,4950,2,Threshold 5,1227600,248,124,5,6.05666074009325,="+Infinity",,1.9362312117037,1.43621854141756
124,Distance,4950,2,Threshold 5,19802,9,1,5,6.05666801151744,="+Infinity",,1.93624058593103,1.43623432106105
125,Value,4950,2,Threshold 5,12,15,0,5,6.0574002197682,="+Infinity",,1.93626020929439,1.43164063237302
125,Vector,4950,2,Threshold 5,19800,5,0,5,6.05742464476293,="+Infinity",,1.9362371813433,1.43163879531724
125,Oracle,4950,2,Threshold 5,0,0,0,5,6.05741910613254,="+Infinity",,1.93621736812189,1.43166298184616
125,Naive,4950,2,Threshold 5,1237500,250,125,5,6.05740208363609,="+Infinity",,1.93624510559357,1.43167274601555
125,Distance,4950,2,Threshold 5,19802,9,1,5,6.05742293979203,="+Infinity",,1.93626406235423,1.4316320561156
126,Value,4950,2,Threshold 5,19814,24,1,5,5.94708249856649,="+Infinity",,1.9362151984711,1.42504574899702
126,Vector,4950,2,Threshold 5,19800,5,0,5,5.94707463711875,="+Infinity",,1.93623854834428,1.4249418818472
126,Oracle,4950,2,Threshold 5,0,0,0,5,5.9470745387089,="+Infinity",,1.93622117138371,1.42503159591416
126,Naive,4950,2,Threshold 5,1247400,252,126,5,5.94708004790057,="+Infinity",,1.93621740273628,1.42498965438119
126,Distance,4950,2,Threshold 5,19802,9,1,5,5.94707023073141,="+Infinity",,1.93621657465269,1.42488086244956
127,Value,4950,2,Threshold 5,19814,24,1,5,5.93872853241612,="+Infinity",,1.93623207913217,1.43297150248412
127,Vector,4950,2,Threshold 5,19800,5,0,5,5.93872783521248,="+Infinity",,1.93611886580548,1.43293148496178
127,Oracle,4950,2,Threshold 5,0,0,0,5,5.93873233805255,="+Infinity",,1.93617345809417,1.43290490163774
127,Naive,4950,2,Threshold 5,1257300,254,127,5,5.93873499505666,="+Infinity",,1.93595292544235,1.43293858170493
127,Distance,4950,2,Threshold 5,19802,9,1,5,5.93871395912439,="+Infinity",,1.93624352651419,1.43290639982956
128,Value,4950,2,Threshold 5,19814,24,1,5,5.9331386972321,="+Infinity",,1.8650229570604,1.36098155460952
128,Vector,4950,2,Threshold 5,19800,5,0,5,5.93312894234583,="+Infinity",,1.8652601955628,1.36094580137807
128,Oracle,4950,2,Threshold 5,0,0,0,5,5.93314416281223,="+Infinity",,1.86525691480497,1.36095350993664
128,Naive,4950,2,Threshold 5,1267200,256,128,5,5.9331467097621,="+Infinity",,1.86526472321954,1.3610370865095
128,Distance,4950,2,Threshold 5,19802,9,1,5,5.93313382524082,="+Infinity",,1.86526466546161,1.36104093247745
129,Value,4950,2,Threshold 5,19814,24,1,5,5.9331325483641,="+Infinity",,1.86528657702542,1.36096885975674
129,Vector,4950,2,Threshold 5,19800,5,0,5,5.93315386243884,="+Infinity",,1.86522402948891,1.36095346373978
129,Oracle,4950,2,Threshold 5,0,0,0,5,5.93313413361602,="+Infinity",,1.86529410553604,1.36097326073867
129,Naive,4950,2,Threshold 5,1277100,258,129,5,5.93313375960884,="+Infinity",,1.86526688967656,1.36097886126448
129,Distance,4950,2,Threshold 5,19802,9,1,5,5.93314586661698,="+Infinity",,1.86527711091996,1.36093561413691
130,Value,4950,2,Threshold 5,19814,24,1,5,5.88973337597189,="+Infinity",,1.93053791084374,1.36099221495201
130,Vector,4950,2,Threshold 5,19800,5,0,5,5.88975163990497,="+Infinity",,1.9305363153387,1.36103262851265
130,Oracle,4950,2,Threshold 5,0,0,0,5,5.8897384002947,="+Infinity",,1.93055149014063,1.36101810373019
130,Naive,4950,2,Threshold 5,1287000,260,130,5,5.88975643676355,="+Infinity",,1.9305341632121,1.36095984432609
130,Distance,4950,2,Threshold 5,19802,9,1,5,5.88974660456913,="+Infinity",,1.9305831679299,1.36098985092416
131,Value,4950,2,Threshold 5,19814,24,1,5,5.88147068902173,="+Infinity",,1.89601955309168,1.36095965668974
131,Vector,4950,2,Threshold 5,19800,5,0,5,5.88150619154527,="+Infinity",,1.89599404006015,1.36095265374018
131,Oracle,4950,2,Threshold 5,0,0,0,5,5.88148632751319,="+Infinity",,1.89598925343054,1.36094915852469
131,Naive,4950,2,Threshold 5,1296900,262,131,5,5.8814893822035,="+Infinity",,1.89598918288534,1.36095900452364
131,Distance,4950,2,Threshold 5,19802,9,1,5,5.88146704118961,="+Infinity",,1.89599188257496,1.36095461566379
132,Value,4950,2,Threshold 5,19814,24,1,5,5.86779372215658,="+Infinity",,1.89601032885719,1.36962648755556
132,Vector,4950,2,Threshold 5,19800,5,0,5,5.86777408788949,="+Infinity",,1.8960321820781,1.3696278275593
132,Oracle,4950,2,Threshold 5,0,0,0,5,5.8677652429127,="+Infinity",,1.89602379191795,1.36961639609181
132,Naive,4950,2,Threshold 5,1306800,264,132,5,5.86778047832557,="+Infinity",,1.89601774725946,1.36962965587466
132,Distance,4950,2,Threshold 5,19802,9,1,5,5.86777245007507,="+Infinity",,1.89599276058908,1.36961351936314
133,Value,4950,2,Threshold 5,19814,24,1,5,5.86777405706275,="+Infinity",,1.89598492591863,1.36958030335128
133,Vector,4950,2,Threshold 5,19800,5,0,5,5.86775847872416,="+Infinity",,1.89602921855528,1.36967954375922
133,Oracle,4950,2,Threshold 5,0,0,0,5,5.86777337854635,="+Infinity",,1.89602880240102,1.36963525779193
133,Naive,4950,2,Threshold 5,1316700,266,133,5,5.86779190985621,="+Infinity",,1.89600214054393,1.36964091375884
133,Distance,4950,2,Threshold 5,19802,9,1,5,5.8677499304622,="+Infinity",,1.89599265711756,1.36960519385232
134,Value,4950,2,Threshold 5,19814,24,1,5,5.86778584408445,="+Infinity",,1.8959974351795,1.36958458871571
134,Vector,4950,2,Threshold 5,19800,5,0,5,5.86776967151781,="+Infinity",,1.89600478804103,1.36968038276969
134,Oracle,4950,2,Threshold 5,0,0,0,5,5.86778831691427,="+Infinity",,1.89598867406116,1.36962215577431
134,Naive,4950,2,Threshold 5,1326600,268,134,5,5.86778931525168,="+Infinity",,1.89599601250323,1.36967611409025
134,Distance,4950,2,Threshold 5,19802,9,1,5,5.86778738878108,="+Infinity",,1.89603365114294,1.36960749901255
135,Value,4950,2,Threshold 5,19814,24,1,5,5.86779078578127,="+Infinity",,1.89603153168213,1.3696013353275
135,Vector,4950,2,Threshold 5,19800,5,0,5,5.86776873789509,="+Infinity",,1.89602065701912,1.3696236707525
135,Oracle,4950,2,Threshold 5,0,0,0,5,5.86777706151953,="+Infinity",,1.89602639958123,1.36960479251583
135,Naive,4950,2,Threshold 5,1336500,270,135,5,5.86775425754303,="+Infinity",,1.89601843876524,1.3696319879059
135,Distance,4950,2,Threshold 5,19802,9,1,5,5.8677907459417,="+Infinity",,1.89603293554116,1.36960805462172
136,Value,4950,2,Threshold 5,19814,24,1,5,5.82059977352569,="+Infinity",,1.89579847321389,1.33128044140719
136,Vector,4950,2,Threshold 5,19800,5,0,5,5.82059201473338,="+Infinity",,1.89599117812568,1.33123259266786
136,Oracle,4950,2,Threshold 5,0,0,0,5,5.82060398922896,="+Infinity",,1.89603108962314,1.33136189261404
136,Naive,4950,2,Threshold 5,1346400,272,136,5,5.82061049179552,="+Infinity",,1.89574173655481,1.33129186107739
136,Distance,4950,2,Threshold 5,19802,9,1,5,5.82061567140796,="+Infinity",,1.89599033303163,1.33135171539838
137,Value,4950,2,Threshold 5,19814,24,1,5,5.81885666503078,="+Infinity",,1.89598863541757,1.32702582516382
137,Vector,4950,2,Threshold 5,19800,5,0,5,5.81883723090839,="+Infinity",,1.89602187832398,1.32702797782116
137,Oracle,4950,2,Threshold 5,0,0,0,5,5.81884588515351,="+Infinity",,1.89579669341667,1.32705939060676
137,Naive,4950,2,Threshold 5,1356300,274,137,5,5.81883659313979,="+Infinity",,1.89603384280753,1.32708931618509
137,Distance,4950,2,Threshold 5,19802,9,1,5,5.81885288271232,="+Infinity",,1.89599140755294,1.32701098646343
138,Value,4950,2,Threshold 5,19814,24,1,5,5.81885714271907,="+Infinity",,1.89602714956382,1.32703799136733
138,Vector,4950,2,Threshold 5,19800,5,0,5,5.81885482310831,="+Infinity",,1.89600784405069,1.3270306513876
138,Oracle,4950,2,Threshold 5,0,0,0,5,5.81884286126585,="+Infinity",,1.89601480902078,1.32703966690624
138,Naive,4950,2,Threshold 5,1366200,276,138,5,5.81884018620052,="+Infinity",,1.89599420337858,1.32701728090872
138,Distance,4950,2,Threshold 5,19802,9,1,5,5.81884036182302,="+Infinity",,1.89598649068685,1.3270129408881
139,Value,4950,2,Threshold 5,19814,24,1,5,5.82495476931597,="+Infinity",,1.91859970720076,1.32705821833819
139,Vector,4950,2,Threshold 5,19800,5,0,5,5.82495699881781,="+Infinity",,1.91860610193035,1.32702539877546
139,Oracle,4950,2,Threshold 5,0,0,0,5,5.82495845891034,="+Infinity",,1.91860297610934,1.3270144483653
139,Naive,4950,2,Threshold 5,1376100,278,139,5,5.82495749985615,="+Infinity",,1.9186257415045,1.327013830552
139,Distance,4950,2,Threshold 5,19802,9,1,5,5.82494850171834,="+Infinity",,1.91862113110463,1.32700742733387
140,Value,4950,2,Threshold 5,19814,24,1,5,5.79658503727707,="+Infinity",,1.9186143314878,1.31341997604231
140,Vector,4950,2,Threshold 5,19800,5,0,5,5.7966018866848,="+Infinity",,1.91860926513074,1.31334479668907
140,Oracle,4950,2,Threshold 5,0,0,0,5,5.79658104442149,="+Infinity",,1.91863073971726,1.3133553356906
140,Naive,4950,2,Threshold 5,1386000,280,140,5,5.79658703927554,="+Infinity",,1.91863153107298,1.31334336079868
140,Distance,4950,2,Threshold 5,19802,9,1,5,5.79659783056789,="+Infinity",,1.91863442566091,1.31333912212253
141,Value,4950,2,Threshold 5,19814,24,1,5,5.79655836734187,="+Infinity",,1.91854848721049,1.31334440703026
141,Vector,4950,2,Threshold 5,19800,5,0,5,5.79658456970041,="+Infinity",,1.9186132702005,1.31335272249939
141,Oracle,4950,2,Threshold 5,0,0,0,5,5.7965916456581,="+Infinity",,1.91864311613725,1.31334514438353
141,Naive,4950,2,Threshold 5,1395900,282,141,5,5.79660167666485,="+Infinity",,1.91864670723162,1.31336535877801
141,Distance,4950,2,Threshold 5,19802,9,1,5,5.79658302028895,="+Infinity",,1.91849737727462,1.31343552558754
142,Value,4950,2,Threshold 5,19814,24,1,5,5.74936139583454,="+Infinity",,1.90681724233497,1.30303708657297
142,Vector,4950,2,Threshold 5,19800,5,0,5,5.74931756518467,="+Infinity",,1.9067856428294,1.30302240256955
142,Oracle,4950,2,Threshold 5,0,0,0,5,5.74931751648742,="+Infinity",,1.90678577391461,1.30304843751816
142,Naive,4950,2,Threshold 5,1405800,284,142,5,5.74936158636656,="+Infinity",,1.90678078375581,1.30302776318665
