LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18
11,Distance,4950,18,Threshold 5,1960398,894,11,5,6.92568577371831,="+Infinity",,0.116418109982391,0.226709082785476,0.32861648733568,0.559626193087198,0.518556688975295,0.210713366363748,0.098769718978474,0.192985064443107,0.436029284648797,0.0992165874795461,0.390595390098696,0.454478723630601,0.199072263288286,0.197097779245667,0.531837056107534,0.176171843205225,0.0107863128995263,0.0609055278143842
12,Value,4950,18,Threshold 5,1960434,941,11,5,6.77605025019034,="+Infinity",,0.11729157071079,0.228197054185316,0.327018835237965,0.558576962120995,0.518393291748652,0.12308229377031,0.104804061873807,0.195023783445052,0.120610388344971,0.146788091564062,0.388119068245473,0.45441259404565,0.200268901821502,0.159228966910561,0.531435499388365,0.17541911886596,0.0183346472544486,0.0633933625955478
12,Vector,4950,18,Threshold 5,1138500,242,0,5,6.77604828834747,="+Infinity",,0.117098677287487,0.22908047834818,0.328478002217068,0.557465068857638,0.518739518792813,0.119068528287556,0.100508891339118,0.195100190669919,0.119994937127018,0.0987055372676764,0.390011435505315,0.45471092344529,0.197278647398832,0.15747510451159,0.530851926124413,0.173060946517538,0.0270658609716179,0.0622946819429444
12,Oracle,4950,18,Threshold 5,0,0,0,5,6.77605123006849,="+Infinity",,0.116006219330728,0.227684550492981,0.328369624179444,0.556453909635735,0.518166783692806,0.119156633530807,0.0996677702855351,0.193601488071195,0.117249563583286,0.1028353565613,0.389300125045764,0.454885964777432,0.199605854473134,0.15984596975423,0.530319313105466,0.175867055261165,0.0198395417966708,0.0624847313883521
12,Naive,4950,18,Threshold 5,1069200,216,12,5,6.7759948178618,="+Infinity",,0.116820767538769,0.227878492135517,0.328137520362958,0.556200043504404,0.518834283761308,0.120014943213064,0.0990342146395307,0.192948411754429,0.115102714443026,0.097503353919862,0.388959665538721,0.454118053522166,0.198394136446609,0.160849985103667,0.591389434832323,0.173608307969715,0.0289278144489487,0.0622237095660836
12,Distance,4950,18,Threshold 5,2138616,977,12,5,6.77604563927842,="+Infinity",,0.122607837670017,0.229686421332687,0.327381427475757,0.556752597606703,0.518610059133266,0.122768706934977,0.103668060680008,0.19289859449033,0.118236139908163,0.103199325135691,0.389164760996792,0.455452853735352,0.200917609543737,0.158609354413926,0.590659391231881,0.176966415441612,0.0240689371598251,0.0644673562213285
13,Value,4950,18,Threshold 5,2138652,1016,12,5,6.3974929702451,="+Infinity",,0.117468138449922,0.11486881647059,0.32733292242429,0.623942453794996,0.518182172024396,0.121660539853977,0.0987045835303917,0.193703384120127,0.116757270558239,0.103554303132498,0.3902531696301,0.528258937154391,0.0663872280771756,0.160387757342022,0.530213575856905,0.17434396026124,0.0803314154816235,0.0657442785492321
13,Vector,4950,18,Threshold 5,1296900,275,0,5,6.39749490966599,="+Infinity",,0.121131293504035,0.113271061432243,0.32736684067855,0.624138736090217,0.518684726525507,0.122565431024483,0.104563293903411,0.195120238059218,0.115300613332892,0.103748843470896,0.388534369411758,0.526790060556436,0.0625858482277977,0.162123297900123,0.530636124674558,0.172845939840784,0.0697850706453806,0.0619886210564857
13,Oracle,4950,18,Threshold 5,0,0,0,5,6.39715433929373,="+Infinity",,0.122156012170549,0.116419406704964,0.326170159632809,0.61947240202592,0.517922634158467,0.120775217804066,0.0993456471192502,0.193408622879971,0.116161596409782,0.0963701122782368,0.390931405968502,0.528121202727107,0.059915759460381,0.160427160791983,0.530413588365889,0.177711619166047,0.0743935494238173,0.0668563928809363
13,Naive,4950,18,Threshold 5,1158300,234,13,5,6.39741186866677,="+Infinity",,0.117492282553982,0.112764479395395,0.329603399857334,0.61963402929949,0.518331074454125,0.119989144012109,0.100502127519945,0.195895396426607,0.115290761361848,0.10615713778563,0.390992758952805,0.528174524240697,0.065117501376406,0.159565993508679,0.530991456816992,0.170653137893297,0.0786458421690668,0.0621068990634797
13,Distance,4950,18,Threshold 5,2316834,1052,13,5,6.3975056607399,="+Infinity",,0.118043831927181,0.116367962888631,0.327396145928546,0.624332114745954,0.518473468437975,0.119499654583592,0.0991207402896066,0.194062127824765,0.120399466844759,0.0997606423405983,0.388013193399757,0.527167150528101,0.0638975594570041,0.161218490362771,0.530895419413554,0.174283824890537,0.0976478040886093,0.0636862724688427
14,Value,4950,18,Threshold 5,2316870,1102,13,5,6.29157843411571,="+Infinity",,0.117101284384418,0.110491707337673,0.325973765513396,0.624099981609817,0.518462925697804,0.0121796650551431,0.0988276379050603,0.193591169553301,0.115188778286679,0.0963999825695652,0.391130834895932,0.527545958006868,0.0594239531720291,0.160118795807591,0.531223982917041,0.174184109892892,0.0788065638405584,0.0642489467644509
14,Vector,4950,18,Threshold 5,1346400,286,0,5,6.29156655268788,="+Infinity",,0.115911794383138,0.11109828816366,0.374353725428321,0.620360722594597,0.518310501012706,0.0170060682299038,0.101778170793935,0.194439669616614,0.11610056274462,0.10276857503338,0.391204643902171,0.527431071074318,0.0592175316055403,0.158371184532399,0.530389651033445,0.174427364783639,0.104438178123473,0.0638516832200935
14,Oracle,4950,18,Threshold 5,0,0,0,5,6.29157329512709,="+Infinity",,0.118965672386565,0.109472962734671,0.325987186971034,0.623209563470951,0.518679842692364,-0.003967402216972,0.101977541044604,0.194108689497924,0.121027526269742,0.14624371457522,0.389598299159587,0.527895407364852,0.0603411006176628,0.159715162878271,0.530875413893213,0.177080636648284,0.0835007615088728,0.0623207220434523
14,Naive,4950,18,Threshold 5,1247400,252,14,5,6.29145638793555,="+Infinity",,0.116124863699071,0.114299125780079,0.327563813289842,0.623920850792572,0.518462567559638,0.0179363086379993,0.101925579433299,0.193782726712115,0.115182382745516,0.0992783453839081,0.390266868670594,0.528330935259191,0.0590482041108942,0.160392485433391,0.530340723658895,0.171970363960057,0.0764406671534204,0.060649158118423
14,Distance,4950,18,Threshold 5,2495052,1138,14,5,6.29156328706488,="+Infinity",,0.11782105283342,0.112821776693721,0.331238979650067,0.620144697176045,0.518547263431969,0.011691251371559,0.0992982620579284,0.195517069095715,0.119564461270272,0.148103615511531,0.38915328032877,0.528020642846641,0.0591229479146023,0.159858033584555,0.530294601737268,0.171980797637275,0.0699144180884446,0.0630688412435205
15,Value,4950,18,Threshold 5,2495088,1183,14,5,6.06145244668662,="+Infinity",,0.120519239549637,0.109747660618382,0.331074491519914,0.623606589715607,0.518231721192691,-0.0153032458517259,0.0987512116609537,0.163512137545823,0.115402247395167,0.103886083937809,0.388213587449059,0.528181773851784,0.0588143944726767,0.158399559081928,0.476000104482694,0.173800796385663,0.0721883846406826,0.062616649483175
15,Vector,4950,18,Threshold 5,1445400,307,0,5,6.0614335691956,="+Infinity",,0.118314234385295,0.111703993859649,0.327751961412545,0.619276153858209,0.518779200580909,0.00253870420513636,0.100617161838201,0.16262660463488,0.11478084211673,0.100259693523086,0.390757001750814,0.527491662253098,0.0607707999667042,0.160111950733665,0.476590450132406,0.174090565773824,0.0780224846993747,0.0666975692669354
15,Oracle,4950,18,Threshold 5,0,0,0,5,6.06144096094727,="+Infinity",,0.118088635831029,0.115033968044088,0.327835093128215,0.619788613357699,0.519462053476431,0.0164413631750051,0.1048361544524,0.161679011623988,0.114983800765373,0.100436174641544,0.389568493131193,0.528679654924844,0.0588022343223429,0.162417804773739,0.478161161938999,0.173150874395517,0.0741422352555503,0.0628151782949402
15,Naive,4950,18,Threshold 5,1336500,270,15,5,6.06145500541997,="+Infinity",,0.115869274900632,0.109222411144671,0.332105823857617,0.624053553315292,0.518448294883598,0.000933192080566414,0.100628760733372,0.163733584331013,0.120916102779418,0.104184440450567,0.389796967342434,0.527320677494757,0.0616794594349557,0.159485946268248,0.475874087047146,0.17407782602875,0.076158499472271,0.0629728896948336
15,Distance,4950,18,Threshold 5,2673270,1219,15,5,6.06143733209348,="+Infinity",,0.117439590935589,0.112110021217831,0.330129759120325,0.620496290854987,0.518935358658027,0.00214470276735312,0.0992636138902157,0.164251645135607,0.114765941798069,0.10293398825236,0.390460288751299,0.528383836584695,0.067543406317867,0.159969285378423,0.47785215212761,0.173159501530321,0.0706313604788846,0.0635548342968946
16,Value,4950,18,Threshold 5,2673306,1265,15,5,5.84086557072351,="+Infinity",,0.120563260917777,0.112114904895435,0.331987446040614,0.381715153229635,0.518193604531533,-0.00420815365929172,0.101012869435891,0.163444450177479,0.163717369236409,0.329301111679598,0.390176988454513,0.527424554934285,0.0681627630779929,0.160242245907369,0.475645539290369,0.172293880189486,0.0806379360664096,0.0644221951406792
16,Vector,4950,18,Threshold 5,1534500,326,0,5,5.84075937484782,="+Infinity",,0.134540531411815,0.117822727982286,0.331465622788159,0.381008356036205,0.518531573806683,0.0112337777657814,0.0987978764057686,0.161857065880127,0.159826753839099,0.331163385213813,0.388734354632987,0.528016474168595,0.0622896912586128,0.159062238665754,0.478217243681925,0.172603636775619,0.0760257290192072,0.0630443729089194
16,Oracle,4950,18,Threshold 5,0,0,0,5,5.8406758504421,="+Infinity",,0.1193742631161,-0.113712085709267,0.331983847190955,0.380903069804603,0.51852362593975,0.0159351131974574,0.0988370988115292,0.16194498035884,0.163547898454752,0.329565970608627,0.388186369716308,0.528379655597973,0.0642188386421196,0.160294031122362,0.476051332394192,0.172968971022499,0.08355760040034,0.0666329041351048
16,Naive,4950,18,Threshold 5,1425600,288,16,5,5.8408747726122,="+Infinity",,0.147295613770027,0.117319489292129,0.331613620626058,0.382119648440082,0.518606829904797,-0.00219078774736658,0.0990942089969025,0.162731202170804,0.16346506267476,0.329358016222415,0.388126012265019,0.526967768743447,0.0587721753912689,0.160534058393026,0.527707630746221,0.172499408804853,0.0752170236712715,0.0663954937853504
