LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4
74,Value,4950,4,Threshold 5,237692,188,6,5,5.32568130460281,="+Infinity",,0.622368956414348,0.132356890076395,0.211176476439917,0.335309219849847
74,Vector,4950,4,Threshold 5,524700,132,1,5,5.32543115723199,="+Infinity",,0.622115185704416,0.132967132274501,0.211309324845089,0.33530812812127
74,Oracle,4950,4,Threshold 5,0,0,0,5,5.32568566021634,="+Infinity",,0.622451051633107,0.132388961502372,0.211436198660962,0.335343235095195
74,Naive,4950,4,Threshold 5,1465200,296,74,5,5.32563432770738,="+Infinity",,0.622303611185401,0.132331605023154,0.211303614846614,0.335332764263285
74,Distance,4950,4,Threshold 5,396040,186,10,5,5.32566122145664,="+Infinity",,0.622430871151565,0.132384068008463,0.211480757797588,0.335366804600838
75,Value,4950,4,Threshold 5,237692,188,6,5,5.30217440545141,="+Infinity",,0.622210925174898,0.132415493845329,0.190220716214199,0.316945027929776
75,Vector,4950,4,Threshold 5,524700,132,1,5,5.30211592177272,="+Infinity",,0.622361802700382,0.13235725962717,0.190150806234399,0.316684235288477
75,Oracle,4950,4,Threshold 5,0,0,0,5,5.302127963136,="+Infinity",,0.62223822227817,0.132097450024446,0.190661067190163,0.316673724441429
75,Naive,4950,4,Threshold 5,1485000,300,75,5,5.30214911280564,="+Infinity",,0.62228466147694,0.132357150871655,0.19024726657635,0.316612438093117
75,Distance,4950,4,Threshold 5,396040,186,10,5,5.30211938486731,="+Infinity",,0.6223007523147,0.132383070695383,0.190196562565234,0.316915909948207
76,Value,4950,4,Threshold 5,237692,188,6,5,5.2831902038557,="+Infinity",,0.622456647301092,0.145721116124946,0.231902875042735,0.319455387850653
76,Vector,4950,4,Threshold 5,524700,132,1,5,5.28314560438324,="+Infinity",,0.62231934295437,0.145204631251488,0.232267683026677,0.319593219119341
76,Oracle,4950,4,Threshold 5,0,0,0,5,5.28314982960259,="+Infinity",,0.62246042617717,0.145031269604658,0.232326544548528,0.31942395046579
76,Naive,4950,4,Threshold 5,1504800,304,76,5,5.28317588355715,="+Infinity",,0.622218352545858,0.145705028887036,0.232088968750872,0.319406059246262
76,Distance,4950,4,Threshold 5,396040,186,10,5,5.28318665398061,="+Infinity",,0.622260597685766,0.145255473599633,0.232355675383943,0.319486263301002
77,Value,4950,4,Threshold 5,277296,206,7,5,5.2109853745548,="+Infinity",,0.622255479986563,0.0911041022666126,0.23218965453168,0.333658776048139
77,Vector,4950,4,Threshold 5,554400,139,1,5,5.21129659451782,="+Infinity",,0.622328233226156,0.0910798623594644,0.232565510957642,0.333777669239552
77,Oracle,4950,4,Threshold 5,0,0,0,5,5.21133352096371,="+Infinity",,0.622121287481164,0.0911052718426504,0.231884414203165,0.333472688242665
77,Naive,4950,4,Threshold 5,1524600,308,77,5,5.21089100283649,="+Infinity",,0.622200495818248,0.0911009891438397,0.23228868629289,0.333466149731706
77,Distance,4950,4,Threshold 5,435644,204,11,5,5.21134565490974,="+Infinity",,0.622467389196956,0.0911024737726507,0.232331514214138,0.333490734161941
78,Value,4950,4,Threshold 5,277300,211,7,5,5.30616933894984,="+Infinity",,0.621282264697939,0.091077049954194,0.232439184878785,0.33351931629997
78,Vector,4950,4,Threshold 5,574200,144,1,5,5.19010125931585,="+Infinity",,0.621661918469698,0.0909479071330281,0.232418019221868,0.333689005164672
78,Oracle,4950,4,Threshold 5,0,0,0,5,5.19006558111002,="+Infinity",,0.6215369213282,0.0912297507987745,0.23223400311133,0.333522465199366
78,Naive,4950,4,Threshold 5,1544400,312,78,5,5.19007113078325,="+Infinity",,0.621578481669275,0.0911654585371053,0.232567968924343,0.333478818832248
78,Distance,4950,4,Threshold 5,475248,223,12,5,5.19006977365615,="+Infinity",,0.621308977622903,0.091104565803974,0.23226141585863,0.333582672801555
79,Value,4950,4,Threshold 5,316904,228,8,5,5.07047231287051,="+Infinity",,0.732034934653697,0.117399205998353,0.238290953083791,0.333574922996064
79,Vector,4950,4,Threshold 5,613800,153,1,5,5.07046042551629,="+Infinity",,0.732243245445375,0.117477851465082,0.238222062608884,0.333547962488424
79,Oracle,4950,4,Threshold 5,0,0,0,5,5.0705649253825,="+Infinity",,0.73047593670627,0.117333354472677,0.238392520730244,0.333511965122383
79,Naive,4950,4,Threshold 5,1564200,316,79,5,5.07056607022695,="+Infinity",,0.756572808644123,0.117484317294711,0.237931180884843,0.333514150567069
79,Distance,4950,4,Threshold 5,514852,240,13,5,5.07055955518682,="+Infinity",,0.732685874422785,0.117280641267712,0.238027690223589,0.33350584076824
80,Value,4950,4,Threshold 5,356508,245,9,="-Infinity",4.99873006983724,5,,0.732664021952544,0.177018714617233,0.182041724846954,0.345142519848437
80,Vector,4950,4,Threshold 5,633600,162,2,="-Infinity",4.99874085306159,5,,0.732375143166877,0.177277762534985,0.182099488385305,0.345397736459233
80,Oracle,4950,4,Threshold 5,39600,8,1,="-Infinity",4.99865702224467,5,,0.732668582691375,0.177027341854526,0.182069664621949,0.345198837345734
80,Naive,4950,4,Threshold 5,1584000,320,80,="-Infinity",4.99867718684814,5,,0.732714501418016,0.177705975009488,0.182092575876908,0.345144572193604
80,Distance,4950,4,Threshold 5,554456,257,14,="-Infinity",4.99873972452261,5,,0.732200906108233,0.177086861157036,0.182354366452032,0.345060674870638
