LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9
8,Value,49,9,Lower0.3Upper3,935,95,1,27710.8299666444,82263.9574743368,277108.299666444,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
8,Oracle Vector,49,9,Lower0.3Upper3,1764,41,0,57898.3949482489,82263.9574743368,578983.949482489,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
8,Dist L2,49,9,Lower0.3Upper3,935,98,1,35069.1866871059,82263.9574743368,350691.866871059,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
8,Dist L0,49,9,Lower0.3Upper3,933,92,1,27710.8299666444,82263.9574743368,277108.299666444,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
8,Vector,49,9,Lower0.3Upper3,2940,73,1,24679.187242301,82263.9574743368,246791.87242301,,7.83565103225995,2.14839936298091,5.25483441114248,3204.85680066882,16124.2715725505,8423.8276295516,23.0471122077814,62.482373898146,40.2277394586851
9,Vector,49,9,Lower0.3Upper3,2940,73,1,24679.187242301,71020.9385813596,246791.87242301,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Oracle,49,9,Lower0.3Upper3,0,0,0,57898.3949482489,71020.9385813596,578983.949482489,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Naive,49,9,Lower0.3Upper3,3969,81,9,21306.2815744079,71020.9385813596,213062.815744079,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Value,49,9,Lower0.3Upper3,941,102,1,27710.8299666444,71020.9385813596,277108.299666444,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Oracle Vector,49,9,Lower0.3Upper3,2254,53,0,57898.3949482489,71020.9385813596,578983.949482489,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Dist L0,49,9,Lower0.3Upper3,939,99,1,27710.8299666444,71020.9385813596,277108.299666444,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
9,Dist L2,49,9,Lower0.3Upper3,1826,139,2,21306.2815744079,71020.9385813596,213062.815744079,,6.73171212841028,2.31625756438152,5.4703700703205,2943.69224966103,13583.0248380026,7550.64791689671,16.8602520882063,48.1964499284314,39.007559291937
10,Oracle,49,9,Lower0.3Upper3,0,0,0,57898.3949482489,58861.4045824321,578983.949482489,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Value,49,9,Lower0.3Upper3,953,117,1,27710.8299666444,58861.4045824321,277108.299666444,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Vector,49,9,Lower0.3Upper3,3430,86,1,24679.187242301,58861.4045824321,246791.87242301,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Dist L2,49,9,Lower0.3Upper3,1830,144,2,21306.2815744079,58861.4045824321,213062.815744079,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Naive,49,9,Lower0.3Upper3,4410,90,10,17658.4213747296,58861.4045824321,176584.213747296,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Oracle Vector,49,9,Lower0.3Upper3,3038,74,0,57898.3949482489,58861.4045824321,578983.949482489,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
10,Dist L0,49,9,Lower0.3Upper3,949,111,1,27710.8299666444,58861.4045824321,277108.299666444,,7.21855006404948,1.83128942856225,5.28999440106338,2472.19473714183,11285.5326368809,6257.22088727984,20.0902017901747,41.425391112502,38.5067814688985
11,Naive,49,9,Lower0.3Upper3,4851,99,11,15031.7800930482,50105.9336434939,150317.800930482,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Oracle,49,9,Lower0.3Upper3,882,18,1,15031.7800930482,50105.9336434939,150317.800930482,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Value,49,9,Lower0.3Upper3,969,137,1,27710.8299666444,50105.9336434939,277108.299666444,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Vector,49,9,Lower0.3Upper3,3920,98,1,24679.187242301,50105.9336434939,246791.87242301,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Dist L2,49,9,Lower0.3Upper3,1842,160,2,21306.2815744079,50105.9336434939,213062.815744079,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Dist L0,49,9,Lower0.3Upper3,961,126,1,27710.8299666444,50105.9336434939,277108.299666444,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
11,Oracle Vector,49,9,Lower0.3Upper3,3920,96,1,15031.7800930482,50105.9336434939,150317.800930482,,7.24250993456798,1.36696132563469,5.21860651067008,2140.48109465157,9742.91159771538,5411.04647476477,19.0253684621947,40.0404138946891,34.5180905692623
12,Oracle,49,9,Lower0.3Upper3,882,18,1,15031.7800930482,40605.2687480558,150317.800930482,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Naive,49,9,Lower0.3Upper3,5292,108,12,12181.5806244167,40605.2687480558,121815.806244167,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Oracle Vector,49,9,Lower0.3Upper3,3920,96,1,15031.7800930482,40605.2687480558,150317.800930482,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Value,49,9,Lower0.3Upper3,1860,179,2,12181.5806244167,40605.2687480558,121815.806244167,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Vector,49,9,Lower0.3Upper3,4606,114,1,24679.187242301,40605.2687480558,246791.87242301,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Dist L0,49,9,Lower0.3Upper3,1852,165,2,12181.5806244167,40605.2687480558,121815.806244167,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
12,Dist L2,49,9,Lower0.3Upper3,2733,200,3,12181.5806244167,40605.2687480558,121815.806244167,,6.55257481759343,1.22779541157257,3.95606173238263,1792.89812336453,7990.60369746785,4276.19115097498,17.3056468714955,31.0638236214745,32.055817591019
13,Naive,49,9,Lower0.3Upper3,5733,117,13,10414.1408245819,34713.8027486062,104141.408245819,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Oracle,49,9,Lower0.3Upper3,882,18,1,15031.7800930482,34713.8027486062,150317.800930482,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Value,49,9,Lower0.3Upper3,1864,184,2,12181.5806244167,34713.8027486062,121815.806244167,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Oracle Vector,49,9,Lower0.3Upper3,4116,101,1,15031.7800930482,34713.8027486062,150317.800930482,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Dist L2,49,9,Lower0.3Upper3,2737,205,3,12181.5806244167,34713.8027486062,121815.806244167,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Dist L0,49,9,Lower0.3Upper3,1856,170,2,12181.5806244167,34713.8027486062,121815.806244167,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
13,Vector,49,9,Lower0.3Upper3,5488,138,2,10414.1408245819,34713.8027486062,104141.408245819,,5.77017780462888,0.928122863863016,3.51192995155535,1543.17848885415,6419.66428611194,3447.80932296421,24.7126126403083,30.655392652976,31.2571212369723
14,Naive,49,9,Lower0.3Upper3,6174,126,14,8994.79556544776,29982.6518848259,89947.9556544776,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Oracle,49,9,Lower0.3Upper3,882,18,1,15031.7800930482,29982.6518848259,150317.800930482,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Value,49,9,Lower0.3Upper3,1872,194,2,12181.5806244167,29982.6518848259,121815.806244167,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Oracle Vector,49,9,Lower0.3Upper3,4410,108,1,15031.7800930482,29982.6518848259,150317.800930482,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Vector,49,9,Lower0.3Upper3,5684,143,2,10414.1408245819,29982.6518848259,104141.408245819,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Dist L2,49,9,Lower0.3Upper3,2749,221,3,12181.5806244167,29982.6518848259,121815.806244167,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
14,Dist L0,49,9,Lower0.3Upper3,1864,180,2,12181.5806244167,29982.6518848259,121815.806244167,,6.14629993319179,0.814972210073966,3.3799345259363,1201.80634311297,5568.29692666617,2858.57894877611,26.9494365509048,30.6253514433963,36.1911769105644
15,Naive,49,9,Lower0.3Upper3,6615,135,15,7607.90673551755,25359.6891183918,76079.0673551755,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Oracle,49,9,Lower0.3Upper3,882,18,1,15031.7800930482,25359.6891183918,150317.800930482,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Value,49,9,Lower0.3Upper3,1886,212,2,12181.5806244167,25359.6891183918,121815.806244167,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Oracle Vector,49,9,Lower0.3Upper3,4900,120,1,15031.7800930482,25359.6891183918,150317.800930482,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Vector,49,9,Lower0.3Upper3,6174,155,2,10414.1408245819,25359.6891183918,104141.408245819,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Dist L0,49,9,Lower0.3Upper3,1878,198,2,12181.5806244167,25359.6891183918,121815.806244167,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
15,Dist L2,49,9,Lower0.3Upper3,3640,262,4,7607.90673551755,25359.6891183918,76079.0673551755,,6.6863012589119,0.791517592536919,3.28531535378178,1016.05294350001,4553.17956483009,2341.01965168788,31.7881451251124,25.5286670886534,32.1047372604094
16,Oracle,49,9,Lower0.3Upper3,882,18,1,15031.7800930482,22709.900906334,150317.800930482,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
16,Naive,49,9,Lower0.3Upper3,7056,144,16,6812.9702719002,22709.900906334,68129.702719002,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
16,Value,49,9,Lower0.3Upper3,1900,230,2,12181.5806244167,22709.900906334,121815.806244167,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
16,Vector,49,9,Lower0.3Upper3,6664,167,2,10414.1408245819,22709.900906334,104141.408245819,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
16,Dist L2,49,9,Lower0.3Upper3,3640,262,4,7607.90673551755,22709.900906334,76079.0673551755,,5.49904924717683,0.79886345450327,3.12377837240311,869.545238945168,3904.50125360096,1916.02829538109,36.9223723077347,29.4031817619927,34.7755886047846
