LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100,Server 101,Server 102,Server 103,Server 104,Server 105,Server 106,Server 107,Server 108,Server 109,Server 110,Server 111,Server 112,Server 113,Server 114,Server 115,Server 116,Server 117,Server 118,Server 119,Server 120,Server 121,Server 122,Server 123,Server 124,Server 125,Server 126,Server 127,Server 128,Server 129,Server 130,Server 131,Server 132,Server 133,Server 134,Server 135,Server 136,Server 137,Server 138,Server 139,Server 140,Server 141,Server 142,Server 143,Server 144
324,Naive,8192,144,Lower0.5Upper2,382205952,46656,324,474951626.5,949903253,1899806506,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,24,0,0,536840,64,43,0,2,0,0,0,0,1,128,44214,19970597,363845010,14427678,14136,0,0,0,0,0,0,0,75,15751,884467,9262533,20822,317,0,0,0,0,0,0,13,30,51842,369873,0,0,0,0,0,0,0,0,9,167,24,0,0,0,0,0,0,0,0,141291,110,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Naive,8192,144,Lower0.5Upper2,383385600,46800,325,483558931.5,967117863,1934235726,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,21,0,0,544107,65,43,0,2,0,0,0,0,1,128,43089,20311995,371565244,14699696,14469,0,0,0,0,0,0,0,74,15833,896516,9450371,20653,336,0,0,0,0,0,0,13,25,50834,359256,0,0,0,0,0,0,0,0,10,171,24,0,0,0,0,0,0,0,0,142243,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Naive,8192,144,Lower0.5Upper2,384565248,46944,326,489946250.5,979892501,1959785002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,18,0,0,552656,60,43,0,2,0,0,0,0,1,132,42240,20547286,377989422,14872173,14581,0,0,0,0,0,0,0,82,15938,908867,9552194,21018,337,0,0,0,0,0,0,13,24,49897,341258,0,0,0,0,0,0,0,0,13,176,23,0,0,0,0,0,0,0,0,138707,114,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Naive,8192,144,Lower0.5Upper2,385744896,47088,327,497194404.5,994388809,1988777618,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,559553,71,43,10,2,0,0,0,0,1,132,41838,20875927,384915129,15080993,14954,0,0,0,0,0,0,0,82,15858,919232,9691750,21373,326,0,0,0,0,0,0,13,23,49101,336674,0,0,0,0,0,0,0,0,14,167,19,0,0,0,0,0,0,0,0,130387,100,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Naive,8192,144,Lower0.5Upper2,386924544,47232,328,502253221.5,1004506443,2009012886,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,563008,71,43,10,2,0,0,0,0,1,78,41254,21175354,388678501,15281440,15284,0,0,0,0,0,0,0,79,15815,924862,9778482,21327,325,0,0,0,0,0,0,13,26,49329,344984,0,0,0,0,0,0,0,0,10,154,21,0,0,0,0,0,0,0,0,127480,106,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Naive,8192,144,Lower0.5Upper2,388104192,47376,329,504652271,1009304542,2018609084,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,563382,75,43,10,2,0,0,0,0,1,77,41325,21409856,389539411,15397909,15203,0,0,0,0,0,0,0,78,15668,932486,9830103,21364,328,1,0,0,0,0,0,13,27,50479,343127,0,0,0,0,0,0,0,0,13,141,19,0,0,0,0,0,0,0,0,128071,124,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,Naive,8192,144,Lower0.5Upper2,389283840,47520,330,508080227,1016160454,2032320908,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,553447,72,39,10,2,0,0,0,0,3,83,41964,21822474,387126329,15878968,16065,0,0,0,0,0,0,0,78,15700,941399,10393843,23268,305,1,0,0,0,0,0,13,27,48680,338889,0,0,0,0,0,0,0,0,15,142,14,0,0,0,0,0,0,0,0,121271,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Naive,8192,144,Lower0.5Upper2,390463488,47664,331,512498817,1024997634,2049995268,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,555219,70,29,10,2,0,0,0,0,3,83,42617,22408157,383390909,16362658,16432,0,0,0,0,0,0,0,74,15828,958463,11139604,25798,339,1,0,0,0,0,0,13,20,50285,342368,0,0,0,0,0,0,0,0,14,141,7,0,0,0,0,0,0,0,0,120902,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Naive,8192,144,Lower0.5Upper2,391643136,47808,332,518438930.5,1036877861,2073755722,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,558071,75,20,10,2,0,0,0,0,3,86,44902,23162519,383697255,16815281,16893,0,0,0,0,0,0,0,68,16367,975608,11659570,27545,327,1,0,0,0,0,0,13,24,48511,338039,3,0,0,0,0,0,0,0,14,146,8,0,0,0,0,0,0,0,0,118034,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Naive,8192,144,Lower0.5Upper2,392822784,47952,333,527434824,1054869648,2109739296,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,569796,91,18,10,2,0,0,0,0,3,87,46004,23879193,390104485,17110556,17087,0,0,0,0,0,0,0,70,16641,995099,11825553,28332,355,1,0,0,0,0,0,13,23,46973,335778,3,0,0,0,0,0,0,0,15,136,7,0,0,0,0,0,0,0,0,116430,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Naive,8192,144,Lower0.5Upper2,394002432,48096,334,534611280,1069222560,2138445120,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,572879,121,10,10,2,0,0,0,0,3,78,48660,24512481,394864731,17206762,17010,0,0,0,0,0,0,0,73,16402,1001405,11930309,28905,371,1,0,0,0,0,0,13,17,47414,330864,3,0,0,0,0,0,0,0,13,119,8,0,0,0,0,0,0,0,0,109279,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Naive,8192,144,Lower0.5Upper2,395182080,48240,335,537289187.5,1074578375,2149156750,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,570139,132,4,10,0,0,0,0,0,3,82,51604,24973044,394368781,17415290,16894,0,0,0,0,0,0,0,91,15976,992780,11923908,28549,370,1,0,0,0,0,0,13,12,46536,327236,3,0,0,0,0,0,0,0,13,121,8,0,0,0,0,0,0,0,0,111540,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Naive,8192,144,Lower0.5Upper2,396361728,48384,336,544214882,1088429764,2176859528,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,577264,118,2,10,0,0,0,0,0,3,89,54968,25690089,399161772,17612799,16792,0,0,0,0,0,0,0,113,18023,997593,12030763,28372,383,1,0,0,0,0,0,13,12,46805,331484,3,0,0,0,0,0,0,0,10,127,8,0,0,0,0,0,0,0,0,106275,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Naive,8192,144,Lower0.5Upper2,397541376,48528,337,549208551.5,1098417103,2196834206,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,581523,152,2,10,0,0,0,0,0,3,95,56681,26230300,402832044,17722098,16684,0,0,0,0,0,0,0,148,20204,1002358,12099070,28955,401,1,0,0,0,0,0,13,12,46924,328556,3,0,0,0,0,0,0,0,10,130,8,0,0,0,0,0,0,0,0,105261,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Naive,8192,144,Lower0.5Upper2,398721024,48672,338,551531049,1103062098,2206124196,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,582784,164,2,10,0,0,0,0,0,3,98,57083,26555383,404527266,17731786,16863,0,0,0,0,0,0,0,153,21187,1004485,12113018,29301,390,1,0,0,0,0,0,13,12,46755,328501,3,0,0,0,0,0,0,0,11,135,8,0,0,0,0,0,0,0,0,106365,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Naive,8192,144,Lower0.5Upper2,399900672,48816,339,552976847,1105953694,2211907388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,587413,153,2,10,0,0,0,0,0,2,96,57003,26800762,405414103,17725646,17051,0,0,0,0,0,1,0,163,21522,1005299,12118114,29524,378,1,0,0,0,0,0,13,15,46646,328505,3,0,0,0,0,0,0,0,11,127,8,0,0,0,0,0,0,0,0,106257,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Naive,8192,144,Lower0.5Upper2,401080320,48960,340,553966465.5,1107932931,2215865862,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,589727,161,0,10,0,0,0,0,0,2,96,56751,26974558,406123208,17722559,16825,0,0,0,0,0,1,0,181,22180,1005258,12127829,29456,371,1,0,0,0,0,0,13,17,46703,328484,3,0,0,0,0,0,0,0,11,112,8,0,0,0,0,0,0,0,0,106362,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Naive,8192,144,Lower0.5Upper2,402259968,49104,341,555060693,1110121386,2220242772,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,590455,162,0,10,0,0,0,0,0,2,98,56630,27069595,407130862,17717584,16865,0,0,0,0,0,1,0,192,22418,1008044,12136361,29792,373,1,0,0,0,0,0,13,17,46872,328203,3,0,0,0,0,0,0,0,11,113,6,0,0,0,0,0,0,0,0,106422,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Naive,8192,144,Lower0.5Upper2,403439616,49248,342,556187848.5,1112375697,2224751394,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,593619,162,1,10,0,0,0,0,0,3,97,57054,27093991,408054856,17735696,16913,0,0,0,0,0,1,0,189,22315,1010406,12190055,29986,367,1,0,0,0,0,0,13,17,46690,328325,4,0,0,0,0,0,0,0,12,115,6,0,0,0,0,0,0,0,0,104769,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Naive,8192,144,Lower0.5Upper2,404619264,49392,343,558833004,1117666008,2235332016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,603711,162,1,10,0,0,0,0,0,3,107,57930,27215263,409914846,17684434,16963,0,0,0,0,0,1,0,184,22536,1026448,12266564,30365,372,1,0,0,0,0,0,0,18,46499,329394,4,1,0,0,0,0,0,0,13,122,8,0,0,0,0,0,0,0,0,108028,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Naive,8192,144,Lower0.5Upper2,405798912,49536,344,560611887.5,1121223775,2242447550,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,624611,159,1,10,0,0,0,0,0,3,115,58499,27338125,413622226,17474790,17162,0,0,0,0,0,1,3,186,22841,1052072,12070402,31641,362,1,0,0,0,0,0,0,14,44497,308111,4,3,0,0,0,0,0,0,11,127,8,0,0,0,0,0,0,0,0,107605,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Naive,8192,144,Lower0.5Upper2,406978560,49680,345,558626507,1117253014,2234506028,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,636690,166,1,10,0,0,0,0,0,0,115,61525,27069863,413719843,17186560,17739,0,0,0,0,0,1,3,189,22838,1066594,11934311,32881,340,1,0,0,0,0,0,0,79,43146,299012,4,6,0,0,0,0,0,0,13,119,7,0,0,0,0,0,0,0,0,105636,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Naive,8192,144,Lower0.5Upper2,408158208,49824,346,558988604.5,1117977209,2235954418,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,650966,166,1,10,0,0,0,0,0,0,118,62255,27014399,413532475,17081663,18525,0,0,0,0,0,1,3,190,23068,1077994,12032163,32882,365,1,0,0,0,0,0,0,78,44408,278132,4,6,0,0,0,0,0,0,13,114,5,0,0,0,0,0,0,0,0,105949,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Naive,8192,144,Lower0.5Upper2,409337856,49968,347,564538122,1129076244,2258152488,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,662866,166,1,10,0,0,0,0,0,0,121,61813,27222049,419546389,16984034,18356,0,0,0,0,0,1,3,185,23222,1092959,12086530,33282,353,1,0,0,0,0,0,0,76,38330,268999,4,6,0,0,0,0,0,0,14,132,4,0,0,0,0,0,0,0,0,107784,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Naive,8192,144,Lower0.5Upper2,410517504,50112,348,567978136.5,1135956273,2271912546,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,667848,168,1,10,0,0,0,0,0,0,63,61758,27517467,421833775,17055758,18991,1,0,0,0,0,1,3,170,23545,1115786,12177802,33296,356,1,0,0,0,0,0,0,78,39408,261411,4,6,0,0,0,0,0,0,14,128,5,0,0,0,0,0,0,0,0,110685,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Naive,8192,144,Lower0.5Upper2,411697152,50256,349,570688214.5,1141376429,2282752858,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,680707,168,1,8,0,0,0,0,0,0,60,62116,27813318,423167611,17174025,18699,1,0,0,0,0,1,3,168,23235,1128440,12212796,33692,352,1,0,0,0,0,0,0,77,40936,268118,4,6,0,0,0,0,0,0,13,131,5,0,0,0,0,0,0,0,0,109426,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Naive,8192,144,Lower0.5Upper2,412876800,50400,350,570912597,1141825194,2283650388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,683481,168,1,5,0,0,0,0,0,0,63,62465,27872625,423006158,17192117,18840,1,0,0,0,0,1,3,160,23115,1143216,12210248,34143,364,1,0,0,0,0,0,0,78,40898,267463,4,6,0,0,0,0,0,0,11,140,8,0,2,0,0,0,0,0,0,107589,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Naive,8192,144,Lower0.5Upper2,414056448,50544,351,570921218,1141842436,2283684872,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,683330,160,1,0,0,0,0,0,0,0,70,62958,28151260,422240938,17172049,19315,1,0,0,0,0,0,3,159,23023,1141783,12237970,33488,385,1,0,0,0,0,0,0,77,40937,265399,15,5,0,0,0,0,0,0,10,141,10,0,2,0,0,0,0,0,0,107823,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Naive,8192,144,Lower0.5Upper2,415236096,50688,352,567382468,1134764936,2269529872,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,681897,165,1,0,0,0,0,0,0,0,70,62985,28033818,419284666,17086259,19597,1,0,0,0,0,0,3,156,22912,1142990,12204713,32938,387,0,0,0,0,0,0,0,74,41154,252141,15,5,0,0,0,0,0,0,9,148,9,0,2,0,0,0,0,0,0,111015,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Naive,8192,144,Lower0.5Upper2,416415744,50832,353,563721898,1127443796,2254887592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,686650,161,1,0,0,0,0,0,0,0,68,63356,27858697,416450304,16964797,19389,1,0,0,0,0,0,3,150,23037,1140090,12113138,32218,377,0,0,0,0,0,0,0,67,39382,257320,15,5,0,0,0,0,0,0,8,149,7,0,2,0,0,0,0,0,0,111626,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Naive,8192,144,Lower0.5Upper2,417595392,50976,354,561948007.5,1123896015,2247792030,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,693167,161,1,0,0,0,0,0,0,0,62,63774,27582697,418970464,16862583,18102,1,0,0,0,0,0,2,153,22907,1142762,11769969,30175,374,0,0,0,0,0,0,0,64,38798,251028,14,5,0,0,0,0,0,0,10,144,7,0,1,0,0,0,0,0,0,111338,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Naive,8192,144,Lower0.5Upper2,418775040,51120,355,561838779,1123677558,2247355116,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,694756,166,1,0,0,0,0,0,0,0,68,63135,27479617,424883104,16610055,18943,1,0,0,0,0,0,3,162,22909,1138261,11238599,27295,348,0,0,0,0,0,0,0,65,37535,243747,11,5,0,0,0,0,0,0,9,141,8,0,0,0,0,0,0,0,0,108582,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Naive,8192,144,Lower0.5Upper2,419954688,51264,356,562657436.5,1125314873,2250629746,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,703563,154,1,0,0,0,0,0,0,0,70,63190,27373283,427920996,16558015,19239,1,0,0,0,0,0,3,167,22153,1140379,10990610,26006,361,0,0,0,0,0,0,0,75,38235,247326,9,5,0,0,0,0,0,0,9,141,11,0,0,0,0,0,0,0,0,109806,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Naive,8192,144,Lower0.5Upper2,421134336,51408,357,562017465.5,1124034931,2248069862,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,710500,169,1,0,0,0,0,0,0,0,67,63163,27463226,426743725,16629668,19427,1,0,0,0,0,0,3,163,22326,1140866,10980823,25178,361,0,0,0,0,0,0,0,76,39025,240206,7,5,0,0,0,0,0,0,6,149,11,0,0,0,0,0,0,0,0,111503,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Naive,8192,144,Lower0.5Upper2,422313984,51552,358,559618231.5,1119236463,2238472926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,710901,193,1,0,0,0,0,0,0,0,66,61103,27630504,423559047,16688832,19667,1,0,0,0,0,0,4,176,21949,1149919,10981233,25124,373,0,0,0,0,0,0,0,77,38018,240552,5,6,0,0,0,0,0,0,6,165,14,0,0,0,0,0,0,0,0,107090,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,Naive,8192,144,Lower0.5Upper2,423493632,51696,359,557714213,1115428426,2230856852,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,714760,190,0,0,0,0,0,0,0,0,65,58819,27474498,421411751,16547549,19789,1,0,0,0,0,0,3,146,22418,1155283,10912758,25375,386,0,0,0,0,0,0,0,77,42112,252894,3,11,0,0,0,0,0,0,6,171,14,0,0,0,0,0,0,0,0,106064,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Naive,8192,144,Lower0.5Upper2,424673280,51840,360,555683100,1111366200,2222732400,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,709616,212,0,0,0,0,0,0,1,0,62,58586,27322591,418920785,16478142,19830,2,0,0,0,0,0,3,162,20025,1160678,10844790,25235,368,0,0,0,0,0,0,0,79,43026,261134,3,11,0,0,0,0,0,0,6,175,13,0,0,0,0,0,0,0,0,107763,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
