LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
25,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,38230891,44395201.44,,0,0,0,0,0,0,0,0
25,Value,10000,8,Multiplicative 0.08,320148,230,2,35393265.72,38230891,41548616.28,,0,0,0,0,0,0,0,0
25,Vector,10000,8,Multiplicative 0.08,1640000,209,1,35422249.4,38230891,41582640.6,,0,0,0,0,0,0,0,0
25,SKV,10000,8,Multiplicative 0.08,317232,1659,1,35422249.4,38230891,41582640.6,,0,0,0,0,0,0,0,0
25,SKD,10000,8,Multiplicative 0.08,317250,1680,1,35422249.4,38230891,41582640.6,,0,0,0,0,0,0,0,0
25,Dist L2,10000,8,Multiplicative 0.08,320150,236,2,35393265.72,38230891,41548616.28,,0,0,0,0,0,0,0,0
26,Naive,10000,8,Multiplicative 0.08,2080000,208,26,35112663.88,38165939,41219214.12,,0,0,0,0,0,0,0,0
26,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,38165939,44395201.44,,0,0,0,0,0,0,0,0
26,Value,10000,8,Multiplicative 0.08,320152,235,2,35393265.72,38165939,41548616.28,,0,0,0,0,0,0,0,0
26,SKV,10000,8,Multiplicative 0.08,317236,1664,1,35422249.4,38165939,41582640.6,,0,0,0,0,0,0,0,0
26,Vector,10000,8,Multiplicative 0.08,1640000,209,1,35422249.4,38165939,41582640.6,,0,0,0,0,0,0,0,0
26,SKD,10000,8,Multiplicative 0.08,317250,1680,1,35422249.4,38165939,41582640.6,,0,0,0,0,0,0,0,0
26,Dist L2,10000,8,Multiplicative 0.08,320154,241,2,35393265.72,38165939,41548616.28,,0,0,0,0,0,0,0,0
27,Naive,10000,8,Multiplicative 0.08,2160000,216,27,35304216.16,38374148,41444079.84,,0,0,0,0,0,0,0,0
27,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,38374148,44395201.44,,0,0,0,0,0,0,0,0
27,Value,10000,8,Multiplicative 0.08,320158,243,2,35393265.72,38374148,41548616.28,,0,0,0,0,0,0,0,0
27,SKV,10000,8,Multiplicative 0.08,317240,1669,1,35422249.4,38374148,41582640.6,,0,0,0,0,0,0,0,0
27,Vector,10000,8,Multiplicative 0.08,1680000,214,1,35422249.4,38374148,41582640.6,,0,0,0,0,0,0,0,0
27,SKD,10000,8,Multiplicative 0.08,317254,1685,1,35422249.4,38374148,41582640.6,,0,0,0,0,0,0,0,0
27,Dist L2,10000,8,Multiplicative 0.08,320158,246,2,35393265.72,38374148,41548616.28,,0,0,0,0,0,0,0,0
28,Naive,10000,8,Multiplicative 0.08,2240000,224,28,36016674.28,39148559,42280443.72,,0,0,0,0,0,0,0,0
28,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,39148559,44395201.44,,0,0,0,0,0,0,0,0
28,SKV,10000,8,Multiplicative 0.08,317252,1685,1,35422249.4,39148559,41582640.6,,0,0,0,0,0,0,0,0
28,Value,10000,8,Multiplicative 0.08,320172,262,2,35393265.72,39148559,41548616.28,,0,0,0,0,0,0,0,0
28,Vector,10000,8,Multiplicative 0.08,1720000,219,1,35422249.4,39148559,41582640.6,,0,0,0,0,0,0,0,0
28,SKD,10000,8,Multiplicative 0.08,317264,1698,1,35422249.4,39148559,41582640.6,,0,0,0,0,0,0,0,0
28,Dist L2,10000,8,Multiplicative 0.08,320170,262,2,35393265.72,39148559,41548616.28,,0,0,0,0,0,0,0,0
29,Naive,10000,8,Multiplicative 0.08,2320000,232,29,36439151.16,39607773,42776394.84,,0,0,0,0,0,0,0,0
29,Oracle,10000,8,Multiplicative 0.08,0,0,0,37818134.56,39607773,44395201.44,,0,0,0,0,0,0,0,0
