LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100
200,Naive,20402,100,Lower0.5Upper2,408040000,20000,200,202674157.5,405348315,810696630,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,19,0,0,0,0,0,1,6,22226,28849552,140808101,1089500,1,0,0,0,0,0,198,7786,5516175,310304,554,1,0,0,0,0,1,123,166797,0,0,0,0,0,0,32718,52,11,6,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Dist L2,20402,100,Lower0.5Upper2,16328390,10762,4,152241444,405348315,608965776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,19,0,0,0,0,0,1,6,22226,28849552,140808101,1089500,1,0,0,0,0,0,198,7786,5516175,310304,554,1,0,0,0,0,1,123,166797,0,0,0,0,0,0,32718,52,11,6,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Value,20402,100,Lower0.5Upper2,57134190,17002,14,186920970,406552783,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22107,28987385,141446374,1084339,1,0,0,0,1,0,191,7735,5507791,311319,579,0,0,0,0,0,1,129,163195,0,0,0,0,0,0,33017,57,11,6,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,FGM,20402,100,Lower0.5Upper2,57150318,28918,14,186920970,406552783,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22107,28987385,141446374,1084339,1,0,0,0,1,0,191,7735,5507791,311319,579,0,0,0,0,0,1,129,163195,0,0,0,0,0,0,33017,57,11,6,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Vector,20402,100,Lower0.5Upper2,71978256,4589,0,134073417.5,406552783,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22107,28987385,141446374,1084339,1,0,0,0,1,0,191,7735,5507791,311319,579,0,0,0,0,0,1,129,163195,0,0,0,0,0,0,33017,57,11,6,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Oracle Vector,20402,100,Lower0.5Upper2,44149928,2769,0,134073417.5,406552783,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22107,28987385,141446374,1084339,1,0,0,0,1,0,191,7735,5507791,311319,579,0,0,0,0,0,1,129,163195,0,0,0,0,0,0,33017,57,11,6,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Oracle,20402,100,Lower0.5Upper2,0,0,0,134073417.5,406552783,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22107,28987385,141446374,1084339,1,0,0,0,1,0,191,7735,5507791,311319,579,0,0,0,0,0,1,129,163195,0,0,0,0,0,0,33017,57,11,6,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Naive,20402,100,Lower0.5Upper2,410080200,20100,201,203276391.5,406552783,813105566,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22107,28987385,141446374,1084339,1,0,0,0,1,0,191,7735,5507791,311319,579,0,0,0,0,0,1,129,163195,0,0,0,0,0,0,33017,57,11,6,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Dist L2,20402,100,Lower0.5Upper2,16328394,10767,4,152241444,406552783,608965776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22107,28987385,141446374,1084339,1,0,0,0,1,0,191,7735,5507791,311319,579,0,0,0,0,0,1,129,163195,0,0,0,0,0,0,33017,57,11,6,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Value,20402,100,Lower0.5Upper2,57134204,17019,14,186920970,408487799,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22329,29162280,142056860,1091331,0,0,0,0,1,0,187,7784,5553665,311831,654,0,0,0,0,0,1,127,157402,0,0,0,0,0,0,33639,55,6,6,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,FGM,20402,100,Lower0.5Upper2,57150320,28920,14,186920970,408487799,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22329,29162280,142056860,1091331,0,0,0,0,1,0,187,7784,5553665,311831,654,0,0,0,0,0,1,127,157402,0,0,0,0,0,0,33639,55,6,6,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Vector,20402,100,Lower0.5Upper2,72263884,4606,0,134073417.5,408487799,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22329,29162280,142056860,1091331,0,0,0,0,1,0,187,7784,5553665,311831,654,0,0,0,0,0,1,127,157402,0,0,0,0,0,0,33639,55,6,6,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Oracle Vector,20402,100,Lower0.5Upper2,44353948,2780,0,134073417.5,408487799,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22329,29162280,142056860,1091331,0,0,0,0,1,0,187,7784,5553665,311831,654,0,0,0,0,0,1,127,157402,0,0,0,0,0,0,33639,55,6,6,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Oracle,20402,100,Lower0.5Upper2,0,0,0,134073417.5,408487799,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22329,29162280,142056860,1091331,0,0,0,0,1,0,187,7784,5553665,311831,654,0,0,0,0,0,1,127,157402,0,0,0,0,0,0,33639,55,6,6,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Naive,20402,100,Lower0.5Upper2,412120400,20200,202,204243899.5,408487799,816975598,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22329,29162280,142056860,1091331,0,0,0,0,1,0,187,7784,5553665,311831,654,0,0,0,0,0,1,127,157402,0,0,0,0,0,0,33639,55,6,6,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Dist L2,20402,100,Lower0.5Upper2,16328400,10775,4,152241444,408487799,608965776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,0,0,0,0,1,5,22329,29162280,142056860,1091331,0,0,0,0,1,0,187,7784,5553665,311831,654,0,0,0,0,0,1,127,157402,0,0,0,0,0,0,33639,55,6,6,0,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Value,20402,100,Lower0.5Upper2,57134212,17029,14,186920970,411553616,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,0,0,0,0,0,1,5,22311,29407315,142981002,1095518,0,0,0,0,1,0,183,7755,5596954,310089,652,0,0,0,0,0,1,128,164039,0,0,0,0,0,0,33362,57,6,6,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,FGM,20402,100,Lower0.5Upper2,57150322,28922,14,186920970,411553616,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,0,0,0,0,0,1,5,22311,29407315,142981002,1095518,0,0,0,0,1,0,183,7755,5596954,310089,652,0,0,0,0,0,1,128,164039,0,0,0,0,0,0,33362,57,6,6,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Vector,20402,100,Lower0.5Upper2,72712728,4635,0,134073417.5,411553616,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,0,0,0,0,0,1,5,22311,29407315,142981002,1095518,0,0,0,0,1,0,183,7755,5596954,310089,652,0,0,0,0,0,1,128,164039,0,0,0,0,0,0,33362,57,6,6,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Oracle Vector,20402,100,Lower0.5Upper2,44435556,2785,0,134073417.5,411553616,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,0,0,0,0,0,1,5,22311,29407315,142981002,1095518,0,0,0,0,1,0,183,7755,5596954,310089,652,0,0,0,0,0,1,128,164039,0,0,0,0,0,0,33362,57,6,6,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Oracle,20402,100,Lower0.5Upper2,0,0,0,134073417.5,411553616,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,0,0,0,0,0,1,5,22311,29407315,142981002,1095518,0,0,0,0,1,0,183,7755,5596954,310089,652,0,0,0,0,0,1,128,164039,0,0,0,0,0,0,33362,57,6,6,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Naive,20402,100,Lower0.5Upper2,414160600,20300,203,205776808,411553616,823107232,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,0,0,0,0,0,1,5,22311,29407315,142981002,1095518,0,0,0,0,1,0,183,7755,5596954,310089,652,0,0,0,0,0,1,128,164039,0,0,0,0,0,0,33362,57,6,6,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Dist L2,20402,100,Lower0.5Upper2,16328412,10790,4,152241444,411553616,608965776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,19,0,0,0,0,0,1,5,22311,29407315,142981002,1095518,0,0,0,0,1,0,183,7755,5596954,310089,652,0,0,0,0,0,1,128,164039,0,0,0,0,0,0,33362,57,6,6,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Value,20402,100,Lower0.5Upper2,57134224,17044,14,186920970,412305051,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,19,0,0,0,0,0,1,7,22294,29551509,143189168,1090462,0,0,0,0,1,0,185,7774,5606117,310192,662,0,0,0,0,0,1,130,162905,0,0,0,0,0,0,33961,54,6,6,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,FGM,20402,100,Lower0.5Upper2,57150324,28924,14,186920970,412305051,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,19,0,0,0,0,0,1,7,22294,29551509,143189168,1090462,0,0,0,0,1,0,185,7774,5606117,310192,662,0,0,0,0,0,1,130,162905,0,0,0,0,0,0,33961,54,6,6,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Vector,20402,100,Lower0.5Upper2,73039160,4655,0,134073417.5,412305051,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,19,0,0,0,0,0,1,7,22294,29551509,143189168,1090462,0,0,0,0,1,0,185,7774,5606117,310192,662,0,0,0,0,0,1,130,162905,0,0,0,0,0,0,33961,54,6,6,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Oracle Vector,20402,100,Lower0.5Upper2,44557968,2792,0,134073417.5,412305051,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,19,0,0,0,0,0,1,7,22294,29551509,143189168,1090462,0,0,0,0,1,0,185,7774,5606117,310192,662,0,0,0,0,0,1,130,162905,0,0,0,0,0,0,33961,54,6,6,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Oracle,20402,100,Lower0.5Upper2,0,0,0,134073417.5,412305051,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,19,0,0,0,0,0,1,7,22294,29551509,143189168,1090462,0,0,0,0,1,0,185,7774,5606117,310192,662,0,0,0,0,0,1,130,162905,0,0,0,0,0,0,33961,54,6,6,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Naive,20402,100,Lower0.5Upper2,416200800,20400,204,206152525.5,412305051,824610102,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,19,0,0,0,0,0,1,7,22294,29551509,143189168,1090462,0,0,0,0,1,0,185,7774,5606117,310192,662,0,0,0,0,0,1,130,162905,0,0,0,0,0,0,33961,54,6,6,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Dist L2,20402,100,Lower0.5Upper2,16328418,10797,4,152241444,412305051,608965776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,19,0,0,0,0,0,1,7,22294,29551509,143189168,1090462,0,0,0,0,1,0,185,7774,5606117,310192,662,0,0,0,0,0,1,130,162905,0,0,0,0,0,0,33961,54,6,6,0,0,0,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Value,20402,100,Lower0.5Upper2,57134234,17058,14,186920970,413003122,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22378,29538252,143416736,1097348,0,0,0,0,1,0,172,7873,5631498,305309,649,0,0,0,0,0,0,129,167263,0,0,0,0,0,0,34477,59,6,6,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,FGM,20402,100,Lower0.5Upper2,57150326,28926,14,186920970,413003122,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22378,29538252,143416736,1097348,0,0,0,0,1,0,172,7873,5631498,305309,649,0,0,0,0,0,0,129,167263,0,0,0,0,0,0,34477,59,6,6,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Vector,20402,100,Lower0.5Upper2,73283984,4668,0,134073417.5,413003122,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22378,29538252,143416736,1097348,0,0,0,0,1,0,172,7873,5631498,305309,649,0,0,0,0,0,0,129,167263,0,0,0,0,0,0,34477,59,6,6,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Oracle Vector,20402,100,Lower0.5Upper2,44680380,2799,0,134073417.5,413003122,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22378,29538252,143416736,1097348,0,0,0,0,1,0,172,7873,5631498,305309,649,0,0,0,0,0,0,129,167263,0,0,0,0,0,0,34477,59,6,6,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Oracle,20402,100,Lower0.5Upper2,0,0,0,134073417.5,413003122,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22378,29538252,143416736,1097348,0,0,0,0,1,0,172,7873,5631498,305309,649,0,0,0,0,0,0,129,167263,0,0,0,0,0,0,34477,59,6,6,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Naive,20402,100,Lower0.5Upper2,418241000,20500,205,206501561,413003122,826006244,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22378,29538252,143416736,1097348,0,0,0,0,1,0,172,7873,5631498,305309,649,0,0,0,0,0,0,129,167263,0,0,0,0,0,0,34477,59,6,6,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Dist L2,20402,100,Lower0.5Upper2,16328418,10797,4,152241444,413003122,608965776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22378,29538252,143416736,1097348,0,0,0,0,1,0,172,7873,5631498,305309,649,0,0,0,0,0,0,129,167263,0,0,0,0,0,0,34477,59,6,6,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Value,20402,100,Lower0.5Upper2,57134240,17065,14,186920970,412933183,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22247,29510032,143225648,1090325,0,0,0,0,1,0,168,7930,5659075,304091,647,0,0,0,0,0,0,128,169307,0,1,0,0,0,0,35540,58,6,6,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,FGM,20402,100,Lower0.5Upper2,57150328,28928,14,186920970,412933183,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22247,29510032,143225648,1090325,0,0,0,0,1,0,168,7930,5659075,304091,647,0,0,0,0,0,0,128,169307,0,1,0,0,0,0,35540,58,6,6,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Vector,20402,100,Lower0.5Upper2,73528808,4682,0,134073417.5,412933183,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22247,29510032,143225648,1090325,0,0,0,0,1,0,168,7930,5659075,304091,647,0,0,0,0,0,0,128,169307,0,1,0,0,0,0,35540,58,6,6,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Oracle Vector,20402,100,Lower0.5Upper2,44761988,2804,0,134073417.5,412933183,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22247,29510032,143225648,1090325,0,0,0,0,1,0,168,7930,5659075,304091,647,0,0,0,0,0,0,128,169307,0,1,0,0,0,0,35540,58,6,6,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Oracle,20402,100,Lower0.5Upper2,0,0,0,134073417.5,412933183,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22247,29510032,143225648,1090325,0,0,0,0,1,0,168,7930,5659075,304091,647,0,0,0,0,0,0,128,169307,0,1,0,0,0,0,35540,58,6,6,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Naive,20402,100,Lower0.5Upper2,420281200,20600,206,206466591.5,412933183,825866366,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22247,29510032,143225648,1090325,0,0,0,0,1,0,168,7930,5659075,304091,647,0,0,0,0,0,0,128,169307,0,1,0,0,0,0,35540,58,6,6,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,Dist L2,20402,100,Lower0.5Upper2,16328422,10802,4,152241444,412933183,608965776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,0,0,0,0,1,8,22247,29510032,143225648,1090325,0,0,0,0,1,0,168,7930,5659075,304091,647,0,0,0,0,0,0,128,169307,0,1,0,0,0,0,35540,58,6,6,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Value,20402,100,Lower0.5Upper2,57134250,17077,14,186920970,414455144,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,0,0,0,0,0,1,8,22548,29613868,143656519,1084080,0,0,0,0,1,0,156,7833,5686644,302771,679,0,0,0,0,0,0,121,168043,0,1,0,0,0,0,36878,75,6,1,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,FGM,20402,100,Lower0.5Upper2,57150330,28930,14,186920970,414455144,747683880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,0,0,0,0,0,1,8,22548,29613868,143656519,1084080,0,0,0,0,1,0,156,7833,5686644,302771,679,0,0,0,0,0,0,121,168043,0,1,0,0,0,0,36878,75,6,1,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Vector,20402,100,Lower0.5Upper2,73855240,4701,0,134073417.5,414455144,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,0,0,0,0,0,1,8,22548,29613868,143656519,1084080,0,0,0,0,1,0,156,7833,5686644,302771,679,0,0,0,0,0,0,121,168043,0,1,0,0,0,0,36878,75,6,1,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Oracle Vector,20402,100,Lower0.5Upper2,45006812,2817,0,134073417.5,414455144,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,0,0,0,0,0,1,8,22548,29613868,143656519,1084080,0,0,0,0,1,0,156,7833,5686644,302771,679,0,0,0,0,0,0,121,168043,0,1,0,0,0,0,36878,75,6,1,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Oracle,20402,100,Lower0.5Upper2,0,0,0,134073417.5,414455144,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,0,0,0,0,0,1,8,22548,29613868,143656519,1084080,0,0,0,0,1,0,156,7833,5686644,302771,679,0,0,0,0,0,0,121,168043,0,1,0,0,0,0,36878,75,6,1,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Naive,20402,100,Lower0.5Upper2,422321400,20700,207,207227572,414455144,828910288,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,0,0,0,0,0,1,8,22548,29613868,143656519,1084080,0,0,0,0,1,0,156,7833,5686644,302771,679,0,0,0,0,0,0,121,168043,0,1,0,0,0,0,36878,75,6,1,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Dist L2,20402,100,Lower0.5Upper2,16328428,10809,4,152241444,414455144,608965776,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,0,0,0,0,0,1,8,22548,29613868,143656519,1084080,0,0,0,0,1,0,156,7833,5686644,302771,679,0,0,0,0,0,0,121,168043,0,1,0,0,0,0,36878,75,6,1,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
