LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100,Server 101,Server 102,Server 103,Server 104,Server 105,Server 106,Server 107,Server 108,Server 109,Server 110,Server 111,Server 112,Server 113,Server 114,Server 115,Server 116,Server 117,Server 118,Server 119,Server 120,Server 121,Server 122,Server 123,Server 124,Server 125,Server 126,Server 127,Server 128,Server 129,Server 130,Server 131,Server 132,Server 133,Server 134,Server 135,Server 136,Server 137,Server 138,Server 139,Server 140,Server 141,Server 142,Server 143,Server 144,Server 145,Server 146,Server 147,Server 148,Server 149,Server 150,Server 151,Server 152,Server 153,Server 154,Server 155,Server 156,Server 157,Server 158,Server 159,Server 160,Server 161,Server 162,Server 163,Server 164,Server 165,Server 166,Server 167,Server 168,Server 169
412,Dist L2,20402,169,Lower0.5Upper2,55185422,29710,8,250137615.5,610205148,1000550462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67,2,0,0,0,0,0,0,0,0,3,3545,983992,64302046,18361249,153,0,0,0,0,0,0,0,78,4510,41325,3474883,81261321,5560911,9852,13,0,0,0,0,0,0,2,344,2969,14775,492,28,84,0,0,0,0,0,0,0,2,105,203853,0,0,0,0,0,0,0,0,2,31,19,31,3,0,0,0,0,0,0,0,0,45157,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Value,20402,169,Lower0.5Upper2,206905652,59131,30,267664062.5,617712464,1070656250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,84,2,0,0,0,0,0,0,0,0,3,3616,990248,65984520,18566695,155,0,0,0,0,0,0,0,81,4732,44924,3533438,81527434,5577791,10317,17,0,0,0,0,0,0,3,420,3014,15553,510,29,87,0,0,0,0,0,0,0,7,115,203637,0,0,0,0,0,0,0,0,2,33,18,32,6,0,0,0,0,0,0,0,0,45139,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,FGM,20402,169,Lower0.5Upper2,206973419,112349,30,267664062.5,617712464,1070656250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,84,2,0,0,0,0,0,0,0,0,3,3616,990248,65984520,18566695,155,0,0,0,0,0,0,0,81,4732,44924,3533438,81527434,5577791,10317,17,0,0,0,0,0,0,3,420,3014,15553,510,29,87,0,0,0,0,0,0,0,7,115,203637,0,0,0,0,0,0,0,0,2,33,18,32,6,0,0,0,0,0,0,0,0,45139,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Vector,20402,169,Lower0.5Upper2,288484280,18387,3,308856232,617712464,1235424928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,84,2,0,0,0,0,0,0,0,0,3,3616,990248,65984520,18566695,155,0,0,0,0,0,0,0,81,4732,44924,3533438,81527434,5577791,10317,17,0,0,0,0,0,0,3,420,3014,15553,510,29,87,0,0,0,0,0,0,0,7,115,203637,0,0,0,0,0,0,0,0,2,33,18,32,6,0,0,0,0,0,0,0,0,45139,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Oracle Vector,20402,169,Lower0.5Upper2,135224456,8439,1,274347323,617712464,1097389292,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,84,2,0,0,0,0,0,0,0,0,3,3616,990248,65984520,18566695,155,0,0,0,0,0,0,0,81,4732,44924,3533438,81527434,5577791,10317,17,0,0,0,0,0,0,3,420,3014,15553,510,29,87,0,0,0,0,0,0,0,7,115,203637,0,0,0,0,0,0,0,0,2,33,18,32,6,0,0,0,0,0,0,0,0,45139,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Oracle,20402,169,Lower0.5Upper2,20687628,1014,3,250137615.5,617712464,1000550462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,84,2,0,0,0,0,0,0,0,0,3,3616,990248,65984520,18566695,155,0,0,0,0,0,0,0,81,4732,44924,3533438,81527434,5577791,10317,17,0,0,0,0,0,0,3,420,3014,15553,510,29,87,0,0,0,0,0,0,0,7,115,203637,0,0,0,0,0,0,0,0,2,33,18,32,6,0,0,0,0,0,0,0,0,45139,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Naive,20402,169,Lower0.5Upper2,1423998394,69797,413,308856232,617712464,1235424928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,84,2,0,0,0,0,0,0,0,0,3,3616,990248,65984520,18566695,155,0,0,0,0,0,0,0,81,4732,44924,3533438,81527434,5577791,10317,17,0,0,0,0,0,0,3,420,3014,15553,510,29,87,0,0,0,0,0,0,0,7,115,203637,0,0,0,0,0,0,0,0,2,33,18,32,6,0,0,0,0,0,0,0,0,45139,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Dist L2,20402,169,Lower0.5Upper2,55185448,29741,8,250137615.5,617712464,1000550462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,84,2,0,0,0,0,0,0,0,0,3,3616,990248,65984520,18566695,155,0,0,0,0,0,0,0,81,4732,44924,3533438,81527434,5577791,10317,17,0,0,0,0,0,0,3,420,3014,15553,510,29,87,0,0,0,0,0,0,0,7,115,203637,0,0,0,0,0,0,0,0,2,33,18,32,6,0,0,0,0,0,0,0,0,45139,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Value,20402,169,Lower0.5Upper2,206905670,59156,30,267664062.5,615589535,1070656250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79,2,0,0,0,0,0,0,0,0,3,3599,987180,66250703,18391458,154,0,0,0,0,0,0,0,83,4712,45392,3526176,81055215,5544314,10288,17,0,0,0,0,0,0,3,426,3004,15627,517,30,87,0,0,0,0,0,0,0,7,117,203536,0,0,0,0,0,0,0,0,2,32,23,32,6,0,0,0,0,0,0,0,0,44354,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,FGM,20402,169,Lower0.5Upper2,206973936,112866,30,267664062.5,615589535,1070656250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79,2,0,0,0,0,0,0,0,0,3,3599,987180,66250703,18391458,154,0,0,0,0,0,0,0,83,4712,45392,3526176,81055215,5544314,10288,17,0,0,0,0,0,0,3,426,3004,15627,517,30,87,0,0,0,0,0,0,0,7,117,203536,0,0,0,0,0,0,0,0,2,32,23,32,6,0,0,0,0,0,0,0,0,44354,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Vector,20402,169,Lower0.5Upper2,288484280,18387,3,308856232,615589535,1235424928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79,2,0,0,0,0,0,0,0,0,3,3599,987180,66250703,18391458,154,0,0,0,0,0,0,0,83,4712,45392,3526176,81055215,5544314,10288,17,0,0,0,0,0,0,3,426,3004,15627,517,30,87,0,0,0,0,0,0,0,7,117,203536,0,0,0,0,0,0,0,0,2,32,23,32,6,0,0,0,0,0,0,0,0,44354,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Oracle Vector,20402,169,Lower0.5Upper2,135224456,8439,1,274347323,615589535,1097389292,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79,2,0,0,0,0,0,0,0,0,3,3599,987180,66250703,18391458,154,0,0,0,0,0,0,0,83,4712,45392,3526176,81055215,5544314,10288,17,0,0,0,0,0,0,3,426,3004,15627,517,30,87,0,0,0,0,0,0,0,7,117,203536,0,0,0,0,0,0,0,0,2,32,23,32,6,0,0,0,0,0,0,0,0,44354,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Oracle,20402,169,Lower0.5Upper2,20687628,1014,3,250137615.5,615589535,1000550462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79,2,0,0,0,0,0,0,0,0,3,3599,987180,66250703,18391458,154,0,0,0,0,0,0,0,83,4712,45392,3526176,81055215,5544314,10288,17,0,0,0,0,0,0,3,426,3004,15627,517,30,87,0,0,0,0,0,0,0,7,117,203536,0,0,0,0,0,0,0,0,2,32,23,32,6,0,0,0,0,0,0,0,0,44354,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Naive,20402,169,Lower0.5Upper2,1427446332,69966,414,307794767.5,615589535,1231179070,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79,2,0,0,0,0,0,0,0,0,3,3599,987180,66250703,18391458,154,0,0,0,0,0,0,0,83,4712,45392,3526176,81055215,5544314,10288,17,0,0,0,0,0,0,3,426,3004,15627,517,30,87,0,0,0,0,0,0,0,7,117,203536,0,0,0,0,0,0,0,0,2,32,23,32,6,0,0,0,0,0,0,0,0,44354,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Dist L2,20402,169,Lower0.5Upper2,55185462,29759,8,250137615.5,615589535,1000550462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79,2,0,0,0,0,0,0,0,0,3,3599,987180,66250703,18391458,154,0,0,0,0,0,0,0,83,4712,45392,3526176,81055215,5544314,10288,17,0,0,0,0,0,0,3,426,3004,15627,517,30,87,0,0,0,0,0,0,0,7,117,203536,0,0,0,0,0,0,0,0,2,32,23,32,6,0,0,0,0,0,0,0,0,44354,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Value,20402,169,Lower0.5Upper2,206905670,59156,30,267664062.5,597095398,1070656250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,2,0,0,0,0,0,0,0,0,3,3627,945840,65053468,17441442,149,0,0,0,0,0,0,0,81,4709,45489,3421701,78920490,5368649,10032,14,0,0,0,0,0,0,3,432,2764,14737,500,28,84,0,0,0,0,0,0,0,7,122,203413,0,0,0,0,0,0,0,0,2,29,24,33,8,0,0,0,0,0,0,0,0,43236,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,FGM,20402,169,Lower0.5Upper2,206974452,113382,30,267664062.5,597095398,1070656250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,2,0,0,0,0,0,0,0,0,3,3627,945840,65053468,17441442,149,0,0,0,0,0,0,0,81,4709,45489,3421701,78920490,5368649,10032,14,0,0,0,0,0,0,3,432,2764,14737,500,28,84,0,0,0,0,0,0,0,7,122,203413,0,0,0,0,0,0,0,0,2,29,24,33,8,0,0,0,0,0,0,0,0,43236,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Vector,20402,169,Lower0.5Upper2,288892320,18413,3,308856232,597095398,1235424928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,2,0,0,0,0,0,0,0,0,3,3627,945840,65053468,17441442,149,0,0,0,0,0,0,0,81,4709,45489,3421701,78920490,5368649,10032,14,0,0,0,0,0,0,3,432,2764,14737,500,28,84,0,0,0,0,0,0,0,7,122,203413,0,0,0,0,0,0,0,0,2,29,24,33,8,0,0,0,0,0,0,0,0,43236,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Oracle Vector,20402,169,Lower0.5Upper2,135306064,8444,1,274347323,597095398,1097389292,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,2,0,0,0,0,0,0,0,0,3,3627,945840,65053468,17441442,149,0,0,0,0,0,0,0,81,4709,45489,3421701,78920490,5368649,10032,14,0,0,0,0,0,0,3,432,2764,14737,500,28,84,0,0,0,0,0,0,0,7,122,203413,0,0,0,0,0,0,0,0,2,29,24,33,8,0,0,0,0,0,0,0,0,43236,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Oracle,20402,169,Lower0.5Upper2,20687628,1014,3,250137615.5,597095398,1000550462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,2,0,0,0,0,0,0,0,0,3,3627,945840,65053468,17441442,149,0,0,0,0,0,0,0,81,4709,45489,3421701,78920490,5368649,10032,14,0,0,0,0,0,0,3,432,2764,14737,500,28,84,0,0,0,0,0,0,0,7,122,203413,0,0,0,0,0,0,0,0,2,29,24,33,8,0,0,0,0,0,0,0,0,43236,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Naive,20402,169,Lower0.5Upper2,1430894270,70135,415,298547699,597095398,1194190796,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,2,0,0,0,0,0,0,0,0,3,3627,945840,65053468,17441442,149,0,0,0,0,0,0,0,81,4709,45489,3421701,78920490,5368649,10032,14,0,0,0,0,0,0,3,432,2764,14737,500,28,84,0,0,0,0,0,0,0,7,122,203413,0,0,0,0,0,0,0,0,2,29,24,33,8,0,0,0,0,0,0,0,0,43236,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Dist L2,20402,169,Lower0.5Upper2,55185472,29773,8,250137615.5,597095398,1000550462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,2,0,0,0,0,0,0,0,0,3,3627,945840,65053468,17441442,149,0,0,0,0,0,0,0,81,4709,45489,3421701,78920490,5368649,10032,14,0,0,0,0,0,0,3,432,2764,14737,500,28,84,0,0,0,0,0,0,0,7,122,203413,0,0,0,0,0,0,0,0,2,29,24,33,8,0,0,0,0,0,0,0,0,43236,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Value,20402,169,Lower0.5Upper2,206905724,59233,30,267664062.5,554996664,1070656250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,2,0,0,0,0,0,0,0,0,3,3458,869438,62376742,15989590,141,0,0,0,0,0,0,0,79,4696,45347,3189129,72709006,4880594,8902,14,0,0,0,0,0,0,3,424,2505,13925,457,24,81,0,0,0,0,0,0,0,7,116,198528,0,0,0,0,0,0,0,0,2,31,25,31,8,0,0,0,0,0,0,0,0,41803,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,FGM,20402,169,Lower0.5Upper2,206974973,113903,30,267664062.5,554996664,1070656250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,2,0,0,0,0,0,0,0,0,3,3458,869438,62376742,15989590,141,0,0,0,0,0,0,0,79,4696,45347,3189129,72709006,4880594,8902,14,0,0,0,0,0,0,3,424,2505,13925,457,24,81,0,0,0,0,0,0,0,7,116,198528,0,0,0,0,0,0,0,0,2,31,25,31,8,0,0,0,0,0,0,0,0,41803,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Vector,20402,169,Lower0.5Upper2,290402068,18514,3,308856232,554996664,1235424928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,2,0,0,0,0,0,0,0,0,3,3458,869438,62376742,15989590,141,0,0,0,0,0,0,0,79,4696,45347,3189129,72709006,4880594,8902,14,0,0,0,0,0,0,3,424,2505,13925,457,24,81,0,0,0,0,0,0,0,7,116,198528,0,0,0,0,0,0,0,0,2,31,25,31,8,0,0,0,0,0,0,0,0,41803,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Oracle Vector,20402,169,Lower0.5Upper2,135550888,8459,1,274347323,554996664,1097389292,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,2,0,0,0,0,0,0,0,0,3,3458,869438,62376742,15989590,141,0,0,0,0,0,0,0,79,4696,45347,3189129,72709006,4880594,8902,14,0,0,0,0,0,0,3,424,2505,13925,457,24,81,0,0,0,0,0,0,0,7,116,198528,0,0,0,0,0,0,0,0,2,31,25,31,8,0,0,0,0,0,0,0,0,41803,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Oracle,20402,169,Lower0.5Upper2,20687628,1014,3,250137615.5,554996664,1000550462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,2,0,0,0,0,0,0,0,0,3,3458,869438,62376742,15989590,141,0,0,0,0,0,0,0,79,4696,45347,3189129,72709006,4880594,8902,14,0,0,0,0,0,0,3,424,2505,13925,457,24,81,0,0,0,0,0,0,0,7,116,198528,0,0,0,0,0,0,0,0,2,31,25,31,8,0,0,0,0,0,0,0,0,41803,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Naive,20402,169,Lower0.5Upper2,1434342208,70304,416,277498332,554996664,1109993328,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,2,0,0,0,0,0,0,0,0,3,3458,869438,62376742,15989590,141,0,0,0,0,0,0,0,79,4696,45347,3189129,72709006,4880594,8902,14,0,0,0,0,0,0,3,424,2505,13925,457,24,81,0,0,0,0,0,0,0,7,116,198528,0,0,0,0,0,0,0,0,2,31,25,31,8,0,0,0,0,0,0,0,0,41803,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Dist L2,20402,169,Lower0.5Upper2,55185516,29835,8,250137615.5,554996664,1000550462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,2,0,0,0,0,0,0,0,0,3,3458,869438,62376742,15989590,141,0,0,0,0,0,0,0,79,4696,45347,3189129,72709006,4880594,8902,14,0,0,0,0,0,0,3,424,2505,13925,457,24,81,0,0,0,0,0,0,0,7,116,198528,0,0,0,0,0,0,0,0,2,31,25,31,8,0,0,0,0,0,0,0,0,41803,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Value,20402,169,Lower0.5Upper2,206905972,59596,30,267664062.5,509573450,1070656250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,2,0,0,0,0,0,0,0,0,3,3230,773686,59117574,14600144,132,0,0,0,0,0,0,0,75,4678,45386,2950886,65323271,4489634,8646,13,0,0,0,0,0,0,3,427,2242,13217,388,21,80,0,0,0,0,0,0,0,5,106,189173,0,0,0,0,0,0,0,0,1,33,26,29,4,0,0,0,0,0,0,0,0,42664,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,FGM,20402,169,Lower0.5Upper2,206975496,114426,30,267664062.5,509573450,1070656250,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,2,0,0,0,0,0,0,0,0,3,3230,773686,59117574,14600144,132,0,0,0,0,0,0,0,75,4678,45386,2950886,65323271,4489634,8646,13,0,0,0,0,0,0,3,427,2242,13217,388,21,80,0,0,0,0,0,0,0,5,106,189173,0,0,0,0,0,0,0,0,1,33,26,29,4,0,0,0,0,0,0,0,0,42664,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Vector,20402,169,Lower0.5Upper2,292483072,18656,3,308856232,509573450,1235424928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,2,0,0,0,0,0,0,0,0,3,3230,773686,59117574,14600144,132,0,0,0,0,0,0,0,75,4678,45386,2950886,65323271,4489634,8646,13,0,0,0,0,0,0,3,427,2242,13217,388,21,80,0,0,0,0,0,0,0,5,106,189173,0,0,0,0,0,0,0,0,1,33,26,29,4,0,0,0,0,0,0,0,0,42664,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
