LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100,Server 101,Server 102,Server 103,Server 104,Server 105,Server 106,Server 107,Server 108,Server 109,Server 110,Server 111,Server 112,Server 113,Server 114,Server 115,Server 116,Server 117,Server 118,Server 119,Server 120,Server 121
72,FGM,20402,121,Lower0.5Upper2,29633472,11946,6,205496997.5,427018868,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,289,1154034,39856743,985738,1,0,0,0,0,0,0,904,25906,23529171,68707377,249382,277,0,0,0,0,0,1,9,3866,6232,22,6,0,0,0,0,0,0,4,83,59441,0,1,0,0,0,0,905,35926,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Vector,20402,121,Lower0.5Upper2,39131036,2456,0,134073417.5,427018868,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,289,1154034,39856743,985738,1,0,0,0,0,0,0,904,25906,23529171,68707377,249382,277,0,0,0,0,0,1,9,3866,6232,22,6,0,0,0,0,0,0,4,83,59441,0,1,0,0,0,0,905,35926,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Oracle Vector,20402,121,Lower0.5Upper2,20728432,1280,0,134073417.5,427018868,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,289,1154034,39856743,985738,1,0,0,0,0,0,0,904,25906,23529171,68707377,249382,277,0,0,0,0,0,1,9,3866,6232,22,6,0,0,0,0,0,0,4,83,59441,0,1,0,0,0,0,905,35926,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Oracle,20402,121,Lower0.5Upper2,0,0,0,134073417.5,427018868,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,289,1154034,39856743,985738,1,0,0,0,0,0,0,904,25906,23529171,68707377,249382,277,0,0,0,0,0,1,9,3866,6232,22,6,0,0,0,0,0,0,4,83,59441,0,1,0,0,0,0,905,35926,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Naive,20402,121,Lower0.5Upper2,177742224,8712,72,213509434,427018868,854037736,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,289,1154034,39856743,985738,1,0,0,0,0,0,0,904,25906,23529171,68707377,249382,277,0,0,0,0,0,1,9,3866,6232,22,6,0,0,0,0,0,0,4,83,59441,0,1,0,0,0,0,905,35926,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Dist L2,20402,121,Lower0.5Upper2,4940223,4407,1,160575403,427018868,642301612,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,289,1154034,39856743,985738,1,0,0,0,0,0,0,904,25906,23529171,68707377,249382,277,0,0,0,0,0,1,9,3866,6232,22,6,0,0,0,0,0,0,4,83,59441,0,1,0,0,0,0,905,35926,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Value,20402,121,Lower0.5Upper2,29627256,7527,6,205496997.5,447367011,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,327,1229577,42775701,1028204,25,0,0,0,0,0,0,1120,32337,24973110,70241777,255925,299,0,0,0,0,0,0,11,4070,6624,24,4,0,0,0,0,0,0,4,88,58198,0,1,0,0,0,0,860,35645,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,FGM,20402,121,Lower0.5Upper2,29633488,11962,6,205496997.5,447367011,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,327,1229577,42775701,1028204,25,0,0,0,0,0,0,1120,32337,24973110,70241777,255925,299,0,0,0,0,0,0,11,4070,6624,24,4,0,0,0,0,0,0,4,88,58198,0,1,0,0,0,0,860,35645,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Vector,20402,121,Lower0.5Upper2,40681588,2560,0,134073417.5,447367011,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,327,1229577,42775701,1028204,25,0,0,0,0,0,0,1120,32337,24973110,70241777,255925,299,0,0,0,0,0,0,11,4070,6624,24,4,0,0,0,0,0,0,4,88,58198,0,1,0,0,0,0,860,35645,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Oracle Vector,20402,121,Lower0.5Upper2,21707728,1345,0,134073417.5,447367011,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,327,1229577,42775701,1028204,25,0,0,0,0,0,0,1120,32337,24973110,70241777,255925,299,0,0,0,0,0,0,11,4070,6624,24,4,0,0,0,0,0,0,4,88,58198,0,1,0,0,0,0,860,35645,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Oracle,20402,121,Lower0.5Upper2,0,0,0,134073417.5,447367011,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,327,1229577,42775701,1028204,25,0,0,0,0,0,0,1120,32337,24973110,70241777,255925,299,0,0,0,0,0,0,11,4070,6624,24,4,0,0,0,0,0,0,4,88,58198,0,1,0,0,0,0,860,35645,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Naive,20402,121,Lower0.5Upper2,180210866,8833,73,223683505.5,447367011,894734022,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,327,1229577,42775701,1028204,25,0,0,0,0,0,0,1120,32337,24973110,70241777,255925,299,0,0,0,0,0,0,11,4070,6624,24,4,0,0,0,0,0,0,4,88,58198,0,1,0,0,0,0,860,35645,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Dist L2,20402,121,Lower0.5Upper2,4940275,4479,1,160575403,447367011,642301612,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,327,1229577,42775701,1028204,25,0,0,0,0,0,0,1120,32337,24973110,70241777,255925,299,0,0,0,0,0,0,11,4070,6624,24,4,0,0,0,0,0,0,4,88,58198,0,1,0,0,0,0,860,35645,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Value,20402,121,Lower0.5Upper2,29627324,7625,6,205496997.5,466688511,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,370,1291927,46022513,1057910,27,0,0,0,0,0,1,1382,40828,26155897,71455241,261286,322,0,0,0,0,0,0,19,4194,7099,26,5,0,0,0,0,0,0,4,91,58073,0,1,0,0,0,0,901,35975,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,FGM,20402,121,Lower0.5Upper2,29633496,11970,6,205496997.5,466688511,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,370,1291927,46022513,1057910,27,0,0,0,0,0,1,1382,40828,26155897,71455241,261286,322,0,0,0,0,0,0,19,4194,7099,26,5,0,0,0,0,0,0,4,91,58073,0,1,0,0,0,0,901,35975,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Vector,20402,121,Lower0.5Upper2,41864904,2638,0,134073417.5,466688511,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,370,1291927,46022513,1057910,27,0,0,0,0,0,1,1382,40828,26155897,71455241,261286,322,0,0,0,0,0,0,19,4194,7099,26,5,0,0,0,0,0,0,4,91,58073,0,1,0,0,0,0,901,35975,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Oracle Vector,20402,121,Lower0.5Upper2,22238180,1377,0,134073417.5,466688511,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,370,1291927,46022513,1057910,27,0,0,0,0,0,1,1382,40828,26155897,71455241,261286,322,0,0,0,0,0,0,19,4194,7099,26,5,0,0,0,0,0,0,4,91,58073,0,1,0,0,0,0,901,35975,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Oracle,20402,121,Lower0.5Upper2,0,0,0,134073417.5,466688511,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,370,1291927,46022513,1057910,27,0,0,0,0,0,1,1382,40828,26155897,71455241,261286,322,0,0,0,0,0,0,19,4194,7099,26,5,0,0,0,0,0,0,4,91,58073,0,1,0,0,0,0,901,35975,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Naive,20402,121,Lower0.5Upper2,182679508,8954,74,233344255.5,466688511,933377022,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,370,1291927,46022513,1057910,27,0,0,0,0,0,1,1382,40828,26155897,71455241,261286,322,0,0,0,0,0,0,19,4194,7099,26,5,0,0,0,0,0,0,4,91,58073,0,1,0,0,0,0,901,35975,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Dist L2,20402,121,Lower0.5Upper2,4940315,4533,1,160575403,466688511,642301612,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,370,1291927,46022513,1057910,27,0,0,0,0,0,1,1382,40828,26155897,71455241,261286,322,0,0,0,0,0,0,19,4194,7099,26,5,0,0,0,0,0,0,4,91,58073,0,1,0,0,0,0,901,35975,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Value,20402,121,Lower0.5Upper2,29627412,7752,6,205496997.5,483094540,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,412,1345526,48865710,1089612,29,0,0,0,0,0,1,1531,49447,27219819,72209882,267106,330,0,0,0,0,0,1,29,4350,7723,24,5,0,0,0,0,0,0,4,93,57843,0,1,0,0,0,0,893,36035,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,FGM,20402,121,Lower0.5Upper2,29633869,12343,6,205496997.5,483094540,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,412,1345526,48865710,1089612,29,0,0,0,0,0,1,1531,49447,27219819,72209882,267106,330,0,0,0,0,0,1,29,4350,7723,24,5,0,0,0,0,0,0,4,93,57843,0,1,0,0,0,0,893,36035,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Vector,20402,121,Lower0.5Upper2,42966612,2713,0,134073417.5,483094540,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,412,1345526,48865710,1089612,29,0,0,0,0,0,1,1531,49447,27219819,72209882,267106,330,0,0,0,0,0,1,29,4350,7723,24,5,0,0,0,0,0,0,4,93,57843,0,1,0,0,0,0,893,36035,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Oracle Vector,20402,121,Lower0.5Upper2,24033556,1500,0,134073417.5,483094540,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,412,1345526,48865710,1089612,29,0,0,0,0,0,1,1531,49447,27219819,72209882,267106,330,0,0,0,0,0,1,29,4350,7723,24,5,0,0,0,0,0,0,4,93,57843,0,1,0,0,0,0,893,36035,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Oracle,20402,121,Lower0.5Upper2,0,0,0,134073417.5,483094540,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,412,1345526,48865710,1089612,29,0,0,0,0,0,1,1531,49447,27219819,72209882,267106,330,0,0,0,0,0,1,29,4350,7723,24,5,0,0,0,0,0,0,4,93,57843,0,1,0,0,0,0,893,36035,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Naive,20402,121,Lower0.5Upper2,185148150,9075,75,241547270,483094540,966189080,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,412,1345526,48865710,1089612,29,0,0,0,0,0,1,1531,49447,27219819,72209882,267106,330,0,0,0,0,0,1,29,4350,7723,24,5,0,0,0,0,0,0,4,93,57843,0,1,0,0,0,0,893,36035,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Dist L2,20402,121,Lower0.5Upper2,4940353,4580,1,160575403,483094540,642301612,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,412,1345526,48865710,1089612,29,0,0,0,0,0,1,1531,49447,27219819,72209882,267106,330,0,0,0,0,0,1,29,4350,7723,24,5,0,0,0,0,0,0,4,93,57843,0,1,0,0,0,0,893,36035,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Value,20402,121,Lower0.5Upper2,29627536,7932,6,205496997.5,494922980,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,427,1388379,51025922,1119234,30,0,0,0,0,0,1,1654,57580,27885413,72710412,269690,323,0,0,0,0,0,1,40,4503,8036,25,5,2,0,0,0,0,0,4,96,57873,0,1,0,0,0,0,893,36108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,FGM,20402,121,Lower0.5Upper2,29634239,12713,6,205496997.5,494922980,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,427,1388379,51025922,1119234,30,0,0,0,0,0,1,1654,57580,27885413,72710412,269690,323,0,0,0,0,0,1,40,4503,8036,25,5,2,0,0,0,0,0,4,96,57873,0,1,0,0,0,0,893,36108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Vector,20402,121,Lower0.5Upper2,44680380,2833,0,134073417.5,494922980,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,427,1388379,51025922,1119234,30,0,0,0,0,0,1,1654,57580,27885413,72710412,269690,323,0,0,0,0,0,1,40,4503,8036,25,5,2,0,0,0,0,0,4,96,57873,0,1,0,0,0,0,893,36108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Oracle Vector,20402,121,Lower0.5Upper2,25788128,1617,0,134073417.5,494922980,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,427,1388379,51025922,1119234,30,0,0,0,0,0,1,1654,57580,27885413,72710412,269690,323,0,0,0,0,0,1,40,4503,8036,25,5,2,0,0,0,0,0,4,96,57873,0,1,0,0,0,0,893,36108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Oracle,20402,121,Lower0.5Upper2,0,0,0,134073417.5,494922980,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,427,1388379,51025922,1119234,30,0,0,0,0,0,1,1654,57580,27885413,72710412,269690,323,0,0,0,0,0,1,40,4503,8036,25,5,2,0,0,0,0,0,4,96,57873,0,1,0,0,0,0,893,36108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Naive,20402,121,Lower0.5Upper2,187616792,9196,76,247461490,494922980,989845960,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,427,1388379,51025922,1119234,30,0,0,0,0,0,1,1654,57580,27885413,72710412,269690,323,0,0,0,0,0,1,40,4503,8036,25,5,2,0,0,0,0,0,4,96,57873,0,1,0,0,0,0,893,36108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Dist L2,20402,121,Lower0.5Upper2,4940393,4631,1,160575403,494922980,642301612,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,427,1388379,51025922,1119234,30,0,0,0,0,0,1,1654,57580,27885413,72710412,269690,323,0,0,0,0,0,1,40,4503,8036,25,5,2,0,0,0,0,0,4,96,57873,0,1,0,0,0,0,893,36108,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Value,20402,121,Lower0.5Upper2,29627632,8070,6,205496997.5,499859680,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,431,1406673,51898620,1141596,30,0,0,0,0,0,1,1703,61506,28157550,72927472,271582,326,0,0,0,0,0,3,49,4763,8417,23,8,2,0,0,0,0,0,4,97,57857,0,0,0,0,0,0,897,36080,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,FGM,20402,121,Lower0.5Upper2,29634611,13085,6,205496997.5,499859680,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,431,1406673,51898620,1141596,30,0,0,0,0,0,1,1703,61506,28157550,72927472,271582,326,0,0,0,0,0,3,49,4763,8417,23,8,2,0,0,0,0,0,4,97,57857,0,0,0,0,0,0,897,36080,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Vector,20402,121,Lower0.5Upper2,45455656,2884,0,134073417.5,499859680,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,431,1406673,51898620,1141596,30,0,0,0,0,0,1,1703,61506,28157550,72927472,271582,326,0,0,0,0,0,3,49,4763,8417,23,8,2,0,0,0,0,0,4,97,57857,0,0,0,0,0,0,897,36080,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Oracle Vector,20402,121,Lower0.5Upper2,26726620,1677,0,134073417.5,499859680,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,431,1406673,51898620,1141596,30,0,0,0,0,0,1,1703,61506,28157550,72927472,271582,326,0,0,0,0,0,3,49,4763,8417,23,8,2,0,0,0,0,0,4,97,57857,0,0,0,0,0,0,897,36080,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Oracle,20402,121,Lower0.5Upper2,0,0,0,134073417.5,499859680,536293670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,431,1406673,51898620,1141596,30,0,0,0,0,0,1,1703,61506,28157550,72927472,271582,326,0,0,0,0,0,3,49,4763,8417,23,8,2,0,0,0,0,0,4,97,57857,0,0,0,0,0,0,897,36080,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Naive,20402,121,Lower0.5Upper2,190085434,9317,77,249929840,499859680,999719360,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,431,1406673,51898620,1141596,30,0,0,0,0,0,1,1703,61506,28157550,72927472,271582,326,0,0,0,0,0,3,49,4763,8417,23,8,2,0,0,0,0,0,4,97,57857,0,0,0,0,0,0,897,36080,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Dist L2,20402,121,Lower0.5Upper2,4940421,4666,1,160575403,499859680,642301612,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,431,1406673,51898620,1141596,30,0,0,0,0,0,1,1703,61506,28157550,72927472,271582,326,0,0,0,0,0,3,49,4763,8417,23,8,2,0,0,0,0,0,4,97,57857,0,0,0,0,0,0,897,36080,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Value,20402,121,Lower0.5Upper2,29627646,8088,6,205496997.5,497423712,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,425,1399503,51755603,1135844,30,0,0,0,0,0,1,1703,62321,28137531,72434615,271528,327,0,0,0,0,0,4,48,4692,8342,21,11,2,0,0,0,0,0,7,94,57676,0,0,0,0,0,0,879,34722,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,FGM,20402,121,Lower0.5Upper2,29634981,13455,6,205496997.5,497423712,821987990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,425,1399503,51755603,1135844,30,0,0,0,0,0,1,1703,62321,28137531,72434615,271528,327,0,0,0,0,0,4,48,4692,8342,21,11,2,0,0,0,0,0,7,94,57676,0,0,0,0,0,0,879,34722,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
