LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36
11,Value,20402,36,Lower0.5Upper2,1469444,825,1,113859492,240087008,455437968,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18026,133880792,3973873,0,0,0,83,359661,3464678,144,0,0,73662,95,42,0,0,0,0,1,0,0
11,FGM,20402,36,Lower0.5Upper2,1470711,1875,1,113859492,240087008,455437968,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18026,133880792,3973873,0,0,0,83,359661,3464678,144,0,0,73662,95,42,0,0,0,0,1,0,0
11,Vector,20402,36,Lower0.5Upper2,5916580,396,0,134073417.5,240087008,536293670,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18026,133880792,3973873,0,0,0,83,359661,3464678,144,0,0,73662,95,42,0,0,0,0,1,0,0
11,Oracle Vector,20402,36,Lower0.5Upper2,1101708,68,0,134073417.5,240087008,536293670,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18026,133880792,3973873,0,0,0,83,359661,3464678,144,0,0,73662,95,42,0,0,0,0,1,0,0
11,Oracle,20402,36,Lower0.5Upper2,0,0,0,134073417.5,240087008,536293670,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18026,133880792,3973873,0,0,0,83,359661,3464678,144,0,0,73662,95,42,0,0,0,0,1,0,0
11,Naive,20402,36,Lower0.5Upper2,8079192,396,11,120043504,240087008,480174016,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18026,133880792,3973873,0,0,0,83,359661,3464678,144,0,0,73662,95,42,0,0,0,0,1,0,0
11,Dist L2,20402,36,Lower0.5Upper2,230,307,0,134073417.5,240087008,536293670,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18026,133880792,3973873,0,0,0,83,359661,3464678,144,0,0,73662,95,42,0,0,0,0,1,0,0
12,Value,20402,36,Lower0.5Upper2,1469450,833,1,113859492,245081667,455437968,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18149,136100774,4183876,0,0,0,73,366929,3594918,149,0,0,74633,90,42,0,0,0,0,1,0,0
12,FGM,20402,36,Lower0.5Upper2,1470718,1882,1,113859492,245081667,455437968,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18149,136100774,4183876,0,0,0,73,366929,3594918,149,0,0,74633,90,42,0,0,0,0,1,0,0
12,Vector,20402,36,Lower0.5Upper2,6120600,408,0,134073417.5,245081667,536293670,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18149,136100774,4183876,0,0,0,73,366929,3594918,149,0,0,74633,90,42,0,0,0,0,1,0,0
12,Oracle Vector,20402,36,Lower0.5Upper2,1264924,77,0,134073417.5,245081667,536293670,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18149,136100774,4183876,0,0,0,73,366929,3594918,149,0,0,74633,90,42,0,0,0,0,1,0,0
12,Oracle,20402,36,Lower0.5Upper2,0,0,0,134073417.5,245081667,536293670,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18149,136100774,4183876,0,0,0,73,366929,3594918,149,0,0,74633,90,42,0,0,0,0,1,0,0
12,Naive,20402,36,Lower0.5Upper2,8813664,432,12,122540833.5,245081667,490163334,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18149,136100774,4183876,0,0,0,73,366929,3594918,149,0,0,74633,90,42,0,0,0,0,1,0,0
12,Dist L2,20402,36,Lower0.5Upper2,238,316,0,134073417.5,245081667,536293670,,0,0,94,0,0,0,0,0,0,0,0,0,0,1,18149,136100774,4183876,0,0,0,73,366929,3594918,149,0,0,74633,90,42,0,0,0,0,1,0,0
13,Value,20402,36,Lower0.5Upper2,1469458,844,1,113859492,247946806,455437968,,0,0,92,0,0,0,0,0,0,0,0,0,0,1,17208,136691286,4359981,0,0,0,61,381878,3702044,140,0,0,77524,95,38,0,0,0,0,1,0,0
13,FGM,20402,36,Lower0.5Upper2,1470723,1887,1,113859492,247946806,455437968,,0,0,92,0,0,0,0,0,0,0,0,0,0,1,17208,136691286,4359981,0,0,0,61,381878,3702044,140,0,0,77524,95,38,0,0,0,0,1,0,0
13,Vector,20402,36,Lower0.5Upper2,6283816,417,0,134073417.5,247946806,536293670,,0,0,92,0,0,0,0,0,0,0,0,0,0,1,17208,136691286,4359981,0,0,0,61,381878,3702044,140,0,0,77524,95,38,0,0,0,0,1,0,0
