LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64
6,Vector,20402,64,Lower0.5Upper2,8201604,559,0,134073417.5,157041224,536293670,,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,9,0,1,0,0,0,9,11944,34550022,26533559,1411,0,0,0,0,217,16374,2292498,12147,16,0,0,0,4,287,81968,36,0,0,0,39337,1951,0,0,0,0,0,0,0,0,1,0,0,0
6,Oracle Vector,20402,64,Lower0.5Upper2,816080,48,0,134073417.5,157041224,536293670,,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,9,0,1,0,0,0,9,11944,34550022,26533559,1411,0,0,0,0,217,16374,2292498,12147,16,0,0,0,4,287,81968,36,0,0,0,39337,1951,0,0,0,0,0,0,0,0,1,0,0,0
6,Oracle,20402,64,Lower0.5Upper2,0,0,0,134073417.5,157041224,536293670,,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,9,0,1,0,0,0,9,11944,34550022,26533559,1411,0,0,0,0,217,16374,2292498,12147,16,0,0,0,4,287,81968,36,0,0,0,39337,1951,0,0,0,0,0,0,0,0,1,0,0,0
6,Naive,20402,64,Lower0.5Upper2,7834368,384,6,78520612,157041224,314082448,,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,9,0,1,0,0,0,9,11944,34550022,26533559,1411,0,0,0,0,217,16374,2292498,12147,16,0,0,0,4,287,81968,36,0,0,0,39337,1951,0,0,0,0,0,0,0,0,1,0,0,0
6,Dist L2,20402,64,Lower0.5Upper2,484,674,0,134073417.5,157041224,536293670,,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,9,0,1,0,0,0,9,11944,34550022,26533559,1411,0,0,0,0,217,16374,2292498,12147,16,0,0,0,4,287,81968,36,0,0,0,39337,1951,0,0,0,0,0,0,0,0,1,0,0,0
7,Value,20402,64,Lower0.5Upper2,2611988,983,1,79995486,164248419,319981944,,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,12231,35861831,27717977,1424,0,0,0,0,133,14672,2473435,11600,11,0,0,0,4,282,82030,36,0,0,0,42028,2067,0,0,0,0,0,0,0,0,1,0,0,0
7,FGM,20402,64,Lower0.5Upper2,2612641,1377,1,79995486,164248419,319981944,,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,12231,35861831,27717977,1424,0,0,0,0,133,14672,2473435,11600,11,0,0,0,4,282,82030,36,0,0,0,42028,2067,0,0,0,0,0,0,0,0,1,0,0,0
7,Vector,20402,64,Lower0.5Upper2,8446428,574,0,134073417.5,164248419,536293670,,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,12231,35861831,27717977,1424,0,0,0,0,133,14672,2473435,11600,11,0,0,0,4,282,82030,36,0,0,0,42028,2067,0,0,0,0,0,0,0,0,1,0,0,0
7,Oracle Vector,20402,64,Lower0.5Upper2,897688,53,0,134073417.5,164248419,536293670,,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,12231,35861831,27717977,1424,0,0,0,0,133,14672,2473435,11600,11,0,0,0,4,282,82030,36,0,0,0,42028,2067,0,0,0,0,0,0,0,0,1,0,0,0
7,Oracle,20402,64,Lower0.5Upper2,0,0,0,134073417.5,164248419,536293670,,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,12231,35861831,27717977,1424,0,0,0,0,133,14672,2473435,11600,11,0,0,0,4,282,82030,36,0,0,0,42028,2067,0,0,0,0,0,0,0,0,1,0,0,0
