LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4
408,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,535328125,1070656250,,51728,395112231,53056,12695977
409,Value,20402,4,Lower0.5Upper2,816358,420,5,181046116.5,555023108,724184466,,57555,410725181,54608,12937300
409,FGM,20402,4,Lower0.5Upper2,817420,1400,5,181046116.5,555023108,724184466,,57555,410725181,54608,12937300
409,Vector,20402,4,Lower0.5Upper2,3917184,245,2,154432215.5,555023108,617728862,,57555,410725181,54608,12937300
409,Oracle Vector,20402,4,Lower0.5Upper2,4325224,268,3,250137615.5,555023108,1000550462,,57555,410725181,54608,12937300
409,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,555023108,1000550462,,57555,410725181,54608,12937300
409,Naive,20402,4,Lower0.5Upper2,33377672,1636,409,277511554,555023108,1110046216,,57555,410725181,54608,12937300
409,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,555023108,1070656250,,57555,410725181,54608,12937300
410,Value,20402,4,Lower0.5Upper2,816366,431,5,181046116.5,575581515,724184466,,64487,427054069,55360,13191444
410,FGM,20402,4,Lower0.5Upper2,817433,1413,5,181046116.5,575581515,724184466,,64487,427054069,55360,13191444
410,Vector,20402,4,Lower0.5Upper2,3998792,250,2,154432215.5,575581515,617728862,,64487,427054069,55360,13191444
410,Oracle Vector,20402,4,Lower0.5Upper2,4325224,268,3,250137615.5,575581515,1000550462,,64487,427054069,55360,13191444
410,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,575581515,1000550462,,64487,427054069,55360,13191444
410,Naive,20402,4,Lower0.5Upper2,33459280,1640,410,287790757.5,575581515,1151163030,,64487,427054069,55360,13191444
410,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,575581515,1070656250,,64487,427054069,55360,13191444
411,Value,20402,4,Lower0.5Upper2,816374,442,5,181046116.5,594768474,724184466,,69965,442634957,55691,13388584
411,FGM,20402,4,Lower0.5Upper2,817446,1426,5,181046116.5,594768474,724184466,,69965,442634957,55691,13388584
411,Vector,20402,4,Lower0.5Upper2,4080400,255,2,154432215.5,594768474,617728862,,69965,442634957,55691,13388584
411,Oracle Vector,20402,4,Lower0.5Upper2,4325224,268,3,250137615.5,594768474,1000550462,,69965,442634957,55691,13388584
411,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,594768474,1000550462,,69965,442634957,55691,13388584
411,Naive,20402,4,Lower0.5Upper2,33540888,1644,411,297384237,594768474,1189536948,,69965,442634957,55691,13388584
411,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,594768474,1070656250,,69965,442634957,55691,13388584
412,Value,20402,4,Lower0.5Upper2,979594,460,6,305102574,610205148,1220410296,,73948,455343765,56047,13520804
412,FGM,20402,4,Lower0.5Upper2,980671,1447,6,305102574,610205148,1220410296,,73948,455343765,56047,13520804
412,Vector,20402,4,Lower0.5Upper2,4202812,263,2,154432215.5,610205148,617728862,,73948,455343765,56047,13520804
412,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,610205148,1000550462,,73948,455343765,56047,13520804
412,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,610205148,1000550462,,73948,455343765,56047,13520804
412,Naive,20402,4,Lower0.5Upper2,33622496,1648,412,305102574,610205148,1220410296,,73948,455343765,56047,13520804
412,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,610205148,1070656250,,73948,455343765,56047,13520804
413,Value,20402,4,Lower0.5Upper2,979594,460,6,305102574,617712464,1220410296,,75951,461634687,56225,13580259
413,FGM,20402,4,Lower0.5Upper2,980672,1448,6,305102574,617712464,1220410296,,75951,461634687,56225,13580259
413,Vector,20402,4,Lower0.5Upper2,4366028,274,3,308856232,617712464,1235424928,,75951,461634687,56225,13580259
413,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,617712464,1000550462,,75951,461634687,56225,13580259
413,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,617712464,1000550462,,75951,461634687,56225,13580259
413,Naive,20402,4,Lower0.5Upper2,33704104,1652,413,308856232,617712464,1235424928,,75951,461634687,56225,13580259
413,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,617712464,1070656250,,75951,461634687,56225,13580259
414,Value,20402,4,Lower0.5Upper2,979594,460,6,305102574,615589535,1220410296,,76081,460545054,55451,13463635
414,FGM,20402,4,Lower0.5Upper2,980673,1449,6,305102574,615589535,1220410296,,76081,460545054,55451,13463635
414,Vector,20402,4,Lower0.5Upper2,4366028,274,3,308856232,615589535,1235424928,,76081,460545054,55451,13463635
414,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,615589535,1000550462,,76081,460545054,55451,13463635
414,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,615589535,1000550462,,76081,460545054,55451,13463635
414,Naive,20402,4,Lower0.5Upper2,33785712,1656,414,307794767.5,615589535,1231179070,,76081,460545054,55451,13463635
414,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,615589535,1070656250,,76081,460545054,55451,13463635
415,Value,20402,4,Lower0.5Upper2,979594,460,6,305102574,597095398,1220410296,,74555,447553098,54070,12937372
415,FGM,20402,4,Lower0.5Upper2,980675,1451,6,305102574,597095398,1220410296,,74555,447553098,54070,12937372
415,Vector,20402,4,Lower0.5Upper2,4366028,274,3,308856232,597095398,1235424928,,74555,447553098,54070,12937372
415,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,597095398,1000550462,,74555,447553098,54070,12937372
415,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,597095398,1000550462,,74555,447553098,54070,12937372
415,Naive,20402,4,Lower0.5Upper2,33867320,1660,415,298547699,597095398,1194190796,,74555,447553098,54070,12937372
415,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,597095398,1070656250,,74555,447553098,54070,12937372
416,Value,20402,4,Lower0.5Upper2,979594,460,6,305102574,554996664,1220410296,,70950,418330119,52541,11654662
416,FGM,20402,4,Lower0.5Upper2,980688,1464,6,305102574,554996664,1220410296,,70950,418330119,52541,11654662
416,Vector,20402,4,Lower0.5Upper2,4366028,274,3,308856232,554996664,1235424928,,70950,418330119,52541,11654662
416,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,554996664,1000550462,,70950,418330119,52541,11654662
416,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,554996664,1000550462,,70950,418330119,52541,11654662
416,Naive,20402,4,Lower0.5Upper2,33948928,1664,416,277498332,554996664,1109993328,,70950,418330119,52541,11654662
416,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,554996664,1070656250,,70950,418330119,52541,11654662
417,Value,20402,4,Lower0.5Upper2,979598,465,6,305102574,509573450,1220410296,,67084,384513712,53323,10716037
417,FGM,20402,4,Lower0.5Upper2,980690,1466,6,305102574,509573450,1220410296,,67084,384513712,53323,10716037
417,Vector,20402,4,Lower0.5Upper2,4447636,279,3,308856232,509573450,1235424928,,67084,384513712,53323,10716037
417,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,509573450,1000550462,,67084,384513712,53323,10716037
417,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,509573450,1000550462,,67084,384513712,53323,10716037
417,Naive,20402,4,Lower0.5Upper2,34030536,1668,417,254786725,509573450,1019146900,,67084,384513712,53323,10716037
417,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,509573450,1070656250,,67084,384513712,53323,10716037
418,Value,20402,4,Lower0.5Upper2,979598,465,6,305102574,481574900,1220410296,,68410,362486610,53000,10334607
418,FGM,20402,4,Lower0.5Upper2,980703,1479,6,305102574,481574900,1220410296,,68410,362486610,53000,10334607
418,Vector,20402,4,Lower0.5Upper2,4529244,284,3,308856232,481574900,1235424928,,68410,362486610,53000,10334607
418,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,481574900,1000550462,,68410,362486610,53000,10334607
418,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,481574900,1000550462,,68410,362486610,53000,10334607
418,Naive,20402,4,Lower0.5Upper2,34112144,1672,418,240787450,481574900,963149800,,68410,362486610,53000,10334607
418,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,481574900,1070656250,,68410,362486610,53000,10334607
419,Value,20402,4,Lower0.5Upper2,979602,470,6,305102574,468387986,1220410296,,71275,352263990,52244,10083908
419,FGM,20402,4,Lower0.5Upper2,980716,1492,6,305102574,468387986,1220410296,,71275,352263990,52244,10083908
419,Vector,20402,4,Lower0.5Upper2,4610852,289,3,308856232,468387986,1235424928,,71275,352263990,52244,10083908
419,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,468387986,1000550462,,71275,352263990,52244,10083908
419,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,468387986,1000550462,,71275,352263990,52244,10083908
419,Naive,20402,4,Lower0.5Upper2,34193752,1676,419,234193993,468387986,936775972,,71275,352263990,52244,10083908
419,Dist L2,20402,4,Lower0.5Upper2,489996,480,3,267664062.5,468387986,1070656250,,71275,352263990,52244,10083908
420,Value,20402,4,Lower0.5Upper2,979602,470,6,305102574,461521812,1220410296,,74691,346707767,51674,9933642
420,FGM,20402,4,Lower0.5Upper2,980729,1505,6,305102574,461521812,1220410296,,74691,346707767,51674,9933642
420,Vector,20402,4,Lower0.5Upper2,4610852,289,3,308856232,461521812,1235424928,,74691,346707767,51674,9933642
420,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,461521812,1000550462,,74691,346707767,51674,9933642
420,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,461521812,1000550462,,74691,346707767,51674,9933642
420,Naive,20402,4,Lower0.5Upper2,34275360,1680,420,230760906,461521812,923043624,,74691,346707767,51674,9933642
420,Dist L2,20402,4,Lower0.5Upper2,490000,485,3,267664062.5,461521812,1070656250,,74691,346707767,51674,9933642
421,Value,20402,4,Lower0.5Upper2,979602,470,6,305102574,456348131,1220410296,,77775,342316807,52758,9876752
421,FGM,20402,4,Lower0.5Upper2,980742,1518,6,305102574,456348131,1220410296,,77775,342316807,52758,9876752
421,Vector,20402,4,Lower0.5Upper2,4610852,289,3,308856232,456348131,1235424928,,77775,342316807,52758,9876752
421,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,456348131,1000550462,,77775,342316807,52758,9876752
421,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,456348131,1000550462,,77775,342316807,52758,9876752
421,Naive,20402,4,Lower0.5Upper2,34356968,1684,421,228174065.5,456348131,912696262,,77775,342316807,52758,9876752
421,Dist L2,20402,4,Lower0.5Upper2,490000,485,3,267664062.5,456348131,1070656250,,77775,342316807,52758,9876752
422,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,456589458,1220410296,,79950,342523978,52767,9835518
422,FGM,20402,4,Lower0.5Upper2,980755,1531,6,305102574,456589458,1220410296,,79950,342523978,52767,9835518
422,Vector,20402,4,Lower0.5Upper2,4610852,289,3,308856232,456589458,1235424928,,79950,342523978,52767,9835518
422,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,456589458,1000550462,,79950,342523978,52767,9835518
422,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,456589458,1000550462,,79950,342523978,52767,9835518
422,Naive,20402,4,Lower0.5Upper2,34438576,1688,422,228294729,456589458,913178916,,79950,342523978,52767,9835518
422,Dist L2,20402,4,Lower0.5Upper2,490000,485,3,267664062.5,456589458,1070656250,,79950,342523978,52767,9835518
423,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,451376848,1220410296,,81872,339126733,51069,9561406
423,FGM,20402,4,Lower0.5Upper2,980768,1544,6,305102574,451376848,1220410296,,81872,339126733,51069,9561406
423,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,451376848,1235424928,,81872,339126733,51069,9561406
423,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,451376848,1000550462,,81872,339126733,51069,9561406
423,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,451376848,1000550462,,81872,339126733,51069,9561406
423,Naive,20402,4,Lower0.5Upper2,34520184,1692,423,225688424,451376848,902753696,,81872,339126733,51069,9561406
423,Dist L2,20402,4,Lower0.5Upper2,490000,485,3,267664062.5,451376848,1070656250,,81872,339126733,51069,9561406
424,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,449387366,1220410296,,84485,338916957,49799,9237434
424,FGM,20402,4,Lower0.5Upper2,980781,1557,6,305102574,449387366,1220410296,,84485,338916957,49799,9237434
424,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,449387366,1235424928,,84485,338916957,49799,9237434
424,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,449387366,1000550462,,84485,338916957,49799,9237434
424,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,449387366,1000550462,,84485,338916957,49799,9237434
424,Naive,20402,4,Lower0.5Upper2,34601792,1696,424,224693683,449387366,898774732,,84485,338916957,49799,9237434
424,Dist L2,20402,4,Lower0.5Upper2,490000,485,3,267664062.5,449387366,1070656250,,84485,338916957,49799,9237434
425,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,455025672,1220410296,,85369,344260294,47216,9136732
425,FGM,20402,4,Lower0.5Upper2,980794,1570,6,305102574,455025672,1220410296,,85369,344260294,47216,9136732
425,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,455025672,1235424928,,85369,344260294,47216,9136732
425,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,455025672,1000550462,,85369,344260294,47216,9136732
425,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,455025672,1000550462,,85369,344260294,47216,9136732
425,Naive,20402,4,Lower0.5Upper2,34683400,1700,425,227512836,455025672,910051344,,85369,344260294,47216,9136732
425,Dist L2,20402,4,Lower0.5Upper2,490000,485,3,267664062.5,455025672,1070656250,,85369,344260294,47216,9136732
426,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,459056730,1220410296,,88606,348906950,44716,8884269
426,FGM,20402,4,Lower0.5Upper2,980807,1583,6,305102574,459056730,1220410296,,88606,348906950,44716,8884269
426,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,459056730,1235424928,,88606,348906950,44716,8884269
426,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,459056730,1000550462,,88606,348906950,44716,8884269
426,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,459056730,1000550462,,88606,348906950,44716,8884269
426,Naive,20402,4,Lower0.5Upper2,34765008,1704,426,229528365,459056730,918113460,,88606,348906950,44716,8884269
426,Dist L2,20402,4,Lower0.5Upper2,490000,485,3,267664062.5,459056730,1070656250,,88606,348906950,44716,8884269
427,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,455418683,1220410296,,90832,346632002,44527,8642599
427,FGM,20402,4,Lower0.5Upper2,980820,1596,6,305102574,455418683,1220410296,,90832,346632002,44527,8642599
427,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,455418683,1235424928,,90832,346632002,44527,8642599
427,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,455418683,1000550462,,90832,346632002,44527,8642599
427,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,455418683,1000550462,,90832,346632002,44527,8642599
427,Naive,20402,4,Lower0.5Upper2,34846616,1708,427,227709341.5,455418683,910837366,,90832,346632002,44527,8642599
427,Dist L2,20402,4,Lower0.5Upper2,490000,485,3,267664062.5,455418683,1070656250,,90832,346632002,44527,8642599
428,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,451502933,1220410296,,89757,343823933,44429,8434983
428,FGM,20402,4,Lower0.5Upper2,980833,1609,6,305102574,451502933,1220410296,,89757,343823933,44429,8434983
428,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,451502933,1235424928,,89757,343823933,44429,8434983
428,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,451502933,1000550462,,89757,343823933,44429,8434983
428,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,451502933,1000550462,,89757,343823933,44429,8434983
428,Naive,20402,4,Lower0.5Upper2,34928224,1712,428,225751466.5,451502933,903005866,,89757,343823933,44429,8434983
428,Dist L2,20402,4,Lower0.5Upper2,490000,485,3,267664062.5,451502933,1070656250,,89757,343823933,44429,8434983
429,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,442456066,1220410296,,90904,337044935,44708,8183736
429,FGM,20402,4,Lower0.5Upper2,980846,1622,6,305102574,442456066,1220410296,,90904,337044935,44708,8183736
429,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,442456066,1235424928,,90904,337044935,44708,8183736
429,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,442456066,1000550462,,90904,337044935,44708,8183736
429,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,442456066,1000550462,,90904,337044935,44708,8183736
429,Naive,20402,4,Lower0.5Upper2,35009832,1716,429,221228033,442456066,884912132,,90904,337044935,44708,8183736
429,Dist L2,20402,4,Lower0.5Upper2,490000,485,3,267664062.5,442456066,1070656250,,90904,337044935,44708,8183736
430,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,436002241,1220410296,,93166,332293275,42784,8002945
430,FGM,20402,4,Lower0.5Upper2,980859,1635,6,305102574,436002241,1220410296,,93166,332293275,42784,8002945
430,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,436002241,1235424928,,93166,332293275,42784,8002945
430,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,436002241,1000550462,,93166,332293275,42784,8002945
430,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,436002241,1000550462,,93166,332293275,42784,8002945
430,Naive,20402,4,Lower0.5Upper2,35091440,1720,430,218001120.5,436002241,872004482,,93166,332293275,42784,8002945
430,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,436002241,1070656250,,93166,332293275,42784,8002945
431,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,433112437,1220410296,,89198,330500651,40978,7896110
431,FGM,20402,4,Lower0.5Upper2,980872,1648,6,305102574,433112437,1220410296,,89198,330500651,40978,7896110
431,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,433112437,1235424928,,89198,330500651,40978,7896110
431,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,433112437,1000550462,,89198,330500651,40978,7896110
431,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,433112437,1000550462,,89198,330500651,40978,7896110
431,Naive,20402,4,Lower0.5Upper2,35173048,1724,431,216556218.5,433112437,866224874,,89198,330500651,40978,7896110
431,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,433112437,1070656250,,89198,330500651,40978,7896110
432,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,436581062,1220410296,,89742,333459263,41138,7864802
432,FGM,20402,4,Lower0.5Upper2,980885,1661,6,305102574,436581062,1220410296,,89742,333459263,41138,7864802
432,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,436581062,1235424928,,89742,333459263,41138,7864802
432,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,436581062,1000550462,,89742,333459263,41138,7864802
432,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,436581062,1000550462,,89742,333459263,41138,7864802
432,Naive,20402,4,Lower0.5Upper2,35254656,1728,432,218290531,436581062,873162124,,89742,333459263,41138,7864802
432,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,436581062,1070656250,,89742,333459263,41138,7864802
433,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,440971343,1220410296,,93035,337026092,39115,7905615
433,FGM,20402,4,Lower0.5Upper2,980898,1674,6,305102574,440971343,1220410296,,93035,337026092,39115,7905615
433,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,440971343,1235424928,,93035,337026092,39115,7905615
433,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,440971343,1000550462,,93035,337026092,39115,7905615
433,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,440971343,1000550462,,93035,337026092,39115,7905615
433,Naive,20402,4,Lower0.5Upper2,35336264,1732,433,220485671.5,440971343,881942686,,93035,337026092,39115,7905615
433,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,440971343,1070656250,,93035,337026092,39115,7905615
434,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,448120530,1220410296,,94505,342984034,38469,7934364
434,FGM,20402,4,Lower0.5Upper2,980911,1687,6,305102574,448120530,1220410296,,94505,342984034,38469,7934364
434,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,448120530,1235424928,,94505,342984034,38469,7934364
434,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,448120530,1000550462,,94505,342984034,38469,7934364
434,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,448120530,1000550462,,94505,342984034,38469,7934364
434,Naive,20402,4,Lower0.5Upper2,35417872,1736,434,224060265,448120530,896241060,,94505,342984034,38469,7934364
434,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,448120530,1070656250,,94505,342984034,38469,7934364
435,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,454987732,1220410296,,96549,348514892,38400,7970909
435,FGM,20402,4,Lower0.5Upper2,980924,1700,6,305102574,454987732,1220410296,,96549,348514892,38400,7970909
435,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,454987732,1235424928,,96549,348514892,38400,7970909
435,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,454987732,1000550462,,96549,348514892,38400,7970909
435,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,454987732,1000550462,,96549,348514892,38400,7970909
435,Naive,20402,4,Lower0.5Upper2,35499480,1740,435,227493866,454987732,909975464,,96549,348514892,38400,7970909
435,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,454987732,1070656250,,96549,348514892,38400,7970909
436,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,460620990,1220410296,,95878,353093283,38358,8027023
436,FGM,20402,4,Lower0.5Upper2,980937,1713,6,305102574,460620990,1220410296,,95878,353093283,38358,8027023
436,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,460620990,1235424928,,95878,353093283,38358,8027023
436,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,460620990,1000550462,,95878,353093283,38358,8027023
436,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,460620990,1000550462,,95878,353093283,38358,8027023
436,Naive,20402,4,Lower0.5Upper2,35581088,1744,436,230310495,460620990,921241980,,95878,353093283,38358,8027023
436,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,460620990,1070656250,,95878,353093283,38358,8027023
437,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,463390122,1220410296,,95838,355343619,38346,8052611
437,FGM,20402,4,Lower0.5Upper2,980950,1726,6,305102574,463390122,1220410296,,95838,355343619,38346,8052611
437,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,463390122,1235424928,,95838,355343619,38346,8052611
437,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,463390122,1000550462,,95838,355343619,38346,8052611
437,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,463390122,1000550462,,95838,355343619,38346,8052611
437,Naive,20402,4,Lower0.5Upper2,35662696,1748,437,231695061,463390122,926780244,,95838,355343619,38346,8052611
437,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,463390122,1070656250,,95838,355343619,38346,8052611
438,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,462811206,1220410296,,95689,355101838,36919,8031323
438,FGM,20402,4,Lower0.5Upper2,980963,1739,6,305102574,462811206,1220410296,,95689,355101838,36919,8031323
438,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,462811206,1235424928,,95689,355101838,36919,8031323
438,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,462811206,1000550462,,95689,355101838,36919,8031323
438,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,462811206,1000550462,,95689,355101838,36919,8031323
438,Naive,20402,4,Lower0.5Upper2,35744304,1752,438,231405603,462811206,925622412,,95689,355101838,36919,8031323
438,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,462811206,1070656250,,95689,355101838,36919,8031323
439,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,460227725,1220410296,,95402,353292294,36776,7963116
439,FGM,20402,4,Lower0.5Upper2,980976,1752,6,305102574,460227725,1220410296,,95402,353292294,36776,7963116
439,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,460227725,1235424928,,95402,353292294,36776,7963116
439,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,460227725,1000550462,,95402,353292294,36776,7963116
439,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,460227725,1000550462,,95402,353292294,36776,7963116
439,Naive,20402,4,Lower0.5Upper2,35825912,1756,439,230113862.5,460227725,920455450,,95402,353292294,36776,7963116
439,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,460227725,1070656250,,95402,353292294,36776,7963116
440,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,456023911,1220410296,,94595,350418514,36102,7841784
440,FGM,20402,4,Lower0.5Upper2,980989,1765,6,305102574,456023911,1220410296,,94595,350418514,36102,7841784
440,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,456023911,1235424928,,94595,350418514,36102,7841784
440,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,456023911,1000550462,,94595,350418514,36102,7841784
440,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,456023911,1000550462,,94595,350418514,36102,7841784
440,Naive,20402,4,Lower0.5Upper2,35907520,1760,440,228011955.5,456023911,912047822,,94595,350418514,36102,7841784
440,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,456023911,1070656250,,94595,350418514,36102,7841784
441,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,450249126,1220410296,,93173,346769060,34092,7632695
441,FGM,20402,4,Lower0.5Upper2,981002,1778,6,305102574,450249126,1220410296,,93173,346769060,34092,7632695
441,Vector,20402,4,Lower0.5Upper2,4692460,294,3,308856232,450249126,1235424928,,93173,346769060,34092,7632695
441,Oracle Vector,20402,4,Lower0.5Upper2,4406832,273,3,250137615.5,450249126,1000550462,,93173,346769060,34092,7632695
441,Oracle,20402,4,Lower0.5Upper2,489648,24,3,250137615.5,450249126,1000550462,,93173,346769060,34092,7632695
441,Naive,20402,4,Lower0.5Upper2,35989128,1764,441,225124563,450249126,900498252,,93173,346769060,34092,7632695
441,Dist L2,20402,4,Lower0.5Upper2,490004,490,3,267664062.5,450249126,1070656250,,93173,346769060,34092,7632695
442,Value,20402,4,Lower0.5Upper2,979606,475,6,305102574,442228338,1220410296,,91743,341359791,33675,7373479
