LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81
6,Naive,89888,81,Lower0.5Upper2,43685568,486,6,20500254,41000508,82001016,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,212207,1047334,2,0,0,0,0,0,85,44385,12773359,1989375,923,0,0,0,0,0,3,5863,13597,1,0,0,0,0,273,30,6,0,0,0,0,0,0,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Dist L2,89888,81,Lower0.5Upper2,14562455,1122,1,20500254,41000508,82001016,,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,212207,1047334,2,0,0,0,0,0,85,44385,12773359,1989375,923,0,0,0,0,0,3,5863,13597,1,0,0,0,0,273,30,6,0,0,0,0,0,0,14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Value,89888,81,Lower0.5Upper2,14562425,1090,1,22219808,42793655,88879232,,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,223616,1079614,2,0,0,0,0,0,92,41545,13330878,2101103,843,0,0,0,0,0,3,5862,13553,2,0,0,0,0,241,29,5,0,0,0,0,0,0,15230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,FGM,89888,81,Lower0.5Upper2,14563113,1500,1,22219808,42793655,88879232,,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,223616,1079614,2,0,0,0,0,0,92,41545,13330878,2101103,843,0,0,0,0,0,3,5862,13553,2,0,0,0,0,241,29,5,0,0,0,0,0,0,15230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Vector,89888,81,Lower0.5Upper2,45483328,685,0,34154412.5,42793655,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,223616,1079614,2,0,0,0,0,0,92,41545,13330878,2101103,843,0,0,0,0,0,3,5862,13553,2,0,0,0,0,241,29,5,0,0,0,0,0,0,15230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Oracle Vector,89888,81,Lower0.5Upper2,5752832,76,0,34154412.5,42793655,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,223616,1079614,2,0,0,0,0,0,92,41545,13330878,2101103,843,0,0,0,0,0,3,5862,13553,2,0,0,0,0,241,29,5,0,0,0,0,0,0,15230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Oracle,89888,81,Lower0.5Upper2,0,0,0,34154412.5,42793655,136617650,,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,223616,1079614,2,0,0,0,0,0,92,41545,13330878,2101103,843,0,0,0,0,0,3,5862,13553,2,0,0,0,0,241,29,5,0,0,0,0,0,0,15230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Naive,89888,81,Lower0.5Upper2,50966496,567,7,21396827.5,42793655,85587310,,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,223616,1079614,2,0,0,0,0,0,92,41545,13330878,2101103,843,0,0,0,0,0,3,5862,13553,2,0,0,0,0,241,29,5,0,0,0,0,0,0,15230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Dist L2,89888,81,Lower0.5Upper2,14562467,1138,1,20500254,42793655,82001016,,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,223616,1079614,2,0,0,0,0,0,92,41545,13330878,2101103,843,0,0,0,0,0,3,5862,13553,2,0,0,0,0,241,29,5,0,0,0,0,0,0,15230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Value,89888,81,Lower0.5Upper2,14562493,1187,1,22219808,46729752,88879232,,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,242619,1160431,2,0,0,0,0,0,107,40904,14553294,2348442,855,0,0,0,0,0,2,6167,13999,2,0,0,0,0,198,30,5,0,0,0,0,0,0,15912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
