LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Epsilon,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
26,SKV,2000,8,Multiplicative 0.08,752,340,0,60227911.32,66438416,70702330.68,,0,0,0,0,0,0,0,0
26,Vector,2000,8,Multiplicative 0.08,292000,177,0,60227911.32,66438416,70702330.68,,0,0,0,0,0,0,0,0
26,Value,2000,8,Multiplicative 0.08,64198,298,2,60904348.68,66438416,71496409.32,,0,0,0,0,0,0,0,0
26,SKD,2000,8,Multiplicative 0.08,848,444,0,60227911.32,66438416,70702330.68,,0,0,0,0,0,0,0,0
26,Distance,2000,8,Multiplicative 0.08,64240,341,2,61123342.72,66438416,71753489.28,,0,0,0,0,0,0,0,0
27,Naive,2000,8,Multiplicative 0.08,432000,216,27,60984608.56,66287618,71590627.44,,0,0,0,0,0,0,0,0
27,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,66287618,70702330.68,,0,0,0,0,0,0,0,0
27,SKV,2000,8,Multiplicative 0.08,766,359,0,60227911.32,66287618,70702330.68,,0,0,0,0,0,0,0,0
27,Value,2000,8,Multiplicative 0.08,64198,298,2,60904348.68,66287618,71496409.32,,0,0,0,0,0,0,0,0
27,Vector,2000,8,Multiplicative 0.08,312000,189,0,60227911.32,66287618,70702330.68,,0,0,0,0,0,0,0,0
27,SKD,2000,8,Multiplicative 0.08,864,463,0,60227911.32,66287618,70702330.68,,0,0,0,0,0,0,0,0
27,Distance,2000,8,Multiplicative 0.08,64240,341,2,61123342.72,66287618,71753489.28,,0,0,0,0,0,0,0,0
28,Naive,2000,8,Multiplicative 0.08,448000,224,28,61096749.2,66409510,71722270.8,,0,0,0,0,0,0,0,0
28,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,66409510,70702330.68,,0,0,0,0,0,0,0,0
28,SKV,2000,8,Multiplicative 0.08,788,384,0,60227911.32,66409510,70702330.68,,0,0,0,0,0,0,0,0
28,Value,2000,8,Multiplicative 0.08,64198,298,2,60904348.68,66409510,71496409.32,,0,0,0,0,0,0,0,0
28,Vector,2000,8,Multiplicative 0.08,332000,201,0,60227911.32,66409510,70702330.68,,0,0,0,0,0,0,0,0
28,Distance,2000,8,Multiplicative 0.08,64240,341,2,61123342.72,66409510,71753489.28,,0,0,0,0,0,0,0,0
28,SKD,2000,8,Multiplicative 0.08,880,482,0,60227911.32,66409510,70702330.68,,0,0,0,0,0,0,0,0
29,Naive,2000,8,Multiplicative 0.08,464000,232,29,61049647.04,66358312,71666976.96,,0,0,0,0,0,0,0,0
29,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,66358312,70702330.68,,0,0,0,0,0,0,0,0
29,Value,2000,8,Multiplicative 0.08,64198,298,2,60904348.68,66358312,71496409.32,,0,0,0,0,0,0,0,0
29,Vector,2000,8,Multiplicative 0.08,332000,201,0,60227911.32,66358312,70702330.68,,0,0,0,0,0,0,0,0
29,SKV,2000,8,Multiplicative 0.08,804,404,0,60227911.32,66358312,70702330.68,,0,0,0,0,0,0,0,0
29,SKD,2000,8,Multiplicative 0.08,896,500,0,60227911.32,66358312,70702330.68,,0,0,0,0,0,0,0,0
29,Distance,2000,8,Multiplicative 0.08,64240,341,2,61123342.72,66358312,71753489.28,,0,0,0,0,0,0,0,0
30,Naive,2000,8,Multiplicative 0.08,480000,240,30,60973860.2,66275935,71578009.8,,0,0,0,0,0,0,0,0
30,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,66275935,70702330.68,,0,0,0,0,0,0,0,0
30,Value,2000,8,Multiplicative 0.08,64202,303,2,60904348.68,66275935,71496409.32,,0,0,0,0,0,0,0,0
30,SKV,2000,8,Multiplicative 0.08,820,422,0,60227911.32,66275935,70702330.68,,0,0,0,0,0,0,0,0
30,Vector,2000,8,Multiplicative 0.08,344000,208,0,60227911.32,66275935,70702330.68,,0,0,0,0,0,0,0,0
30,Distance,2000,8,Multiplicative 0.08,64248,350,2,61123342.72,66275935,71753489.28,,0,0,0,0,0,0,0,0
30,SKD,2000,8,Multiplicative 0.08,912,518,0,60227911.32,66275935,70702330.68,,0,0,0,0,0,0,0,0
31,Naive,2000,8,Multiplicative 0.08,496000,248,31,61093352.56,66405818,71718283.44,,0,0,0,0,0,0,0,0
31,Oracle,2000,8,Multiplicative 0.08,0,0,0,60227911.32,66405818,70702330.68,,0,0,0,0,0,0,0,0
31,Vector,2000,8,Multiplicative 0.08,356000,215,0,60227911.32,66405818,70702330.68,,0,0,0,0,0,0,0,0
31,Value,2000,8,Multiplicative 0.08,64206,308,2,60904348.68,66405818,71496409.32,,0,0,0,0,0,0,0,0
31,SKV,2000,8,Multiplicative 0.08,1100,478,0,60227911.32,66405818,70702330.68,,0,0,0,0,0,0,0,0
31,SKD,2000,8,Multiplicative 0.08,928,538,0,60227911.32,66405818,70702330.68,,0,0,0,0,0,0,0,0
31,Distance,2000,8,Multiplicative 0.08,64248,350,2,61123342.72,66405818,71753489.28,,0,0,0,0,0,0,0,0
32,Naive,2000,8,Multiplicative 0.08,512000,256,32,61373695.88,66710539,72047382.12,,0,0,0,0,0,0,0,0
