LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36
10,FGM,80802,36,Lower0.5Upper2,11636151,879,2,28330866.5,62800757,113323466,,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5310,35122774,1127256,0,0,0,25,95207,941488,40,0,0,20355,34,0,0,0,0,0,1,0,0
10,Vector,80802,36,Lower0.5Upper2,19715688,332,0,36807376.5,62800757,147229506,,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5310,35122774,1127256,0,0,0,25,95207,941488,40,0,0,20355,34,0,0,0,0,0,1,0,0
10,Oracle Vector,80802,36,Lower0.5Upper2,4363308,68,0,36807376.5,62800757,147229506,,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5310,35122774,1127256,0,0,0,25,95207,941488,40,0,0,20355,34,0,0,0,0,0,1,0,0
10,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,62800757,147229506,,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5310,35122774,1127256,0,0,0,25,95207,941488,40,0,0,20355,34,0,0,0,0,0,1,0,0
10,Naive,80802,36,Lower0.5Upper2,29088720,360,10,31400378.5,62800757,125601514,,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5310,35122774,1127256,0,0,0,25,95207,941488,40,0,0,20355,34,0,0,0,0,0,1,0,0
10,Dist L2,80802,36,Lower0.5Upper2,5818070,575,1,21899752.5,62800757,87599010,,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5310,35122774,1127256,0,0,0,25,95207,941488,40,0,0,20355,34,0,0,0,0,0,1,0,0
11,Value,80802,36,Lower0.5Upper2,11635836,740,2,28330866.5,66119915,113323466,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5579,36783623,1205802,0,0,0,24,101863,1003970,46,0,0,21236,30,0,0,0,0,0,1,0,0
11,FGM,80802,36,Lower0.5Upper2,11636155,883,2,28330866.5,66119915,113323466,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5579,36783623,1205802,0,0,0,24,101863,1003970,46,0,0,21236,30,0,0,0,0,0,1,0,0
11,Vector,80802,36,Lower0.5Upper2,20362104,341,0,36807376.5,66119915,147229506,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5579,36783623,1205802,0,0,0,24,101863,1003970,46,0,0,21236,30,0,0,0,0,0,1,0,0
11,Oracle Vector,80802,36,Lower0.5Upper2,5009724,77,0,36807376.5,66119915,147229506,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5579,36783623,1205802,0,0,0,24,101863,1003970,46,0,0,21236,30,0,0,0,0,0,1,0,0
11,Oracle,80802,36,Lower0.5Upper2,0,0,0,36807376.5,66119915,147229506,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5579,36783623,1205802,0,0,0,24,101863,1003970,46,0,0,21236,30,0,0,0,0,0,1,0,0
11,Naive,80802,36,Lower0.5Upper2,31997592,396,11,33059957.5,66119915,132239830,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5579,36783623,1205802,0,0,0,24,101863,1003970,46,0,0,21236,30,0,0,0,0,0,1,0,0
11,Dist L2,80802,36,Lower0.5Upper2,5818100,616,1,21899752.5,66119915,87599010,,0,0,65,0,0,0,0,0,0,0,0,0,0,0,5579,36783623,1205802,0,0,0,24,101863,1003970,46,0,0,21236,30,0,0,0,0,0,1,0,0
