LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64
690,Value,80802,64,Lower0.5Upper2,393039820,34654,38,54475165,121290562,217900660,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7175,25370142,24870117,4849,0,0,0,0,20,3799,2283556,5602,4,0,0,0,1,39,44903,0,0,0,0,7577,635,0,0,0,0,0,0,0,0,0,0,0,0
690,FGM,80802,64,Lower0.5Upper2,393105408,91776,38,54475165,121290562,217900660,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7175,25370142,24870117,4849,0,0,0,0,20,3799,2283556,5602,4,0,0,0,1,39,44903,0,0,0,0,7577,635,0,0,0,0,0,0,0,0,0,0,0,0
690,Vector,80802,64,Lower0.5Upper2,737560656,11645,2,42566283.5,121290562,170265134,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7175,25370142,24870117,4849,0,0,0,0,20,3799,2283556,5602,4,0,0,0,1,39,44903,0,0,0,0,7577,635,0,0,0,0,0,0,0,0,0,0,0,0
690,Oracle Vector,80802,64,Lower0.5Upper2,313834968,4862,1,74569914,121290562,298279656,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7175,25370142,24870117,4849,0,0,0,0,20,3799,2283556,5602,4,0,0,0,1,39,44903,0,0,0,0,7577,635,0,0,0,0,0,0,0,0,0,0,0,0
690,Oracle,80802,64,Lower0.5Upper2,62055936,768,6,32720171.5,121290562,130880686,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7175,25370142,24870117,4849,0,0,0,0,20,3799,2283556,5602,4,0,0,0,1,39,44903,0,0,0,0,7577,635,0,0,0,0,0,0,0,0,0,0,0,0
690,Naive,80802,64,Lower0.5Upper2,-726750976,44160,690,60645281,121290562,242581124,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7175,25370142,24870117,4849,0,0,0,0,20,3799,2283556,5602,4,0,0,0,1,39,44903,0,0,0,0,7577,635,0,0,0,0,0,0,0,0,0,0,0,0
690,Dist L2,80802,64,Lower0.5Upper2,155153426,21765,15,48030481,121290562,192121924,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7175,25370142,24870117,4849,0,0,0,0,20,3799,2283556,5602,4,0,0,0,1,39,44903,0,0,0,0,7577,635,0,0,0,0,0,0,0,0,0,0,0,0
691,Value,80802,64,Lower0.5Upper2,393039826,34661,38,54475165,120063317,217900660,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7303,25160493,24602952,4752,0,0,0,0,25,3784,2229786,5198,4,0,0,0,1,35,44307,0,0,0,0,7424,673,0,0,0,0,0,0,0,0,0,0,0,0
691,FGM,80802,64,Lower0.5Upper2,393105605,91973,38,54475165,120063317,217900660,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7303,25160493,24602952,4752,0,0,0,0,25,3784,2229786,5198,4,0,0,0,1,35,44307,0,0,0,0,7424,673,0,0,0,0,0,0,0,0,0,0,0,0
691,Vector,80802,64,Lower0.5Upper2,737560656,11645,2,42566283.5,120063317,170265134,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7303,25160493,24602952,4752,0,0,0,0,25,3784,2229786,5198,4,0,0,0,1,35,44307,0,0,0,0,7424,673,0,0,0,0,0,0,0,0,0,0,0,0
691,Oracle Vector,80802,64,Lower0.5Upper2,313834968,4862,1,74569914,120063317,298279656,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7303,25160493,24602952,4752,0,0,0,0,25,3784,2229786,5198,4,0,0,0,1,35,44307,0,0,0,0,7424,673,0,0,0,0,0,0,0,0,0,0,0,0
691,Oracle,80802,64,Lower0.5Upper2,62055936,768,6,32720171.5,120063317,130880686,,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,1,0,1,0,0,1,7303,25160493,24602952,4752,0,0,0,0,25,3784,2229786,5198,4,0,0,0,1,35,44307,0,0,0,0,7424,673,0,0,0,0,0,0,0,0,0,0,0,0
