LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12,Server 13,Server 14,Server 15,Server 16,Server 17,Server 18,Server 19,Server 20,Server 21,Server 22,Server 23,Server 24,Server 25,Server 26,Server 27,Server 28,Server 29,Server 30,Server 31,Server 32,Server 33,Server 34,Server 35,Server 36,Server 37,Server 38,Server 39,Server 40,Server 41,Server 42,Server 43,Server 44,Server 45,Server 46,Server 47,Server 48,Server 49,Server 50,Server 51,Server 52,Server 53,Server 54,Server 55,Server 56,Server 57,Server 58,Server 59,Server 60,Server 61,Server 62,Server 63,Server 64,Server 65,Server 66,Server 67,Server 68,Server 69,Server 70,Server 71,Server 72,Server 73,Server 74,Server 75,Server 76,Server 77,Server 78,Server 79,Server 80,Server 81,Server 82,Server 83,Server 84,Server 85,Server 86,Server 87,Server 88,Server 89,Server 90,Server 91,Server 92,Server 93,Server 94,Server 95,Server 96,Server 97,Server 98,Server 99,Server 100,Server 101,Server 102,Server 103,Server 104,Server 105,Server 106,Server 107,Server 108,Server 109,Server 110,Server 111,Server 112,Server 113,Server 114,Server 115,Server 116,Server 117,Server 118,Server 119,Server 120,Server 121
297,Oracle,80802,121,Lower0.5Upper2,39108168,484,2,34334229.5,76979675,137336918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,208081,6836168,252748,0,0,0,0,0,0,1,300,7949,3265107,12314960,77410,68,0,0,0,0,0,0,0,1552,2015,7,3,0,0,0,0,0,0,11,40,94870,0,0,0,0,0,0,832,22565,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Naive,80802,121,Lower0.5Upper2,-1391185822,35937,297,38489837.5,76979675,153959350,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,208081,6836168,252748,0,0,0,0,0,0,1,300,7949,3265107,12314960,77410,68,0,0,0,0,0,0,0,1552,2015,7,3,0,0,0,0,0,0,11,40,94870,0,0,0,0,0,0,832,22565,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Dist L2,80802,121,Lower0.5Upper2,156446196,21543,8,38114066.5,76979675,152456266,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,208081,6836168,252748,0,0,0,0,0,0,1,300,7949,3265107,12314960,77410,68,0,0,0,0,0,0,0,1552,2015,7,3,0,0,0,0,0,0,11,40,94870,0,0,0,0,0,0,832,22565,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Value,80802,121,Lower0.5Upper2,469318588,38702,24,42138853.5,84277707,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,230369,7595171,280206,0,0,0,0,0,0,1,289,7908,3610703,13273386,75483,70,0,0,0,0,0,0,0,1474,2138,6,2,0,0,0,0,0,0,8,41,103493,0,0,0,0,0,0,840,23049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,FGM,80802,121,Lower0.5Upper2,469370259,80955,24,42138853.5,84277707,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,230369,7595171,280206,0,0,0,0,0,0,1,289,7908,3610703,13273386,75483,70,0,0,0,0,0,0,0,1474,2138,6,2,0,0,0,0,0,0,8,41,103493,0,0,0,0,0,0,840,23049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Vector,80802,121,Lower0.5Upper2,717844968,11251,2,42566283.5,84277707,170265134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,230369,7595171,280206,0,0,0,0,0,0,1,289,7908,3610703,13273386,75483,70,0,0,0,0,0,0,0,1474,2138,6,2,0,0,0,0,0,0,8,41,103493,0,0,0,0,0,0,840,23049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Oracle Vector,80802,121,Lower0.5Upper2,338237172,5311,1,74569914,84277707,298279656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,230369,7595171,280206,0,0,0,0,0,0,1,289,7908,3610703,13273386,75483,70,0,0,0,0,0,0,0,1474,2138,6,2,0,0,0,0,0,0,8,41,103493,0,0,0,0,0,0,840,23049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Oracle,80802,121,Lower0.5Upper2,39108168,484,2,34334229.5,84277707,137336918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,230369,7595171,280206,0,0,0,0,0,0,1,289,7908,3610703,13273386,75483,70,0,0,0,0,0,0,0,1474,2138,6,2,0,0,0,0,0,0,8,41,103493,0,0,0,0,0,0,840,23049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Naive,80802,121,Lower0.5Upper2,-1381408780,36058,298,42138853.5,84277707,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,230369,7595171,280206,0,0,0,0,0,0,1,289,7908,3610703,13273386,75483,70,0,0,0,0,0,0,0,1474,2138,6,2,0,0,0,0,0,0,8,41,103493,0,0,0,0,0,0,840,23049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Dist L2,80802,121,Lower0.5Upper2,156446284,21664,8,38114066.5,84277707,152456266,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,230369,7595171,280206,0,0,0,0,0,0,1,289,7908,3610703,13273386,75483,70,0,0,0,0,0,0,0,1474,2138,6,2,0,0,0,0,0,0,8,41,103493,0,0,0,0,0,0,840,23049,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Value,80802,121,Lower0.5Upper2,469318608,38729,24,42138853.5,86827057,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,233632,7882731,284446,0,0,0,0,0,0,1,270,7690,3708443,13589810,70209,73,0,0,0,0,0,0,0,1347,2324,6,2,0,0,0,0,0,0,4,41,113664,0,0,0,0,0,0,836,23281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,FGM,80802,121,Lower0.5Upper2,469370288,80984,24,42138853.5,86827057,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,233632,7882731,284446,0,0,0,0,0,0,1,270,7690,3708443,13589810,70209,73,0,0,0,0,0,0,0,1347,2324,6,2,0,0,0,0,0,0,4,41,113664,0,0,0,0,0,0,836,23281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Vector,80802,121,Lower0.5Upper2,720753840,11295,2,42566283.5,86827057,170265134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,233632,7882731,284446,0,0,0,0,0,0,1,270,7690,3708443,13589810,70209,73,0,0,0,0,0,0,0,1347,2324,6,2,0,0,0,0,0,0,4,41,113664,0,0,0,0,0,0,836,23281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Oracle Vector,80802,121,Lower0.5Upper2,339045192,5322,1,74569914,86827057,298279656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,233632,7882731,284446,0,0,0,0,0,0,1,270,7690,3708443,13589810,70209,73,0,0,0,0,0,0,0,1347,2324,6,2,0,0,0,0,0,0,4,41,113664,0,0,0,0,0,0,836,23281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Oracle,80802,121,Lower0.5Upper2,39108168,484,2,34334229.5,86827057,137336918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,233632,7882731,284446,0,0,0,0,0,0,1,270,7690,3708443,13589810,70209,73,0,0,0,0,0,0,0,1347,2324,6,2,0,0,0,0,0,0,4,41,113664,0,0,0,0,0,0,836,23281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Naive,80802,121,Lower0.5Upper2,-1371631738,36179,299,43413528.5,86827057,173654114,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,233632,7882731,284446,0,0,0,0,0,0,1,270,7690,3708443,13589810,70209,73,0,0,0,0,0,0,0,1347,2324,6,2,0,0,0,0,0,0,4,41,113664,0,0,0,0,0,0,836,23281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Dist L2,80802,121,Lower0.5Upper2,156446364,21773,8,38114066.5,86827057,152456266,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,233632,7882731,284446,0,0,0,0,0,0,1,270,7690,3708443,13589810,70209,73,0,0,0,0,0,0,0,1347,2324,6,2,0,0,0,0,0,0,4,41,113664,0,0,0,0,0,0,836,23281,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Value,80802,121,Lower0.5Upper2,469318660,38801,24,42138853.5,86425730,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,227932,7859854,279714,0,0,0,0,0,0,1,259,7021,3663479,13545763,65701,78,0,0,0,0,0,0,0,1209,2511,5,2,0,0,0,0,0,0,2,38,119599,0,0,0,0,0,0,782,23260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,FGM,80802,121,Lower0.5Upper2,469370307,81003,24,42138853.5,86425730,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,227932,7859854,279714,0,0,0,0,0,0,1,259,7021,3663479,13545763,65701,78,0,0,0,0,0,0,0,1209,2511,5,2,0,0,0,0,0,0,2,38,119599,0,0,0,0,0,0,782,23260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Vector,80802,121,Lower0.5Upper2,723339504,11333,2,42566283.5,86425730,170265134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,227932,7859854,279714,0,0,0,0,0,0,1,259,7021,3663479,13545763,65701,78,0,0,0,0,0,0,0,1209,2511,5,2,0,0,0,0,0,0,2,38,119599,0,0,0,0,0,0,782,23260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Oracle Vector,80802,121,Lower0.5Upper2,339853212,5333,1,74569914,86425730,298279656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,227932,7859854,279714,0,0,0,0,0,0,1,259,7021,3663479,13545763,65701,78,0,0,0,0,0,0,0,1209,2511,5,2,0,0,0,0,0,0,2,38,119599,0,0,0,0,0,0,782,23260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Oracle,80802,121,Lower0.5Upper2,39108168,484,2,34334229.5,86425730,137336918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,227932,7859854,279714,0,0,0,0,0,0,1,259,7021,3663479,13545763,65701,78,0,0,0,0,0,0,0,1209,2511,5,2,0,0,0,0,0,0,2,38,119599,0,0,0,0,0,0,782,23260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Naive,80802,121,Lower0.5Upper2,-1361854696,36300,300,43212865,86425730,172851460,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,227932,7859854,279714,0,0,0,0,0,0,1,259,7021,3663479,13545763,65701,78,0,0,0,0,0,0,0,1209,2511,5,2,0,0,0,0,0,0,2,38,119599,0,0,0,0,0,0,782,23260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Dist L2,80802,121,Lower0.5Upper2,156446422,21850,8,38114066.5,86425730,152456266,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,227932,7859854,279714,0,0,0,0,0,0,1,259,7021,3663479,13545763,65701,78,0,0,0,0,0,0,0,1209,2511,5,2,0,0,0,0,0,0,2,38,119599,0,0,0,0,0,0,782,23260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Value,80802,121,Lower0.5Upper2,469318734,38903,24,42138853.5,86060602,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,223752,7746096,282212,0,0,0,0,0,0,1,235,6604,3660205,13582659,62061,70,0,0,0,0,0,0,0,1162,2699,5,2,0,0,0,0,0,0,0,32,122248,0,0,0,0,0,0,757,22451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,FGM,80802,121,Lower0.5Upper2,469370326,81022,24,42138853.5,86060602,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,223752,7746096,282212,0,0,0,0,0,0,1,235,6604,3660205,13582659,62061,70,0,0,0,0,0,0,0,1162,2699,5,2,0,0,0,0,0,0,0,32,122248,0,0,0,0,0,0,757,22451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Vector,80802,121,Lower0.5Upper2,725278752,11359,2,42566283.5,86060602,170265134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,223752,7746096,282212,0,0,0,0,0,0,1,235,6604,3660205,13582659,62061,70,0,0,0,0,0,0,0,1162,2699,5,2,0,0,0,0,0,0,0,32,122248,0,0,0,0,0,0,757,22451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Oracle Vector,80802,121,Lower0.5Upper2,340984440,5349,1,74569914,86060602,298279656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,223752,7746096,282212,0,0,0,0,0,0,1,235,6604,3660205,13582659,62061,70,0,0,0,0,0,0,0,1162,2699,5,2,0,0,0,0,0,0,0,32,122248,0,0,0,0,0,0,757,22451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Oracle,80802,121,Lower0.5Upper2,39108168,484,2,34334229.5,86060602,137336918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,223752,7746096,282212,0,0,0,0,0,0,1,235,6604,3660205,13582659,62061,70,0,0,0,0,0,0,0,1162,2699,5,2,0,0,0,0,0,0,0,32,122248,0,0,0,0,0,0,757,22451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Naive,80802,121,Lower0.5Upper2,-1352077654,36421,301,43030301,86060602,172121204,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,223752,7746096,282212,0,0,0,0,0,0,1,235,6604,3660205,13582659,62061,70,0,0,0,0,0,0,0,1162,2699,5,2,0,0,0,0,0,0,0,32,122248,0,0,0,0,0,0,757,22451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Dist L2,80802,121,Lower0.5Upper2,156446490,21936,8,38114066.5,86060602,152456266,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,223752,7746096,282212,0,0,0,0,0,0,1,235,6604,3660205,13582659,62061,70,0,0,0,0,0,0,0,1162,2699,5,2,0,0,0,0,0,0,0,32,122248,0,0,0,0,0,0,757,22451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Value,80802,121,Lower0.5Upper2,469318838,39049,24,42138853.5,85909477,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,217995,7648787,284292,0,0,0,0,0,0,1,212,6128,3707338,13589762,57534,68,0,0,0,0,0,0,0,1167,2750,9,1,0,0,0,0,0,0,0,30,121828,0,0,0,0,0,0,735,22374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,FGM,80802,121,Lower0.5Upper2,469370700,81396,24,42138853.5,85909477,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,217995,7648787,284292,0,0,0,0,0,0,1,212,6128,3707338,13589762,57534,68,0,0,0,0,0,0,0,1167,2750,9,1,0,0,0,0,0,0,0,30,121828,0,0,0,0,0,0,735,22374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Vector,80802,121,Lower0.5Upper2,727218000,11387,2,42566283.5,85909477,170265134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,217995,7648787,284292,0,0,0,0,0,0,1,212,6128,3707338,13589762,57534,68,0,0,0,0,0,0,0,1167,2750,9,1,0,0,0,0,0,0,0,30,121828,0,0,0,0,0,0,735,22374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Oracle Vector,80802,121,Lower0.5Upper2,341954064,5362,1,74569914,85909477,298279656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,217995,7648787,284292,0,0,0,0,0,0,1,212,6128,3707338,13589762,57534,68,0,0,0,0,0,0,0,1167,2750,9,1,0,0,0,0,0,0,0,30,121828,0,0,0,0,0,0,735,22374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Oracle,80802,121,Lower0.5Upper2,39108168,484,2,34334229.5,85909477,137336918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,217995,7648787,284292,0,0,0,0,0,0,1,212,6128,3707338,13589762,57534,68,0,0,0,0,0,0,0,1167,2750,9,1,0,0,0,0,0,0,0,30,121828,0,0,0,0,0,0,735,22374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Naive,80802,121,Lower0.5Upper2,-1342300612,36542,302,42954738.5,85909477,171818954,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,217995,7648787,284292,0,0,0,0,0,0,1,212,6128,3707338,13589762,57534,68,0,0,0,0,0,0,0,1167,2750,9,1,0,0,0,0,0,0,0,30,121828,0,0,0,0,0,0,735,22374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Dist L2,80802,121,Lower0.5Upper2,156446616,22107,8,38114066.5,85909477,152456266,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,217995,7648787,284292,0,0,0,0,0,0,1,212,6128,3707338,13589762,57534,68,0,0,0,0,0,0,0,1167,2750,9,1,0,0,0,0,0,0,0,30,121828,0,0,0,0,0,0,735,22374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Value,80802,121,Lower0.5Upper2,469318968,39233,24,42138853.5,85814761,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,217663,7499790,289046,0,0,0,0,0,0,1,198,5850,3764076,13683036,55996,77,0,0,0,0,0,0,0,1187,2785,11,1,0,0,0,0,0,0,0,31,117522,0,0,0,0,0,0,829,23040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,FGM,80802,121,Lower0.5Upper2,469371080,81776,24,42138853.5,85814761,168555414,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,217663,7499790,289046,0,0,0,0,0,0,1,198,5850,3764076,13683036,55996,77,0,0,0,0,0,0,0,1187,2785,11,1,0,0,0,0,0,0,0,31,117522,0,0,0,0,0,0,829,23040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Vector,80802,121,Lower0.5Upper2,729318852,11416,2,42566283.5,85814761,170265134,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,217663,7499790,289046,0,0,0,0,0,0,1,198,5850,3764076,13683036,55996,77,0,0,0,0,0,0,0,1187,2785,11,1,0,0,0,0,0,0,0,31,117522,0,0,0,0,0,0,829,23040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Oracle Vector,80802,121,Lower0.5Upper2,342762084,5373,1,74569914,85814761,298279656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,217663,7499790,289046,0,0,0,0,0,0,1,198,5850,3764076,13683036,55996,77,0,0,0,0,0,0,0,1187,2785,11,1,0,0,0,0,0,0,0,31,117522,0,0,0,0,0,0,829,23040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Oracle,80802,121,Lower0.5Upper2,39108168,484,2,34334229.5,85814761,137336918,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,217663,7499790,289046,0,0,0,0,0,0,1,198,5850,3764076,13683036,55996,77,0,0,0,0,0,0,0,1187,2785,11,1,0,0,0,0,0,0,0,31,117522,0,0,0,0,0,0,829,23040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Naive,80802,121,Lower0.5Upper2,-1332523570,36663,303,42907380.5,85814761,171629522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,217663,7499790,289046,0,0,0,0,0,0,1,198,5850,3764076,13683036,55996,77,0,0,0,0,0,0,0,1187,2785,11,1,0,0,0,0,0,0,0,31,117522,0,0,0,0,0,0,829,23040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
