LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4
330,Vector,80802,4,Lower0.5Upper2,13089924,210,2,42566283.5,121763743,170265134,,6269,90057119,19153,2968875
330,Oracle Vector,80802,4,Lower0.5Upper2,11473884,181,2,34334229.5,121763743,137336918,,6269,90057119,19153,2968875
330,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,121763743,137336918,,6269,90057119,19153,2968875
330,Naive,80802,4,Lower0.5Upper2,106658640,1320,330,60881871.5,121763743,243527486,,6269,90057119,19153,2968875
330,Dist L2,80802,4,Lower0.5Upper2,2585924,384,4,42566283.5,121763743,170265134,,6269,90057119,19153,2968875
331,Value,80802,4,Lower0.5Upper2,3232356,416,5,52690748.5,122822961,210762994,,6383,90135074,19032,3142369
331,FGM,80802,4,Lower0.5Upper2,3233762,1742,5,52690748.5,122822961,210762994,,6383,90135074,19032,3142369
331,Vector,80802,4,Lower0.5Upper2,13089924,210,2,42566283.5,122822961,170265134,,6383,90135074,19032,3142369
331,Oracle Vector,80802,4,Lower0.5Upper2,11473884,181,2,34334229.5,122822961,137336918,,6383,90135074,19032,3142369
331,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,122822961,137336918,,6383,90135074,19032,3142369
331,Naive,80802,4,Lower0.5Upper2,106981848,1324,331,61411480.5,122822961,245645922,,6383,90135074,19032,3142369
331,Dist L2,80802,4,Lower0.5Upper2,2585924,384,4,42566283.5,122822961,170265134,,6383,90135074,19032,3142369
332,Value,80802,4,Lower0.5Upper2,3232356,416,5,52690748.5,124252598,210762994,,6861,90878733,18585,3252879
332,FGM,80802,4,Lower0.5Upper2,3233762,1742,5,52690748.5,124252598,210762994,,6861,90878733,18585,3252879
332,Vector,80802,4,Lower0.5Upper2,13089924,210,2,42566283.5,124252598,170265134,,6861,90878733,18585,3252879
332,Oracle Vector,80802,4,Lower0.5Upper2,11473884,181,2,34334229.5,124252598,137336918,,6861,90878733,18585,3252879
332,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,124252598,137336918,,6861,90878733,18585,3252879
332,Naive,80802,4,Lower0.5Upper2,107305056,1328,332,62126299,124252598,248505196,,6861,90878733,18585,3252879
332,Dist L2,80802,4,Lower0.5Upper2,2585924,384,4,42566283.5,124252598,170265134,,6861,90878733,18585,3252879
333,Value,80802,4,Lower0.5Upper2,3232356,416,5,52690748.5,126432805,210762994,,6971,92581765,18178,3294686
333,FGM,80802,4,Lower0.5Upper2,3233762,1742,5,52690748.5,126432805,210762994,,6971,92581765,18178,3294686
333,Vector,80802,4,Lower0.5Upper2,13089924,210,2,42566283.5,126432805,170265134,,6971,92581765,18178,3294686
333,Oracle Vector,80802,4,Lower0.5Upper2,11473884,181,2,34334229.5,126432805,137336918,,6971,92581765,18178,3294686
333,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,126432805,137336918,,6971,92581765,18178,3294686
333,Naive,80802,4,Lower0.5Upper2,107628264,1332,333,63216402.5,126432805,252865610,,6971,92581765,18178,3294686
333,Dist L2,80802,4,Lower0.5Upper2,2585928,389,4,42566283.5,126432805,170265134,,6971,92581765,18178,3294686
334,Value,80802,4,Lower0.5Upper2,3232356,416,5,52690748.5,128226390,210762994,,7263,94037944,17051,3312074
334,FGM,80802,4,Lower0.5Upper2,3233762,1742,5,52690748.5,128226390,210762994,,7263,94037944,17051,3312074
334,Vector,80802,4,Lower0.5Upper2,13089924,210,2,42566283.5,128226390,170265134,,7263,94037944,17051,3312074
334,Oracle Vector,80802,4,Lower0.5Upper2,11797092,186,2,34334229.5,128226390,137336918,,7263,94037944,17051,3312074
334,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,128226390,137336918,,7263,94037944,17051,3312074
334,Naive,80802,4,Lower0.5Upper2,107951472,1336,334,64113195,128226390,256452780,,7263,94037944,17051,3312074
334,Dist L2,80802,4,Lower0.5Upper2,2585928,389,4,42566283.5,128226390,170265134,,7263,94037944,17051,3312074
335,Value,80802,4,Lower0.5Upper2,3232356,416,5,52690748.5,128938659,210762994,,7560,94585900,17320,3301376
335,FGM,80802,4,Lower0.5Upper2,3233762,1742,5,52690748.5,128938659,210762994,,7560,94585900,17320,3301376
335,Vector,80802,4,Lower0.5Upper2,13089924,210,2,42566283.5,128938659,170265134,,7560,94585900,17320,3301376
335,Oracle Vector,80802,4,Lower0.5Upper2,12120300,191,2,34334229.5,128938659,137336918,,7560,94585900,17320,3301376
335,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,128938659,137336918,,7560,94585900,17320,3301376
335,Naive,80802,4,Lower0.5Upper2,108274680,1340,335,64469329.5,128938659,257877318,,7560,94585900,17320,3301376
335,Dist L2,80802,4,Lower0.5Upper2,2585932,394,4,42566283.5,128938659,170265134,,7560,94585900,17320,3301376
336,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,130533338,210762994,,7986,95863393,16527,3327353
336,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,130533338,210762994,,7986,95863393,16527,3327353
336,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,130533338,170265134,,7986,95863393,16527,3327353
336,Oracle Vector,80802,4,Lower0.5Upper2,12120300,191,2,34334229.5,130533338,137336918,,7986,95863393,16527,3327353
336,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,130533338,137336918,,7986,95863393,16527,3327353
336,Naive,80802,4,Lower0.5Upper2,108597888,1344,336,65266669,130533338,261066676,,7986,95863393,16527,3327353
336,Dist L2,80802,4,Lower0.5Upper2,2585932,394,4,42566283.5,130533338,170265134,,7986,95863393,16527,3327353
337,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,131650896,210762994,,8262,96798472,16335,3339200
337,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,131650896,210762994,,8262,96798472,16335,3339200
337,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,131650896,170265134,,8262,96798472,16335,3339200
337,Oracle Vector,80802,4,Lower0.5Upper2,12120300,191,2,34334229.5,131650896,137336918,,8262,96798472,16335,3339200
337,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,131650896,137336918,,8262,96798472,16335,3339200
337,Naive,80802,4,Lower0.5Upper2,108921096,1348,337,65825448,131650896,263301792,,8262,96798472,16335,3339200
337,Dist L2,80802,4,Lower0.5Upper2,2585936,399,4,42566283.5,131650896,170265134,,8262,96798472,16335,3339200
338,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,132168763,210762994,,8254,97226994,16445,3342484
338,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,132168763,210762994,,8254,97226994,16445,3342484
338,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,132168763,170265134,,8254,97226994,16445,3342484
338,Oracle Vector,80802,4,Lower0.5Upper2,12443508,196,2,34334229.5,132168763,137336918,,8254,97226994,16445,3342484
338,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,132168763,137336918,,8254,97226994,16445,3342484
338,Naive,80802,4,Lower0.5Upper2,109244304,1352,338,66084381.5,132168763,264337526,,8254,97226994,16445,3342484
338,Dist L2,80802,4,Lower0.5Upper2,2585940,404,4,42566283.5,132168763,170265134,,8254,97226994,16445,3342484
339,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,132491096,210762994,,8241,97499798,16451,3343000
339,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,132491096,210762994,,8241,97499798,16451,3343000
339,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,132491096,170265134,,8241,97499798,16451,3343000
339,Oracle Vector,80802,4,Lower0.5Upper2,12766716,201,2,34334229.5,132491096,137336918,,8241,97499798,16451,3343000
339,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,132491096,137336918,,8241,97499798,16451,3343000
339,Naive,80802,4,Lower0.5Upper2,109567512,1356,339,66245548,132491096,264982192,,8241,97499798,16451,3343000
339,Dist L2,80802,4,Lower0.5Upper2,2585944,409,4,42566283.5,132491096,170265134,,8241,97499798,16451,3343000
340,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,132719642,210762994,,8240,97695255,16482,3344193
340,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,132719642,210762994,,8240,97695255,16482,3344193
340,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,132719642,170265134,,8240,97695255,16482,3344193
340,Oracle Vector,80802,4,Lower0.5Upper2,13251528,209,2,34334229.5,132719642,137336918,,8240,97695255,16482,3344193
340,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,132719642,137336918,,8240,97695255,16482,3344193
340,Naive,80802,4,Lower0.5Upper2,109890720,1360,340,66359821,132719642,265439284,,8240,97695255,16482,3344193
340,Dist L2,80802,4,Lower0.5Upper2,2585944,409,4,42566283.5,132719642,170265134,,8240,97695255,16482,3344193
341,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,132983265,210762994,,8275,97895601,16465,3349446
341,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,132983265,210762994,,8275,97895601,16465,3349446
341,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,132983265,170265134,,8275,97895601,16465,3349446
341,Oracle Vector,80802,4,Lower0.5Upper2,13251528,209,2,34334229.5,132983265,137336918,,8275,97895601,16465,3349446
341,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,132983265,137336918,,8275,97895601,16465,3349446
341,Naive,80802,4,Lower0.5Upper2,110213928,1364,341,66491632.5,132983265,265966530,,8275,97895601,16465,3349446
341,Dist L2,80802,4,Lower0.5Upper2,2585944,409,4,42566283.5,132983265,170265134,,8275,97895601,16465,3349446
342,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,133266428,210762994,,8300,98108700,16315,3361899
342,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,133266428,210762994,,8300,98108700,16315,3361899
342,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,133266428,170265134,,8300,98108700,16315,3361899
342,Oracle Vector,80802,4,Lower0.5Upper2,13251528,209,2,34334229.5,133266428,137336918,,8300,98108700,16315,3361899
342,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,133266428,137336918,,8300,98108700,16315,3361899
342,Naive,80802,4,Lower0.5Upper2,110537136,1368,342,66633214,133266428,266532856,,8300,98108700,16315,3361899
342,Dist L2,80802,4,Lower0.5Upper2,2585948,414,4,42566283.5,133266428,170265134,,8300,98108700,16315,3361899
343,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,134006272,210762994,,8463,98560621,16820,3391830
343,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,134006272,210762994,,8463,98560621,16820,3391830
343,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,134006272,170265134,,8463,98560621,16820,3391830
343,Oracle Vector,80802,4,Lower0.5Upper2,13574736,214,2,34334229.5,134006272,137336918,,8463,98560621,16820,3391830
343,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,134006272,137336918,,8463,98560621,16820,3391830
343,Naive,80802,4,Lower0.5Upper2,110860344,1372,343,67003136,134006272,268012544,,8463,98560621,16820,3391830
343,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,134006272,170265134,,8463,98560621,16820,3391830
344,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,134257541,210762994,,8487,98945056,16905,3350212
344,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,134257541,210762994,,8487,98945056,16905,3350212
344,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,134257541,170265134,,8487,98945056,16905,3350212
344,Oracle Vector,80802,4,Lower0.5Upper2,13574736,214,2,34334229.5,134257541,137336918,,8487,98945056,16905,3350212
344,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,134257541,137336918,,8487,98945056,16905,3350212
344,Naive,80802,4,Lower0.5Upper2,111183552,1376,344,67128770.5,134257541,268515082,,8487,98945056,16905,3350212
344,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,134257541,170265134,,8487,98945056,16905,3350212
345,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,133149196,210762994,,9013,97959049,16712,3317043
345,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,133149196,210762994,,9013,97959049,16712,3317043
345,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,133149196,170265134,,9013,97959049,16712,3317043
345,Oracle Vector,80802,4,Lower0.5Upper2,13897944,219,2,34334229.5,133149196,137336918,,9013,97959049,16712,3317043
345,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,133149196,137336918,,9013,97959049,16712,3317043
345,Naive,80802,4,Lower0.5Upper2,111506760,1380,345,66574598,133149196,266298392,,9013,97959049,16712,3317043
345,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,133149196,170265134,,9013,97959049,16712,3317043
346,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,132964415,210762994,,9169,97673448,16698,3334508
346,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,132964415,210762994,,9169,97673448,16698,3334508
346,Vector,80802,4,Lower0.5Upper2,13413132,215,2,42566283.5,132964415,170265134,,9169,97673448,16698,3334508
346,Oracle Vector,80802,4,Lower0.5Upper2,13897944,219,2,34334229.5,132964415,137336918,,9169,97673448,16698,3334508
346,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,132964415,137336918,,9169,97673448,16698,3334508
346,Naive,80802,4,Lower0.5Upper2,111829968,1384,346,66482207.5,132964415,265928830,,9169,97673448,16698,3334508
346,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,132964415,170265134,,9169,97673448,16698,3334508
347,Value,80802,4,Lower0.5Upper2,3232360,421,5,52690748.5,134109435,210762994,,9143,98701675,16972,3328963
347,FGM,80802,4,Lower0.5Upper2,3233763,1743,5,52690748.5,134109435,210762994,,9143,98701675,16972,3328963
347,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,134109435,170265134,,9143,98701675,16972,3328963
347,Oracle Vector,80802,4,Lower0.5Upper2,14221152,224,2,34334229.5,134109435,137336918,,9143,98701675,16972,3328963
347,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,134109435,137336918,,9143,98701675,16972,3328963
347,Naive,80802,4,Lower0.5Upper2,112153176,1388,347,67054717.5,134109435,268218870,,9143,98701675,16972,3328963
347,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,134109435,170265134,,9143,98701675,16972,3328963
348,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,134974533,210762994,,9133,99331960,17257,3357717
348,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,134974533,210762994,,9133,99331960,17257,3357717
348,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,134974533,170265134,,9133,99331960,17257,3357717
348,Oracle Vector,80802,4,Lower0.5Upper2,14544360,229,2,34334229.5,134974533,137336918,,9133,99331960,17257,3357717
348,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,134974533,137336918,,9133,99331960,17257,3357717
348,Naive,80802,4,Lower0.5Upper2,112476384,1392,348,67487266.5,134974533,269949066,,9133,99331960,17257,3357717
348,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,134974533,170265134,,9133,99331960,17257,3357717
349,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,135545678,210762994,,9152,99708695,16847,3380786
349,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,135545678,210762994,,9152,99708695,16847,3380786
349,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,135545678,170265134,,9152,99708695,16847,3380786
349,Oracle Vector,80802,4,Lower0.5Upper2,14544360,229,2,34334229.5,135545678,137336918,,9152,99708695,16847,3380786
349,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,135545678,137336918,,9152,99708695,16847,3380786
349,Naive,80802,4,Lower0.5Upper2,112799592,1396,349,67772839,135545678,271091356,,9152,99708695,16847,3380786
349,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,135545678,170265134,,9152,99708695,16847,3380786
350,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,135557893,210762994,,9236,99692139,16614,3390491
350,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,135557893,210762994,,9236,99692139,16614,3390491
350,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,135557893,170265134,,9236,99692139,16614,3390491
350,Oracle Vector,80802,4,Lower0.5Upper2,14544360,229,2,34334229.5,135557893,137336918,,9236,99692139,16614,3390491
350,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,135557893,137336918,,9236,99692139,16614,3390491
350,Naive,80802,4,Lower0.5Upper2,113122800,1400,350,67778946.5,135557893,271115786,,9236,99692139,16614,3390491
350,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,135557893,170265134,,9236,99692139,16614,3390491
351,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,135561013,210762994,,9331,99698143,16682,3389332
351,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,135561013,210762994,,9331,99698143,16682,3389332
351,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,135561013,170265134,,9331,99698143,16682,3389332
351,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,135561013,137336918,,9331,99698143,16682,3389332
351,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,135561013,137336918,,9331,99698143,16682,3389332
351,Naive,80802,4,Lower0.5Upper2,113446008,1404,351,67780506.5,135561013,271122026,,9331,99698143,16682,3389332
351,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,135561013,170265134,,9331,99698143,16682,3389332
352,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,134751582,210762994,,9269,99108461,16815,3373562
352,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,134751582,210762994,,9269,99108461,16815,3373562
352,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,134751582,170265134,,9269,99108461,16815,3373562
352,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,134751582,137336918,,9269,99108461,16815,3373562
352,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,134751582,137336918,,9269,99108461,16815,3373562
352,Naive,80802,4,Lower0.5Upper2,113769216,1408,352,67375791,134751582,269503164,,9269,99108461,16815,3373562
352,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,134751582,170265134,,9269,99108461,16815,3373562
353,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,133855362,210762994,,9300,98435443,16942,3351474
353,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,133855362,210762994,,9300,98435443,16942,3351474
353,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,133855362,170265134,,9300,98435443,16942,3351474
353,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,133855362,137336918,,9300,98435443,16942,3351474
353,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,133855362,137336918,,9300,98435443,16942,3351474
353,Naive,80802,4,Lower0.5Upper2,114092424,1412,353,66927681,133855362,267710724,,9300,98435443,16942,3351474
353,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,133855362,170265134,,9300,98435443,16942,3351474
354,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,133337127,210762994,,9275,98444330,16941,3258708
354,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,133337127,210762994,,9275,98444330,16941,3258708
354,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,133337127,170265134,,9275,98444330,16941,3258708
354,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,133337127,137336918,,9275,98444330,16941,3258708
354,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,133337127,137336918,,9275,98444330,16941,3258708
354,Naive,80802,4,Lower0.5Upper2,114415632,1416,354,66668563.5,133337127,266674254,,9275,98444330,16941,3258708
354,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,133337127,170265134,,9275,98444330,16941,3258708
355,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,133181212,210762994,,9175,99039846,16452,3130111
355,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,133181212,210762994,,9175,99039846,16452,3130111
355,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,133181212,170265134,,9175,99039846,16452,3130111
355,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,133181212,137336918,,9175,99039846,16452,3130111
355,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,133181212,137336918,,9175,99039846,16452,3130111
355,Naive,80802,4,Lower0.5Upper2,114738840,1420,355,66590606,133181212,266362424,,9175,99039846,16452,3130111
355,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,133181212,170265134,,9175,99039846,16452,3130111
356,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,133412277,210762994,,9061,99540663,16606,3078312
356,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,133412277,210762994,,9061,99540663,16606,3078312
356,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,133412277,170265134,,9061,99540663,16606,3078312
356,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,133412277,137336918,,9061,99540663,16606,3078312
356,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,133412277,137336918,,9061,99540663,16606,3078312
356,Naive,80802,4,Lower0.5Upper2,115062048,1424,356,66706138.5,133412277,266824554,,9061,99540663,16606,3078312
356,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,133412277,170265134,,9061,99540663,16606,3078312
357,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,133339094,210762994,,9125,99513001,16689,3075395
357,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,133339094,210762994,,9125,99513001,16689,3075395
357,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,133339094,170265134,,9125,99513001,16689,3075395
357,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,133339094,137336918,,9125,99513001,16689,3075395
357,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,133339094,137336918,,9125,99513001,16689,3075395
357,Naive,80802,4,Lower0.5Upper2,115385256,1428,357,66669547,133339094,266678188,,9125,99513001,16689,3075395
357,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,133339094,170265134,,9125,99513001,16689,3075395
358,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,132896339,210762994,,8822,99181574,16095,3083266
358,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,132896339,210762994,,8822,99181574,16095,3083266
358,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,132896339,170265134,,8822,99181574,16095,3083266
358,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,132896339,137336918,,8822,99181574,16095,3083266
358,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,132896339,137336918,,8822,99181574,16095,3083266
358,Naive,80802,4,Lower0.5Upper2,115708464,1432,358,66448169.5,132896339,265792678,,8822,99181574,16095,3083266
358,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,132896339,170265134,,8822,99181574,16095,3083266
359,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,132446333,210762994,,8623,98748899,15711,3090492
359,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,132446333,210762994,,8623,98748899,15711,3090492
359,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,132446333,170265134,,8623,98748899,15711,3090492
359,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,132446333,137336918,,8623,98748899,15711,3090492
359,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,132446333,137336918,,8623,98748899,15711,3090492
359,Naive,80802,4,Lower0.5Upper2,116031672,1436,359,66223166.5,132446333,264892666,,8623,98748899,15711,3090492
359,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,132446333,170265134,,8623,98748899,15711,3090492
360,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,131973939,210762994,,8618,98287934,16017,3090432
360,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,131973939,210762994,,8618,98287934,16017,3090432
360,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,131973939,170265134,,8618,98287934,16017,3090432
360,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,131973939,137336918,,8618,98287934,16017,3090432
360,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,131973939,137336918,,8618,98287934,16017,3090432
360,Naive,80802,4,Lower0.5Upper2,116354880,1440,360,65986969.5,131973939,263947878,,8618,98287934,16017,3090432
360,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,131973939,170265134,,8618,98287934,16017,3090432
361,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,131809082,210762994,,8613,98097625,16202,3091772
361,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,131809082,210762994,,8613,98097625,16202,3091772
361,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,131809082,170265134,,8613,98097625,16202,3091772
361,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,131809082,137336918,,8613,98097625,16202,3091772
361,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,131809082,137336918,,8613,98097625,16202,3091772
361,Naive,80802,4,Lower0.5Upper2,116678088,1444,361,65904541,131809082,263618164,,8613,98097625,16202,3091772
361,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,131809082,170265134,,8613,98097625,16202,3091772
362,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,131798676,210762994,,8679,98079274,16202,3092774
362,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,131798676,210762994,,8679,98079274,16202,3092774
362,Vector,80802,4,Lower0.5Upper2,13736340,220,2,42566283.5,131798676,170265134,,8679,98079274,16202,3092774
362,Oracle Vector,80802,4,Lower0.5Upper2,14867568,234,2,34334229.5,131798676,137336918,,8679,98079274,16202,3092774
362,Oracle,80802,4,Lower0.5Upper2,1292832,16,2,34334229.5,131798676,137336918,,8679,98079274,16202,3092774
362,Naive,80802,4,Lower0.5Upper2,117001296,1448,362,65899338,131798676,263597352,,8679,98079274,16202,3092774
362,Dist L2,80802,4,Lower0.5Upper2,2585956,424,4,42566283.5,131798676,170265134,,8679,98079274,16202,3092774
363,Value,80802,4,Lower0.5Upper2,3232364,426,5,52690748.5,131880847,210762994,,8734,98153506,16226,3091601
363,FGM,80802,4,Lower0.5Upper2,3233764,1744,5,52690748.5,131880847,210762994,,8734,98153506,16226,3091601
